# Energy(MeV) Phi16 Phi84
3.960522e+00 1.159148e+08 1.284236e+08
4.093900e+00 1.102151e+08 1.222016e+08
4.231769e+00 1.047802e+08 1.163077e+08
4.374280e+00 9.959582e+07 1.105260e+08
4.521592e+00 9.467872e+07 1.049794e+08
4.673864e+00 8.997015e+07 9.974016e+07
4.831264e+00 8.541509e+07 9.479783e+07
4.993965e+00 8.108699e+07 9.005003e+07
5.162145e+00 7.694816e+07 8.545363e+07
5.335989e+00 7.303636e+07 8.108484e+07
5.515687e+00 6.932364e+07 7.692946e+07
5.701437e+00 6.575198e+07 7.292484e+07
5.893443e+00 6.230933e+07 6.912155e+07
6.091914e+00 5.902457e+07 6.547665e+07
6.297070e+00 5.594794e+07 6.201677e+07
6.509134e+00 5.295151e+07 5.869331e+07
6.728340e+00 5.014578e+07 5.551975e+07
6.954928e+00 4.746477e+07 5.253364e+07
7.189147e+00 4.484402e+07 4.969152e+07
7.431253e+00 4.240536e+07 4.694566e+07
7.681513e+00 4.007578e+07 4.433743e+07
7.940201e+00 3.778881e+07 4.185075e+07
8.207601e+00 3.563103e+07 3.948292e+07
8.484005e+00 3.362217e+07 3.724761e+07
8.769719e+00 3.169855e+07 3.509991e+07
9.065053e+00 2.987832e+07 3.305462e+07
9.370334e+00 2.811179e+07 3.112932e+07
9.685896e+00 2.645378e+07 2.930688e+07
1.001208e+01 2.487098e+07 2.756825e+07
1.034926e+01 2.338147e+07 2.589445e+07
1.069779e+01 2.195876e+07 2.433353e+07
1.105805e+01 2.058876e+07 2.283056e+07
1.143045e+01 1.930585e+07 2.140722e+07
1.181539e+01 1.806346e+07 2.006690e+07
1.221329e+01 1.692977e+07 1.878089e+07
1.262460e+01 1.582229e+07 1.758001e+07
1.304975e+01 1.477958e+07 1.644932e+07
1.348922e+01 1.379581e+07 1.537087e+07
1.394350e+01 1.285250e+07 1.435877e+07
1.441307e+01 1.198198e+07 1.339382e+07
1.489845e+01 1.113759e+07 1.250148e+07
1.540018e+01 1.034939e+07 1.165060e+07
1.591881e+01 9.605754e+06 1.084541e+07
1.645490e+01 8.921479e+06 1.009480e+07
1.700905e+01 8.270099e+06 9.374887e+06
1.758185e+01 7.655490e+06 8.698941e+06
1.817395e+01 7.060105e+06 8.072171e+06
1.878599e+01 6.501943e+06 7.482215e+06
1.941864e+01 6.000258e+06 6.923586e+06
2.007260e+01 5.509346e+06 6.403540e+06
2.074857e+01 5.056750e+06 5.915323e+06
2.144732e+01 4.636543e+06 5.456935e+06
2.216959e+01 4.250818e+06 5.030784e+06
2.291619e+01 3.896228e+06 4.628134e+06
2.368793e+01 3.565035e+06 4.257021e+06
2.448566e+01 3.264407e+06 3.908630e+06
2.531026e+01 2.984652e+06 3.580917e+06
2.616262e+01 2.731744e+06 3.276907e+06
2.704369e+01 2.498224e+06 2.996877e+06
2.795443e+01 2.287506e+06 2.737258e+06
2.889585e+01 2.093897e+06 2.496416e+06
2.986896e+01 1.912406e+06 2.273310e+06
3.087485e+01 1.747816e+06 2.068208e+06
3.191461e+01 1.599714e+06 1.882719e+06
3.298939e+01 1.459859e+06 1.713685e+06
3.410036e+01 1.333052e+06 1.558613e+06
3.524875e+01 1.216958e+06 1.415646e+06
3.643581e+01 1.110429e+06 1.287436e+06
3.766285e+01 1.014270e+06 1.170428e+06
3.893121e+01 9.251198e+05 1.063629e+06
4.024228e+01 8.427471e+05 9.666546e+05
4.159751e+01 7.682022e+05 8.792018e+05
4.299837e+01 6.996808e+05 7.992297e+05
4.444641e+01 6.367905e+05 7.266912e+05
4.594322e+01 5.803911e+05 6.601654e+05
4.749044e+01 5.290309e+05 5.993844e+05
4.908976e+01 4.818568e+05 5.437584e+05
5.074294e+01 4.382197e+05 4.933795e+05
5.245179e+01 3.983162e+05 4.484357e+05
5.421819e+01 3.619733e+05 4.065700e+05
5.604408e+01 3.290939e+05 3.692824e+05
5.793146e+01 2.989903e+05 3.344956e+05
5.988240e+01 2.715754e+05 3.036991e+05
6.189904e+01 2.460273e+05 2.755352e+05
6.398359e+01 2.232435e+05 2.498101e+05
6.613834e+01 2.023564e+05 2.264633e+05
6.836566e+01 1.832804e+05 2.052858e+05
7.066799e+01 1.657751e+05 1.860207e+05
7.304785e+01 1.500596e+05 1.684667e+05
7.550786e+01 1.357059e+05 1.525156e+05
7.805072e+01 1.227588e+05 1.379492e+05
8.067920e+01 1.109063e+05 1.247416e+05
8.339621e+01 1.001869e+05 1.127006e+05
8.620472e+01 9.056742e+04 1.018588e+05
8.910781e+01 8.179080e+04 9.201818e+04
9.210866e+01 7.382470e+04 8.312355e+04
9.521057e+01 6.659085e+04 7.500906e+04
9.841695e+01 6.002277e+04 6.765177e+04
1.017313e+02 5.407763e+04 6.096006e+04
1.051573e+02 4.869403e+04 5.493249e+04
1.086986e+02 4.381551e+04 4.945749e+04
1.123592e+02 3.939568e+04 4.449138e+04
1.161431e+02 3.542079e+04 4.001698e+04
1.200544e+02 3.178446e+04 3.596606e+04
1.240975e+02 2.852617e+04 3.230728e+04
1.282767e+02 2.559078e+04 2.899542e+04
1.325966e+02 2.294779e+04 2.603086e+04
1.370620e+02 2.058128e+04 2.332369e+04
1.416778e+02 1.841685e+04 2.086771e+04
1.464490e+02 1.645416e+04 1.866803e+04
1.513809e+02 1.470898e+04 1.669105e+04
1.564789e+02 1.313481e+04 1.490897e+04
1.617486e+02 1.173605e+04 1.329507e+04
1.671958e+02 1.046638e+04 1.184653e+04
1.728264e+02 9.330867e+03 1.055736e+04
1.786466e+02 8.308996e+03 9.388418e+03
1.846628e+02 7.385363e+03 8.345532e+03
1.908817e+02 6.560828e+03 7.412537e+03
1.973099e+02 5.816562e+03 6.583203e+03
2.039547e+02 5.149354e+03 5.833718e+03
2.108232e+02 4.556596e+03 5.168917e+03
2.179230e+02 4.023851e+03 4.569435e+03
2.252619e+02 3.551514e+03 4.029542e+03
2.328480e+02 3.134547e+03 3.558507e+03
2.406895e+02 2.764106e+03 3.131922e+03
2.487952e+02 2.427544e+03 2.756252e+03
2.571738e+02 2.133418e+03 2.421114e+03
2.658345e+02 1.871123e+03 2.125295e+03
2.747869e+02 1.638498e+03 1.862346e+03
2.840408e+02 1.433366e+03 1.629185e+03
2.936064e+02 1.252836e+03 1.424231e+03
3.034941e+02 1.091767e+03 1.243185e+03
3.137148e+02 9.509459e+02 1.084108e+03
3.242796e+02 8.256127e+02 9.431650e+02
3.352003e+02 7.156195e+02 8.197358e+02
3.464887e+02 6.184681e+02 7.095151e+02
3.581573e+02 5.330330e+02 6.138223e+02
3.702189e+02 4.598702e+02 5.300019e+02
3.826866e+02 3.944799e+02 4.572801e+02
3.955742e+02 3.388397e+02 3.935299e+02
4.088958e+02 2.901290e+02 3.382908e+02
4.226661e+02 2.471012e+02 2.900161e+02
4.369001e+02 2.102932e+02 2.482597e+02
4.516134e+02 1.781967e+02 2.121982e+02
4.668222e+02 1.507199e+02 1.809346e+02
4.825433e+02 1.267715e+02 1.538858e+02
4.987937e+02 1.062526e+02 1.306616e+02
5.155914e+02 8.866470e+01 1.105105e+02
5.329548e+02 7.399488e+01 9.340415e+01
5.509030e+02 6.140665e+01 7.871371e+01
5.694556e+02 5.076033e+01 6.637518e+01
5.886329e+02 4.185475e+01 5.565826e+01
6.084561e+02 3.432514e+01 4.657430e+01
6.289469e+02 2.807438e+01 3.892632e+01
6.501277e+02 2.289183e+01 3.246719e+01
6.720219e+02 1.855351e+01 2.697501e+01
6.946533e+02 1.494757e+01 2.233478e+01
7.180470e+02 1.198819e+01 1.845636e+01
7.422284e+02 9.560576e+00 1.524514e+01
7.672242e+02 7.612412e+00 1.249298e+01
7.930617e+02 6.036868e+00 1.018292e+01
8.197694e+02 4.766636e+00 8.282360e+00
8.473765e+02 3.733250e+00 6.720115e+00
8.759133e+02 2.913607e+00 5.422858e+00
9.054112e+02 2.256568e+00 4.361895e+00
9.359024e+02 1.742910e+00 3.495870e+00
9.674205e+02 1.338138e+00 2.787886e+00
1.000000e+03 1.016631e+00 2.211731e+00
