# Energy(MeV) Phi16 Phi84
3.960522e+00 3.641570e+08 4.034548e+08
4.093900e+00 3.462509e+08 3.839075e+08
4.231769e+00 3.291766e+08 3.653913e+08
4.374280e+00 3.128895e+08 3.472277e+08
4.521592e+00 2.974420e+08 3.298024e+08
4.673864e+00 2.826496e+08 3.133429e+08
4.831264e+00 2.683394e+08 2.978162e+08
4.993965e+00 2.547423e+08 2.829005e+08
5.162145e+00 2.417398e+08 2.684605e+08
5.335989e+00 2.294505e+08 2.547355e+08
5.515687e+00 2.177866e+08 2.416810e+08
5.701437e+00 2.065659e+08 2.291001e+08
5.893443e+00 1.957505e+08 2.171517e+08
6.091914e+00 1.854312e+08 2.057010e+08
6.297070e+00 1.757656e+08 1.948314e+08
6.509134e+00 1.663521e+08 1.843905e+08
6.728340e+00 1.575376e+08 1.744204e+08
6.954928e+00 1.491150e+08 1.650393e+08
7.189147e+00 1.408817e+08 1.561105e+08
7.431253e+00 1.332204e+08 1.474842e+08
7.681513e+00 1.259018e+08 1.392902e+08
7.940201e+00 1.187170e+08 1.314780e+08
8.207601e+00 1.119382e+08 1.240392e+08
8.484005e+00 1.056272e+08 1.170168e+08
8.769719e+00 9.958392e+07 1.102696e+08
9.065053e+00 9.386551e+07 1.038441e+08
9.370334e+00 8.831580e+07 9.779564e+07
9.685896e+00 8.310701e+07 9.207028e+07
1.001208e+01 7.813450e+07 8.660820e+07
1.034926e+01 7.345505e+07 8.134983e+07
1.069779e+01 6.898548e+07 7.644605e+07
1.105805e+01 6.468149e+07 7.172433e+07
1.143045e+01 6.065111e+07 6.725275e+07
1.181539e+01 5.674804e+07 6.304202e+07
1.221329e+01 5.318645e+07 5.900192e+07
1.262460e+01 4.970720e+07 5.522922e+07
1.304975e+01 4.643141e+07 5.167705e+07
1.348922e+01 4.334080e+07 4.828902e+07
1.394350e+01 4.037732e+07 4.510941e+07
1.441307e+01 3.764251e+07 4.207793e+07
1.489845e+01 3.498978e+07 3.927456e+07
1.540018e+01 3.251358e+07 3.660144e+07
1.591881e+01 3.017737e+07 3.407187e+07
1.645490e+01 2.802765e+07 3.171374e+07
1.700905e+01 2.598128e+07 2.945207e+07
1.758185e+01 2.405043e+07 2.732853e+07
1.817395e+01 2.217997e+07 2.535947e+07
1.878599e+01 2.042646e+07 2.350607e+07
1.941864e+01 1.885037e+07 2.175109e+07
2.007260e+01 1.730812e+07 2.011732e+07
2.074857e+01 1.588625e+07 1.858354e+07
2.144732e+01 1.456613e+07 1.714347e+07
2.216959e+01 1.335434e+07 1.580467e+07
2.291619e+01 1.224036e+07 1.453971e+07
2.368793e+01 1.119989e+07 1.337383e+07
2.448566e+01 1.025544e+07 1.227932e+07
2.531026e+01 9.376562e+06 1.124978e+07
2.616262e+01 8.582026e+06 1.029471e+07
2.704369e+01 7.848403e+06 9.414968e+06
2.795443e+01 7.186413e+06 8.599349e+06
2.889585e+01 6.578172e+06 7.842722e+06
2.986896e+01 6.008000e+06 7.141814e+06
3.087485e+01 5.490925e+06 6.497466e+06
3.191461e+01 5.025650e+06 5.914738e+06
3.298939e+01 4.586283e+06 5.383702e+06
3.410036e+01 4.187908e+06 4.896528e+06
3.524875e+01 3.823185e+06 4.447384e+06
3.643581e+01 3.488516e+06 4.044598e+06
3.766285e+01 3.186424e+06 3.677009e+06
3.893121e+01 2.906350e+06 3.341489e+06
4.024228e+01 2.647568e+06 3.036835e+06
4.159751e+01 2.413378e+06 2.762094e+06
4.299837e+01 2.198112e+06 2.510854e+06
4.444641e+01 2.000536e+06 2.282968e+06
4.594322e+01 1.823352e+06 2.073971e+06
4.749044e+01 1.662000e+06 1.883022e+06
4.908976e+01 1.513798e+06 1.708267e+06
5.074294e+01 1.376708e+06 1.549997e+06
5.245179e+01 1.251347e+06 1.408802e+06
5.421819e+01 1.137173e+06 1.277277e+06
5.604408e+01 1.033879e+06 1.160135e+06
5.793146e+01 9.393058e+05 1.050849e+06
5.988240e+01 8.531793e+05 9.540987e+05
6.189904e+01 7.729174e+05 8.656192e+05
6.398359e+01 7.013400e+05 7.848017e+05
6.613834e+01 6.357215e+05 7.114553e+05
6.836566e+01 5.757925e+05 6.449244e+05
7.066799e+01 5.207979e+05 5.844012e+05
7.304785e+01 4.714261e+05 5.292536e+05
7.550786e+01 4.263326e+05 4.791420e+05
7.805072e+01 3.856580e+05 4.333803e+05
8.067920e+01 3.484225e+05 3.918873e+05
8.339621e+01 3.147465e+05 3.540593e+05
8.620472e+01 2.845259e+05 3.199988e+05
8.910781e+01 2.569534e+05 2.890836e+05
9.210866e+01 2.319271e+05 2.611403e+05
9.521057e+01 2.092013e+05 2.356479e+05
9.841695e+01 1.885671e+05 2.125343e+05
1.017313e+02 1.698899e+05 1.915117e+05
1.051573e+02 1.529768e+05 1.725755e+05
1.086986e+02 1.376505e+05 1.553753e+05
1.123592e+02 1.237652e+05 1.397738e+05
1.161431e+02 1.112777e+05 1.257171e+05
1.200544e+02 9.985381e+04 1.129907e+05
1.240975e+02 8.961762e+04 1.014963e+05
1.282767e+02 8.039581e+04 9.109178e+04
1.325966e+02 7.209262e+04 8.177837e+04
1.370620e+02 6.465801e+04 7.327354e+04
1.416778e+02 5.785824e+04 6.555784e+04
1.464490e+02 5.169227e+04 5.864734e+04
1.513809e+02 4.620963e+04 5.243649e+04
1.564789e+02 4.126424e+04 4.683791e+04
1.617486e+02 3.686990e+04 4.176770e+04
1.671958e+02 3.288110e+04 3.721697e+04
1.728264e+02 2.931378e+04 3.316692e+04
1.786466e+02 2.610348e+04 2.949459e+04
1.846628e+02 2.320180e+04 2.621826e+04
1.908817e+02 2.061145e+04 2.328717e+04
1.973099e+02 1.827327e+04 2.068174e+04
2.039547e+02 1.617717e+04 1.832717e+04
2.108232e+02 1.431497e+04 1.623863e+04
2.179230e+02 1.264130e+04 1.435530e+04
2.252619e+02 1.115741e+04 1.265918e+04
2.328480e+02 9.847470e+03 1.117938e+04
2.406895e+02 8.683696e+03 9.839224e+03
2.487952e+02 7.626353e+03 8.659022e+03
2.571738e+02 6.702329e+03 7.606154e+03
2.658345e+02 5.878306e+03 6.676812e+03
2.747869e+02 5.147494e+03 5.850733e+03
2.840408e+02 4.503051e+03 5.118234e+03
2.936064e+02 3.935900e+03 4.474352e+03
3.034941e+02 3.429887e+03 3.905580e+03
3.137148e+02 2.987485e+03 3.405826e+03
3.242796e+02 2.593739e+03 2.963040e+03
3.352003e+02 2.248185e+03 2.575276e+03
3.464887e+02 1.942975e+03 2.229007e+03
3.581573e+02 1.674572e+03 1.928379e+03
3.702189e+02 1.444725e+03 1.665050e+03
3.826866e+02 1.239295e+03 1.436588e+03
3.955742e+02 1.064496e+03 1.236311e+03
4.088958e+02 9.114671e+02 1.062772e+03
4.226661e+02 7.762913e+02 9.111124e+02
4.369001e+02 6.606556e+02 7.799309e+02
4.516134e+02 5.598214e+02 6.666402e+02
4.668222e+02 4.735007e+02 5.684229e+02
4.825433e+02 3.982645e+02 4.834465e+02
4.987937e+02 3.338024e+02 4.104856e+02
5.155914e+02 2.785484e+02 3.471790e+02
5.329548e+02 2.324618e+02 2.934378e+02
5.509030e+02 1.929147e+02 2.472864e+02
5.694556e+02 1.594683e+02 2.085238e+02
5.886329e+02 1.314906e+02 1.748556e+02
6.084561e+02 1.078356e+02 1.463175e+02
6.289469e+02 8.819826e+01 1.222907e+02
6.501277e+02 7.191680e+01 1.019987e+02
6.720219e+02 5.828758e+01 8.474449e+01
6.946533e+02 4.695919e+01 7.016677e+01
7.180470e+02 3.766201e+01 5.798237e+01
7.422284e+02 3.003543e+01 4.789402e+01
7.672242e+02 2.391510e+01 3.924787e+01
7.930617e+02 1.896538e+01 3.199059e+01
8.197694e+02 1.497483e+01 2.601980e+01
8.473765e+02 1.172835e+01 2.111186e+01
8.759133e+02 9.153367e+00 1.703641e+01
9.054112e+02 7.089217e+00 1.370330e+01
9.359024e+02 5.475512e+00 1.098260e+01
9.674205e+02 4.203885e+00 8.758402e+00
1.000000e+03 3.193840e+00 6.948357e+00
