# Energy(MeV) Fluence_Spherical_Median(cm^-2*MeV^-1)
2.728985e+02 2.041572e+03
2.756173e+02 1.983638e+03
2.783631e+02 1.927348e+03
2.811364e+02 1.871434e+03
2.839373e+02 1.816681e+03
2.867661e+02 1.765130e+03
2.896230e+02 1.715229e+03
2.925085e+02 1.666742e+03
2.954226e+02 1.619630e+03
2.983658e+02 1.572866e+03
3.013384e+02 1.525867e+03
3.043405e+02 1.481301e+03
3.073726e+02 1.438060e+03
3.104348e+02 1.396083e+03
3.135276e+02 1.355331e+03
3.166512e+02 1.315770e+03
3.198059e+02 1.277364e+03
3.229920e+02 1.240080e+03
3.262099e+02 1.204888e+03
3.294598e+02 1.171322e+03
3.327421e+02 1.138691e+03
3.360571e+02 1.106970e+03
3.394052e+02 1.076133e+03
3.427866e+02 1.046155e+03
3.462016e+02 1.015933e+03
3.496507e+02 9.862858e+02
3.531342e+02 9.574873e+02
3.566524e+02 9.291672e+02
3.602056e+02 9.016848e+02
3.637942e+02 8.750154e+02
3.674186e+02 8.499689e+02
3.710791e+02 8.257418e+02
3.747760e+02 8.021064e+02
3.785098e+02 7.786024e+02
3.822808e+02 7.557872e+02
3.860893e+02 7.336405e+02
3.899358e+02 7.124673e+02
3.938206e+02 6.919241e+02
3.977442e+02 6.718244e+02
4.017068e+02 6.517388e+02
4.057089e+02 6.322695e+02
4.097508e+02 6.137423e+02
4.138330e+02 5.957579e+02
4.179559e+02 5.783006e+02
4.221199e+02 5.613548e+02
4.263254e+02 5.449055e+02
4.305727e+02 5.289383e+02
4.348624e+02 5.134889e+02
4.391948e+02 4.991150e+02
4.435703e+02 4.848650e+02
4.479895e+02 4.706493e+02
4.524527e+02 4.568870e+02
4.569603e+02 4.435273e+02
4.615129e+02 4.305583e+02
4.661108e+02 4.180022e+02
4.707545e+02 4.064127e+02
4.754445e+02 3.948920e+02
4.801812e+02 3.833843e+02
4.849651e+02 3.722119e+02
4.897967e+02 3.613905e+02
4.946764e+02 3.509286e+02
4.996047e+02 3.409015e+02
5.045821e+02 3.313126e+02
5.096091e+02 3.219936e+02
5.146862e+02 3.129366e+02
5.198139e+02 3.043366e+02
5.249926e+02 2.958642e+02
5.302230e+02 2.871831e+02
5.355054e+02 2.788397e+02
5.408405e+02 2.708287e+02
5.462287e+02 2.630479e+02
5.516707e+02 2.554906e+02
5.571668e+02 2.481505e+02
5.627177e+02 2.410212e+02
5.683239e+02 2.340968e+02
5.739859e+02 2.274309e+02
5.797043e+02 2.210077e+02
5.854798e+02 2.147288e+02
5.913127e+02 2.085161e+02
5.972038e+02 2.026864e+02
6.031536e+02 1.970411e+02
6.091626e+02 1.915127e+02
6.152315e+02 1.861040e+02
6.213609e+02 1.808481e+02
6.275513e+02 1.756916e+02
6.338034e+02 1.706103e+02
6.401178e+02 1.656546e+02
6.464951e+02 1.608409e+02
6.529359e+02 1.561671e+02
6.594410e+02 1.515759e+02
6.660108e+02 1.471052e+02
6.726460e+02 1.427980e+02
6.793474e+02 1.386721e+02
6.861155e+02 1.346789e+02
6.929511e+02 1.308824e+02
6.998548e+02 1.271930e+02
7.068272e+02 1.236076e+02
7.138691e+02 1.200184e+02
7.209812e+02 1.166110e+02
7.281641e+02 1.132895e+02
7.354186e+02 1.099895e+02
7.427453e+02 1.068026e+02
7.501451e+02 1.037875e+02
7.576186e+02 1.009205e+02
7.651665e+02 9.808793e+01
7.727896e+02 9.524912e+01
7.804887e+02 9.259901e+01
7.882645e+02 8.998377e+01
7.961177e+02 8.742907e+01
8.040492e+02 8.494689e+01
8.120597e+02 8.253519e+01
8.201500e+02 8.022856e+01
8.283209e+02 7.793562e+01
8.365732e+02 7.563987e+01
8.449078e+02 7.344518e+01
8.533253e+02 7.131363e+01
8.618268e+02 6.921251e+01
8.704129e+02 6.715483e+01
8.790845e+02 6.515183e+01
8.878426e+02 6.322673e+01
8.966879e+02 6.135952e+01
9.056213e+02 5.954747e+01
9.146438e+02 5.782878e+01
9.237561e+02 5.617117e+01
9.329592e+02 5.456109e+01
9.422540e+02 5.299166e+01
9.516414e+02 5.144596e+01
9.611223e+02 4.994547e+01
9.706977e+02 4.851104e+01
9.803685e+02 4.709508e+01
9.901356e+02 4.571077e+01
1.000000e+03 4.437185e+01
