# Energy(MeV) Fluence_Planar_Median(cm^-2*MeV^-1)
3.871239e+01 1.580303e+05
3.909807e+01 1.536328e+05
3.948759e+01 1.493576e+05
3.988100e+01 1.452013e+05
4.027832e+01 1.411608e+05
4.067960e+01 1.371754e+05
4.108488e+01 1.332575e+05
4.149420e+01 1.294030e+05
4.190759e+01 1.256664e+05
4.232510e+01 1.220724e+05
4.274678e+01 1.185812e+05
4.317265e+01 1.152084e+05
4.360277e+01 1.119358e+05
4.403717e+01 1.087562e+05
4.447590e+01 1.056669e+05
4.491900e+01 1.025912e+05
4.536651e+01 9.967166e+04
4.581848e+01 9.684563e+04
4.627496e+01 9.409984e+04
4.673598e+01 9.143199e+04
4.720160e+01 8.883989e+04
4.767186e+01 8.628956e+04
4.814680e+01 8.381616e+04
4.862647e+01 8.144306e+04
4.911092e+01 7.913719e+04
4.960020e+01 7.689664e+04
5.009435e+01 7.465989e+04
5.059342e+01 7.244880e+04
5.109747e+01 7.030322e+04
5.160654e+01 6.826072e+04
5.212068e+01 6.630388e+04
5.263994e+01 6.440313e+04
5.316438e+01 6.251833e+04
5.369404e+01 6.063332e+04
5.422898e+01 5.882826e+04
5.476924e+01 5.711134e+04
5.531489e+01 5.551428e+04
5.586598e+01 5.392122e+04
5.642256e+01 5.236163e+04
5.698468e+01 5.087024e+04
5.755240e+01 4.941272e+04
5.812578e+01 4.798986e+04
5.870487e+01 4.660798e+04
5.928972e+01 4.526590e+04
5.988041e+01 4.396246e+04
6.047698e+01 4.271360e+04
6.107949e+01 4.150371e+04
6.168801e+01 4.032939e+04
6.230259e+01 3.919132e+04
6.292329e+01 3.807584e+04
6.355018e+01 3.699734e+04
6.418331e+01 3.594241e+04
6.482275e+01 3.489184e+04
6.546856e+01 3.387199e+04
6.612080e+01 3.288934e+04
6.677954e+01 3.194284e+04
6.744485e+01 3.102359e+04
6.811678e+01 3.012490e+04
6.879541e+01 2.924908e+04
6.948080e+01 2.839149e+04
7.017301e+01 2.755904e+04
7.087213e+01 2.675100e+04
7.157820e+01 2.596666e+04
7.229132e+01 2.520532e+04
7.301153e+01 2.446630e+04
7.373893e+01 2.375657e+04
7.447356e+01 2.307917e+04
7.521552e+01 2.242109e+04
7.596487e+01 2.178178e+04
7.672169e+01 2.115905e+04
7.748604e+01 2.055068e+04
7.825801e+01 1.996439e+04
7.903767e+01 1.938787e+04
7.982510e+01 1.882317e+04
8.062038e+01 1.828114e+04
8.142357e+01 1.775500e+04
8.223477e+01 1.724566e+04
8.305405e+01 1.675094e+04
8.388150e+01 1.627041e+04
8.471718e+01 1.580367e+04
8.556119e+01 1.534656e+04
8.641361e+01 1.490140e+04
8.727453e+01 1.447068e+04
8.814402e+01 1.405399e+04
8.902217e+01 1.364626e+04
8.990907e+01 1.324726e+04
9.080481e+01 1.285994e+04
9.170947e+01 1.248889e+04
9.262314e+01 1.213782e+04
9.354592e+01 1.180473e+04
9.447789e+01 1.147341e+04
9.541915e+01 1.114890e+04
9.636978e+01 1.083465e+04
9.732988e+01 1.053215e+04
9.829955e+01 1.023151e+04
9.927888e+01 9.937724e+03
1.002680e+02 9.656339e+03
1.012669e+02 9.383545e+03
1.022758e+02 9.118458e+03
1.032947e+02 8.860737e+03
1.043238e+02 8.608161e+03
1.053632e+02 8.362785e+03
1.064129e+02 8.124403e+03
1.074730e+02 7.890753e+03
1.085438e+02 7.661123e+03
1.096252e+02 7.438177e+03
1.107173e+02 7.221721e+03
1.118204e+02 7.011566e+03
1.129344e+02 6.807528e+03
1.140595e+02 6.613778e+03
1.151959e+02 6.428083e+03
1.163435e+02 6.247604e+03
1.175026e+02 6.068955e+03
1.186733e+02 5.894774e+03
1.198556e+02 5.727016e+03
1.210497e+02 5.564037e+03
1.222556e+02 5.405701e+03
1.234736e+02 5.253267e+03
1.247038e+02 5.105753e+03
1.259462e+02 4.962383e+03
1.272009e+02 4.819851e+03
1.284682e+02 4.680437e+03
1.297481e+02 4.545056e+03
1.310407e+02 4.413591e+03
1.323462e+02 4.285929e+03
1.336648e+02 4.161960e+03
1.349964e+02 4.041577e+03
1.363414e+02 3.924677e+03
1.376997e+02 3.811158e+03
1.390715e+02 3.700923e+03
1.404571e+02 3.593877e+03
1.418564e+02 3.489927e+03
1.432697e+02 3.390433e+03
1.446970e+02 3.294312e+03
1.461386e+02 3.200916e+03
1.475945e+02 3.110072e+03
1.490650e+02 3.020163e+03
1.505501e+02 2.932853e+03
1.520500e+02 2.848068e+03
1.535648e+02 2.765734e+03
1.550947e+02 2.686764e+03
1.566399e+02 2.610596e+03
1.582004e+02 2.536587e+03
1.597765e+02 2.464676e+03
1.613683e+02 2.394805e+03
1.629760e+02 2.326914e+03
1.645997e+02 2.260948e+03
1.662395e+02 2.196188e+03
1.678957e+02 2.133067e+03
1.695684e+02 2.071760e+03
1.712578e+02 2.012214e+03
1.729640e+02 1.955103e+03
1.746872e+02 1.897502e+03
1.764275e+02 1.841662e+03
1.781852e+02 1.787914e+03
1.799604e+02 1.735735e+03
1.817533e+02 1.685080e+03
1.835641e+02 1.635903e+03
1.853929e+02 1.587960e+03
1.872399e+02 1.541581e+03
1.891053e+02 1.498509e+03
