# Energy(MeV) Sferica_Fluence(cm^-2*MeV^-1)
1.528864e+01 8.917400e+08
1.550175e+01 8.615018e+08
1.571784e+01 8.313193e+08
1.593694e+01 8.031445e+08
1.615909e+01 7.765565e+08
1.638434e+01 7.508509e+08
1.661273e+01 7.246096e+08
1.684430e+01 7.005978e+08
1.707910e+01 6.762175e+08
1.731717e+01 6.534925e+08
1.755856e+01 6.299807e+08
1.780332e+01 6.083355e+08
1.805149e+01 5.874251e+08
1.830312e+01 5.669802e+08
1.855825e+01 5.469223e+08
1.881694e+01 5.270090e+08
1.907924e+01 5.082027e+08
1.934520e+01 4.896616e+08
1.961486e+01 4.719879e+08
1.988828e+01 4.553844e+08
2.016551e+01 4.389128e+08
2.044661e+01 4.234509e+08
2.073162e+01 4.085392e+08
2.102061e+01 3.940789e+08
2.131362e+01 3.801723e+08
2.161073e+01 3.663704e+08
2.191197e+01 3.529414e+08
2.221741e+01 3.400010e+08
2.252711e+01 3.278190e+08
2.284112e+01 3.160779e+08
2.315951e+01 3.046747e+08
2.348235e+01 2.936905e+08
2.380968e+01 2.829904e+08
2.414157e+01 2.727404e+08
2.447809e+01 2.624775e+08
2.481930e+01 2.530346e+08
2.516527e+01 2.440787e+08
2.551606e+01 2.350867e+08
2.587174e+01 2.262849e+08
2.623238e+01 2.179540e+08
2.659804e+01 2.096018e+08
2.696881e+01 2.015740e+08
2.734474e+01 1.941422e+08
2.772591e+01 1.870118e+08
2.811239e+01 1.800268e+08
2.850426e+01 1.733386e+08
2.890160e+01 1.669280e+08
2.930447e+01 1.604844e+08
2.971296e+01 1.544054e+08
3.012714e+01 1.484691e+08
3.054710e+01 1.428255e+08
3.097291e+01 1.373193e+08
3.140465e+01 1.321628e+08
3.184242e+01 1.271597e+08
3.228628e+01 1.223249e+08
3.273634e+01 1.175710e+08
3.319266e+01 1.130923e+08
3.365535e+01 1.088055e+08
3.412449e+01 1.044635e+08
3.460016e+01 1.004029e+08
3.508247e+01 9.654379e+07
