# Energy(MeV) Phi16 Phi84
9.579276e+00 8.138634e+08 8.542133e+08
9.701372e+00 7.986146e+08 8.383893e+08
9.825023e+00 7.837948e+08 8.225519e+08
9.950251e+00 7.692249e+08 8.073062e+08
1.007708e+01 7.547841e+08 7.920121e+08
1.020552e+01 7.404635e+08 7.769998e+08
1.033559e+01 7.265381e+08 7.623544e+08
1.046733e+01 7.129033e+08 7.479989e+08
1.060074e+01 6.994439e+08 7.337792e+08
1.073586e+01 6.861503e+08 7.198890e+08
1.087270e+01 6.728673e+08 7.059610e+08
1.101128e+01 6.600869e+08 6.923893e+08
1.115162e+01 6.474604e+08 6.790754e+08
1.129376e+01 6.350207e+08 6.659443e+08
1.143771e+01 6.229543e+08 6.530379e+08
1.158349e+01 6.106312e+08 6.404104e+08
1.173113e+01 5.985395e+08 6.279130e+08
1.188066e+01 5.868938e+08 6.158136e+08
1.203208e+01 5.753298e+08 6.038272e+08
1.218544e+01 5.641115e+08 5.920061e+08
1.234076e+01 5.531083e+08 5.802451e+08
1.249805e+01 5.421392e+08 5.689008e+08
1.265735e+01 5.312539e+08 5.574254e+08
1.281868e+01 5.206060e+08 5.464315e+08
1.298206e+01 5.100811e+08 5.354029e+08
1.314753e+01 4.997735e+08 5.246568e+08
1.331510e+01 4.896218e+08 5.141254e+08
1.348482e+01 4.797741e+08 5.037357e+08
1.365669e+01 4.699581e+08 4.935434e+08
1.383076e+01 4.603822e+08 4.835040e+08
1.400704e+01 4.509894e+08 4.736385e+08
1.418557e+01 4.416861e+08 4.639566e+08
1.436638e+01 4.325311e+08 4.544091e+08
1.454949e+01 4.235118e+08 4.450762e+08
1.473493e+01 4.147072e+08 4.358967e+08
1.492274e+01 4.059641e+08 4.268363e+08
1.511294e+01 3.975977e+08 4.179687e+08
1.530557e+01 3.892449e+08 4.091336e+08
1.550065e+01 3.810277e+08 4.005238e+08
1.569822e+01 3.729662e+08 3.920735e+08
1.589831e+01 3.651200e+08 3.837982e+08
1.610095e+01 3.573083e+08 3.756702e+08
1.630616e+01 3.496374e+08 3.676369e+08
1.651400e+01 3.421254e+08 3.597478e+08
