Energy(MeV)	Incoming Spectral Fluence(MeV-1 cm-2)	Residual Spectral Fluence(MeV-1 cm-2)
1.0000e-03	0.0000e+00	1.5237e+04
1.5000e-03	0.0000e+00	1.5240e+04
2.0000e-03	0.0000e+00	1.5243e+04
2.5000e-03	0.0000e+00	1.5245e+04
3.0000e-03	0.0000e+00	1.5246e+04
3.5000e-03	0.0000e+00	1.5247e+04
4.0000e-03	0.0000e+00	1.5249e+04
4.5000e-03	0.0000e+00	1.5250e+04
5.0000e-03	0.0000e+00	1.5250e+04
5.5000e-03	0.0000e+00	1.5251e+04
6.0000e-03	0.0000e+00	1.5252e+04
6.5000e-03	0.0000e+00	1.5253e+04
7.0000e-03	0.0000e+00	1.5253e+04
7.5000e-03	0.0000e+00	1.5254e+04
8.0000e-03	0.0000e+00	1.5254e+04
8.5000e-03	0.0000e+00	1.5255e+04
9.0000e-03	0.0000e+00	1.5255e+04
9.5000e-03	0.0000e+00	1.5256e+04
1.0000e-02	0.0000e+00	1.5256e+04
1.5000e-02	0.0000e+00	1.5259e+04
2.0000e-02	0.0000e+00	1.5262e+04
2.5000e-02	0.0000e+00	1.5264e+04
3.0000e-02	0.0000e+00	1.5265e+04
3.5000e-02	0.0000e+00	1.5267e+04
4.0000e-02	0.0000e+00	1.5273e+04
4.5000e-02	0.0000e+00	1.5278e+04
5.0000e-02	0.0000e+00	1.5282e+04
5.5000e-02	0.0000e+00	1.5286e+04
6.0000e-02	0.0000e+00	1.5289e+04
6.5000e-02	0.0000e+00	1.5293e+04
7.0000e-02	0.0000e+00	1.5296e+04
7.5000e-02	0.0000e+00	1.5299e+04
8.0000e-02	0.0000e+00	1.5301e+04
8.5000e-02	0.0000e+00	1.5304e+04
9.0000e-02	0.0000e+00	1.5306e+04
9.5000e-02	0.0000e+00	1.5311e+04
1.0000e-01	0.0000e+00	1.5315e+04
1.5000e-01	0.0000e+00	1.5350e+04
2.0000e-01	0.0000e+00	1.5385e+04
2.5000e-01	0.0000e+00	1.5421e+04
3.0000e-01	0.0000e+00	1.5458e+04
3.5000e-01	0.0000e+00	1.5494e+04
4.0000e-01	0.0000e+00	1.5530e+04
4.5000e-01	0.0000e+00	1.5565e+04
5.0000e-01	0.0000e+00	1.5601e+04
5.5000e-01	0.0000e+00	1.5636e+04
6.0000e-01	0.0000e+00	1.5670e+04
6.5000e-01	0.0000e+00	1.5704e+04
7.0000e-01	0.0000e+00	1.5738e+04
7.5000e-01	0.0000e+00	1.5772e+04
8.0000e-01	0.0000e+00	1.5807e+04
8.5000e-01	0.0000e+00	1.5842e+04
9.0000e-01	0.0000e+00	1.5878e+04
9.5000e-01	0.0000e+00	1.5914e+04
1.0000e+00	1.2379e+08	1.5949e+04
1.0069e+00	1.2268e+08	1.5954e+04
1.0139e+00	1.2158e+08	1.5959e+04
1.0210e+00	1.2048e+08	1.5964e+04
1.0280e+00	1.1940e+08	1.5969e+04
1.0352e+00	1.1833e+08	1.5974e+04
1.0424e+00	1.1726e+08	1.5980e+04
1.0496e+00	1.1621e+08	1.5985e+04
1.0569e+00	1.1516e+08	1.5990e+04
1.0642e+00	1.1413e+08	1.5996e+04
1.0716e+00	1.1310e+08	1.6001e+04
1.0790e+00	1.1208e+08	1.6006e+04
1.0865e+00	1.1108e+08	1.6011e+04
1.0941e+00	1.1008e+08	1.6017e+04
1.1016e+00	1.0909e+08	1.6022e+04
1.1093e+00	1.0811e+08	1.6028e+04
1.1170e+00	1.0714e+08	1.6033e+04
1.1247e+00	1.0618e+08	1.6039e+04
1.1325e+00	1.0522e+08	1.6045e+04
1.1404e+00	1.0428e+08	1.6050e+04
1.1483e+00	1.0334e+08	1.6056e+04
1.1563e+00	1.0241e+08	1.6062e+04
1.1643e+00	1.0149e+08	1.6067e+04
1.1724e+00	1.0058e+08	1.6073e+04
1.1805e+00	9.9684e+07	1.6079e+04
1.1887e+00	9.8792e+07	1.6085e+04
1.1970e+00	9.7909e+07	1.6091e+04
1.2053e+00	9.7033e+07	1.6097e+04
1.2136e+00	9.6163e+07	1.6103e+04
1.2220e+00	9.5299e+07	1.6109e+04
1.2305e+00	9.4442e+07	1.6115e+04
1.2391e+00	9.3593e+07	1.6121e+04
1.2477e+00	9.2751e+07	1.6127e+04
1.2563e+00	9.1917e+07	1.6133e+04
1.2650e+00	9.1090e+07	1.6140e+04
1.2738e+00	9.0271e+07	1.6146e+04
1.2827e+00	8.9459e+07	1.6152e+04
1.2915e+00	8.8654e+07	1.6159e+04
1.3005e+00	8.7856e+07	1.6165e+04
1.3095e+00	8.7065e+07	1.6172e+04
1.3186e+00	8.6276e+07	1.6178e+04
1.3278e+00	8.5494e+07	1.6185e+04
1.3370e+00	8.4719e+07	1.6192e+04
1.3463e+00	8.3951e+07	1.6198e+04
1.3556e+00	8.3190e+07	1.6205e+04
