# Energy(MeV) Phi16_Planare Phi84_Planare
1.256317e+01 4.057779e+06 4.283349e+06
1.265034e+01 4.016995e+06 4.237924e+06
1.273811e+01 3.976740e+06 4.193580e+06
1.282650e+01 3.936900e+06 4.149187e+06
1.291550e+01 3.897497e+06 4.104401e+06
1.300511e+01 3.858457e+06 4.061324e+06
1.309535e+01 3.819775e+06 4.017876e+06
1.318621e+01 3.781450e+06 3.974779e+06
1.327771e+01 3.742965e+06 3.932492e+06
1.336984e+01 3.704884e+06 3.890693e+06
1.346261e+01 3.667509e+06 3.849404e+06
1.355602e+01 3.630535e+06 3.808203e+06
1.365008e+01 3.593701e+06 3.767466e+06
1.374479e+01 3.557064e+06 3.727281e+06
1.384016e+01 3.520399e+06 3.687248e+06
1.393619e+01 3.484874e+06 3.647556e+06
1.403289e+01 3.449722e+06 3.608904e+06
1.413026e+01 3.414895e+06 3.570435e+06
1.422830e+01 3.380396e+06 3.532216e+06
1.432703e+01 3.346211e+06 3.494334e+06
1.442644e+01 3.312388e+06 3.456676e+06
1.452654e+01 3.278876e+06 3.419804e+06
1.462733e+01 3.245672e+06 3.383124e+06
1.472883e+01 3.212403e+06 3.347039e+06
1.483103e+01 3.179352e+06 3.311168e+06
1.493393e+01 3.147019e+06 3.276057e+06
1.503755e+01 3.115144e+06 3.240866e+06
1.514189e+01 3.083589e+06 3.206672e+06
1.524696e+01 3.051778e+06 3.172108e+06
1.535275e+01 3.020222e+06 3.138346e+06
1.545928e+01 2.988861e+06 3.104792e+06
1.556654e+01 2.958420e+06 3.071549e+06
1.567455e+01 2.928040e+06 3.038035e+06
1.578331e+01 2.897221e+06 3.005504e+06
1.589283e+01 2.867114e+06 2.973468e+06
1.600310e+01 2.837508e+06 2.941399e+06
1.611414e+01 2.808147e+06 2.909598e+06
1.622595e+01 2.779063e+06 2.878606e+06
1.633854e+01 2.750254e+06 2.847718e+06
1.645191e+01 2.721717e+06 2.817059e+06
1.656606e+01 2.693335e+06 2.786557e+06
1.668101e+01 2.664924e+06 2.756992e+06
1.679675e+01 2.636556e+06 2.727540e+06
1.691330e+01 2.608651e+06 2.698063e+06
1.703065e+01 2.581205e+06 2.668890e+06
1.714882e+01 2.554061e+06 2.640264e+06
1.726781e+01 2.527429e+06 2.611482e+06
1.738762e+01 2.500960e+06 2.583206e+06
