# Data export from CRDB [http://lpsc.in2p3.fr/crdb]
# Please cite CRDB publications:
#  - Maurin, Melot, Taillet, A&A 569, A32 (2014) [https://ui.adsabs.harvard.edu/abs/2014A%26A...569A..32M]
#  - Maurin, Dembinski, Gonzalez et al., Univ. 6, 102 (2020) [https://ui.adsabs.harvard.edu/abs/2020Univ....6..102M]
# Date: 2026/03/23-17:00:36
# Format: CSV code
#   Col.1  -  QUANTITY NAME (case insensitive)
#   Col.2  -  SUB-EXP NAME (case insensitive, no space)
#   Col.3  -  EAXIS TYPE: EKN, EK, R, ETOT, or ETOTN
#   Col.4  -  <E>: mean value bin mean value bin (all in [GeV] except for R in [GV])
#   Col.5  -  EBIN_LOW
#   Col.6  -  EBIN_HIGH
#   Col.7  -  QUANTITY VALUE: [#/sr/s/m2/EAxis] if flux , no unit if ratio
#   Col.8  -  ERR_STAT-
#   Col.9  -  ERR_STAT+
#   Col.10 -  ERR_SYST-
#   Col.11 -  ERR_SYST+
#   Col.12 -  ADS URL FOR PAPER REF (no space)
#   Col.13 -  phi [MV]
#   Col.14 -  DISTANCE EXP IN SOLAR SYSTEM [AU]
#   Col.15 -  DATIMES: format = yyyy/mm/dd-hhmmss:yyyy/mm/dd-hhmmss;...
#   Col.16 -  IS UPPER LIMIT: format = 0 or 1
#
"1H","BESS-PolarI (2004/12)","EKN","0.5460000038146973","0.531000018119812","0.5619999766349792","739.0999755859375","1.7999999523163","1.7999999523163","22.200000762939","22.200000762939","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","0.5789999961853027","0.5619999766349792","0.5960000157356262","735.0999755859375","1.7000000476837","1.7000000476837","21.89999961853","21.89999961853","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","0.6129999756813049","0.5960000157356262","0.6309999823570251","729.5","1.7000000476837","1.7000000476837","20.799999237061","20.799999237061","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","0.6489999890327454","0.6309999823570251","0.6679999828338623","718.9000244140625","1.6000000238419","1.6000000238419","19.60000038147","19.60000038147","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","0.6880000233650208","0.6679999828338623","0.7080000042915344","711.5999755859375","1.5","1.5","18.700000762939","18.700000762939","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","0.7289999723434448","0.7080000042915344","0.75","699.4000244140625","1.5","1.5","18.200000762939","18.200000762939","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","0.7720000147819519","0.75","0.7940000295639038","686.2000122070312","1.3999999761581","1.3999999761581","17.200000762939","17.200000762939","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","0.8180000185966492","0.7940000295639038","0.8410000205039978","674.5999755859375","1.2999999523163","1.2999999523163","16.299999237061","16.299999237061","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","0.8659999966621399","0.8410000205039978","0.890999972820282","657.0999755859375","1.2999999523163","1.2999999523163","15.39999961853","15.39999961853","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","0.9169999957084656","0.890999972820282","0.9440000057220459","638.7999877929688","1.2000000476837","1.2000000476837","14.89999961853","14.89999961853","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","0.972000002861023","0.9440000057220459","1","621.7999877929688","1.2000000476837","1.2000000476837","14.199999809265","14.199999809265","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","1.0290000438690186","1","1.059000015258789","601.0999755859375","1.1000000238419","1.1000000238419","13.39999961853","13.39999961853","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","1.090000033378601","1.059000015258789","1.121999979019165","576","1.1000000238419","1.1000000238419","12.5","12.5","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","1.1549999713897705","1.121999979019165","1.1890000104904175","553.5","1","1","12","12","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","1.2230000495910645","1.1890000104904175","1.2589999437332153","533.5999755859375","1","1","11.39999961853","11.39999961853","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","1.2960000038146973","1.2589999437332153","1.3339999914169312","507.79998779296875","0.89999997615814","0.89999997615814","10.699999809265","10.699999809265","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
"1H","BESS-PolarI (2004/12)","EKN","1.3730000257492065","1.3339999914169312","1.4129999876022339","486.8999938964844","0.89999997615814","0.89999997615814","10.10000038147","10.10000038147","2016ApJ...822...65A","691.5","1","2004/12/13-000000:2004/12/21-120000","0"
