# Energy(MeV) Fluence_Planare_Median(p/cm2)
2.876854e+02 3.141593e+15
2.916956e+02 3.141593e+15
2.957617e+02 3.141593e+15
2.998844e+02 3.141593e+15
3.040646e+02 3.141593e+15
3.083031e+02 3.141593e+15
3.126007e+02 3.141593e+15
3.169582e+02 3.141593e+15
3.213764e+02 3.141593e+15
3.258562e+02 3.141593e+15
3.303985e+02 3.141593e+15
3.350041e+02 3.141593e+15
3.396739e+02 3.141593e+15
3.444087e+02 3.141593e+15
3.492096e+02 3.141593e+15
3.540774e+02 3.141593e+15
3.590130e+02 3.141593e+15
3.640175e+02 3.141593e+15
3.690917e+02 3.141593e+15
3.742366e+02 3.141593e+15
3.794533e+02 3.141593e+15
3.847427e+02 3.141593e+15
3.901058e+02 3.141593e+15
3.955436e+02 3.141593e+15
4.010573e+02 3.141593e+15
4.066478e+02 3.141593e+15
4.123163e+02 3.141593e+15
4.180637e+02 3.141593e+15
4.238913e+02 3.141593e+15
4.298001e+02 3.141593e+15
4.357913e+02 3.141593e+15
4.418660e+02 3.141593e+15
4.480254e+02 3.141593e+15
4.542706e+02 3.141593e+15
4.606029e+02 3.141593e+15
4.670234e+02 3.141593e+15
4.735335e+02 3.141593e+15
4.801343e+02 3.141593e+15
4.868271e+02 3.141593e+15
4.936132e+02 3.141593e+15
5.004939e+02 3.141593e+15
5.074705e+02 3.141593e+15
5.145444e+02 3.141593e+15
5.217169e+02 3.141593e+15
5.289893e+02 3.141593e+15
5.363631e+02 3.141593e+15
5.438397e+02 3.141593e+15
5.514206e+02 3.141593e+15
5.591071e+02 3.141593e+15
5.669007e+02 3.141593e+15
5.748030e+02 3.141593e+15
5.828155e+02 3.141593e+15
5.909396e+02 3.141593e+15
5.991770e+02 3.141593e+15
6.075292e+02 3.141593e+15
6.159978e+02 3.141593e+15
6.245845e+02 3.141593e+15
6.332908e+02 3.141593e+15
6.421186e+02 3.141593e+15
6.510694e+02 3.141593e+15
6.601449e+02 3.141593e+15
6.693470e+02 3.141593e+15
6.786773e+02 3.141593e+15
6.881377e+02 3.141593e+15
6.977300e+02 3.141593e+15
7.074559e+02 3.141593e+15
7.173175e+02 3.141593e+15
7.273165e+02 3.141593e+15
7.374549e+02 3.141593e+15
7.477346e+02 3.141593e+15
7.581576e+02 3.141593e+15
7.687260e+02 3.141593e+15
7.794416e+02 3.141593e+15
7.903066e+02 3.141593e+15
8.013230e+02 3.141593e+15
8.124930e+02 3.141593e+15
8.238187e+02 3.141593e+15
8.353023e+02 3.141593e+15
8.469460e+02 3.141593e+15
8.587519e+02 3.141593e+15
8.707225e+02 3.141593e+15
8.828599e+02 3.141593e+15
8.951665e+02 3.141593e+15
9.076446e+02 3.141593e+15
9.202967e+02 3.141593e+15
9.331251e+02 3.141593e+15
9.461324e+02 3.141593e+15
9.593209e+02 3.141593e+15
9.726934e+02 3.141593e+15
9.862522e+02 3.141593e+15
1.000000e+03 3.141593e+15
