Energy(MeV) Phi_16 Phi_84
9.807133e+01 1.655498e+05 2.064912e+05
1.000372e+02 1.558094e+05 1.944060e+05
1.020424e+02 1.465873e+05 1.830452e+05
1.040878e+02 1.379052e+05 1.724621e+05
1.061743e+02 1.296641e+05 1.623612e+05
1.083025e+02 1.219106e+05 1.528550e+05
1.104734e+02 1.145484e+05 1.438375e+05
1.126879e+02 1.077850e+05 1.353838e+05
1.149467e+02 1.013939e+05 1.274125e+05
1.172508e+02 9.520737e+04 1.199432e+05
1.196011e+02 8.948604e+04 1.127945e+05
1.219985e+02 8.411849e+04 1.062057e+05
1.244439e+02 7.895843e+04 9.983718e+04
1.269384e+02 7.403298e+04 9.380023e+04
1.294828e+02 6.950411e+04 8.810600e+04
1.320783e+02 6.518795e+04 8.281888e+04
1.347258e+02 6.120017e+04 7.775264e+04
1.374264e+02 5.738604e+04 7.303019e+04
1.401811e+02 5.389236e+04 6.862082e+04
1.429910e+02 5.056169e+04 6.447144e+04
1.458573e+02 4.736503e+04 6.053723e+04
1.487810e+02 4.436946e+04 5.677231e+04
1.517633e+02 4.154905e+04 5.327056e+04
1.548053e+02 3.893753e+04 4.995890e+04
1.579084e+02 3.644575e+04 4.686679e+04
1.610737e+02 3.415776e+04 4.395834e+04
1.643024e+02 3.204006e+04 4.120272e+04
1.675958e+02 2.999135e+04 3.862172e+04
1.709552e+02 2.809782e+04 3.617462e+04
1.743820e+02 2.633446e+04 3.384525e+04
1.778775e+02 2.466834e+04 3.167019e+04
1.814430e+02 2.310066e+04 2.964000e+04
1.850801e+02 2.163059e+04 2.773385e+04
1.887900e+02 2.023051e+04 2.597159e+04
1.925743e+02 1.893360e+04 2.428946e+04
1.964344e+02 1.771492e+04 2.269431e+04
2.003719e+02 1.653289e+04 2.121026e+04
2.043883e+02 1.546645e+04 1.982172e+04
2.084853e+02 1.446353e+04 1.853194e+04
2.126644e+02 1.352087e+04 1.730719e+04
2.169272e+02 1.262971e+04 1.615678e+04
2.212755e+02 1.176992e+04 1.507490e+04
2.257109e+02 1.096896e+04 1.404857e+04
2.302353e+02 1.022724e+04 1.310630e+04
2.348503e+02 9.520199e+03 1.221479e+04
2.395579e+02 8.887516e+03 1.138210e+04
2.443598e+02 8.285872e+03 1.060635e+04
2.492580e+02 7.709384e+03 9.892010e+03
2.542544e+02 7.159537e+03 9.222873e+03
2.593509e+02 6.653802e+03 8.592974e+03
2.645495e+02 6.199459e+03 8.005097e+03
2.698524e+02 5.768427e+03 7.449808e+03
2.752616e+02 5.355623e+03 6.928183e+03
2.807792e+02 4.987825e+03 6.444123e+03
2.864074e+02 4.634054e+03 6.001357e+03
2.921484e+02 4.298026e+03 5.583403e+03
2.980045e+02 3.998073e+03 5.187244e+03
3.039780e+02 3.709230e+03 4.818493e+03
3.100712e+02 3.446473e+03 4.464566e+03
3.162865e+02 3.202092e+03 4.140485e+03
3.226265e+02 2.965856e+03 3.832922e+03
3.290935e+02 2.742911e+03 3.549559e+03
3.356901e+02 2.541641e+03 3.287307e+03
3.424190e+02 2.355092e+03 3.045511e+03
3.492828e+02 2.176312e+03 2.815851e+03
3.562841e+02 2.012630e+03 2.605552e+03
3.634258e+02 1.854309e+03 2.409065e+03
3.707107e+02 1.706119e+03 2.224613e+03
3.781415e+02 1.572199e+03 2.055073e+03
3.857213e+02 1.444592e+03 1.894862e+03
3.934531e+02 1.333804e+03 1.747759e+03
4.013398e+02 1.230742e+03 1.611074e+03
4.093847e+02 1.129699e+03 1.485495e+03
4.175907e+02 1.037312e+03 1.369164e+03
4.259613e+02 9.501633e+02 1.261239e+03
4.344997e+02 8.688405e+02 1.161368e+03
4.432092e+02 7.969182e+02 1.068466e+03
4.520933e+02 7.288901e+02 9.808468e+02
4.611555e+02 6.658560e+02 9.025801e+02
4.703993e+02 6.067650e+02 8.300537e+02
4.798284e+02 5.555501e+02 7.615881e+02
4.894465e+02 5.066078e+02 6.988164e+02
4.992574e+02 4.633212e+02 6.416656e+02
5.092650e+02 4.209075e+02 5.885513e+02
5.194732e+02 3.817426e+02 5.391992e+02
5.298860e+02 3.467142e+02 4.945007e+02
5.405075e+02 3.162176e+02 4.526300e+02
5.513420e+02 2.861434e+02 4.134190e+02
5.623936e+02 2.601729e+02 3.776309e+02
5.736667e+02 2.345041e+02 3.446039e+02
5.851658e+02 2.135891e+02 3.143861e+02
5.968954e+02 1.929985e+02 2.867053e+02
6.088601e+02 1.737843e+02 2.611988e+02
6.210647e+02 1.558656e+02 2.380854e+02
6.335139e+02 1.396296e+02 2.168817e+02
6.462126e+02 1.249343e+02 1.970275e+02
6.591659e+02 1.121162e+02 1.790353e+02
6.723788e+02 9.998669e+01 1.627607e+02
6.858566e+02 8.905435e+01 1.477572e+02
6.996046e+02 7.931766e+01 1.339578e+02
7.136281e+02 7.064453e+01 1.212179e+02
7.279327e+02 6.274080e+01 1.098141e+02
7.425240e+02 5.570084e+01 9.938397e+01
7.574079e+02 4.938713e+01 8.995912e+01
7.725901e+02 4.379545e+01 8.132104e+01
7.880766e+02 3.878079e+01 7.342944e+01
8.038735e+02 3.416226e+01 6.627704e+01
8.199871e+02 3.004795e+01 5.989866e+01
8.364237e+02 2.644270e+01 5.391619e+01
8.531897e+02 2.318253e+01 4.858442e+01
8.702918e+02 2.028601e+01 4.381805e+01
8.877368e+02 1.768196e+01 3.941871e+01
9.055314e+02 1.543471e+01 3.539117e+01
9.236827e+02 1.345866e+01 3.174967e+01
9.421978e+02 1.171530e+01 2.846526e+01
9.610841e+02 1.017468e+01 2.556772e+01
9.803490e+02 8.818723e+00 2.292078e+01
1.000000e+03 7.604722e+00 2.046589e+01
