Energy(MeV) Sferica_Fluence(cm^-2*MeV^-1)
2.544434e+00 3.361264e+09
2.595437e+00 3.266375e+09
2.647462e+00 3.173151e+09
2.700530e+00 3.084678e+09
2.754662e+00 2.997515e+09
2.809879e+00 2.912794e+09
2.866203e+00 2.829937e+09
2.923656e+00 2.748552e+09
2.982260e+00 2.668922e+09
3.042039e+00 2.592015e+09
3.103017e+00 2.516823e+09
3.165216e+00 2.444278e+09
3.228663e+00 2.373431e+09
3.293381e+00 2.304210e+09
3.359397e+00 2.236936e+09
3.426736e+00 2.172187e+09
3.495424e+00 2.108904e+09
3.565490e+00 2.046667e+09
3.636960e+00 1.986214e+09
3.709862e+00 1.926360e+09
3.784226e+00 1.869053e+09
3.860081e+00 1.813358e+09
3.937456e+00 1.758552e+09
4.016382e+00 1.705400e+09
4.096890e+00 1.653641e+09
4.179012e+00 1.603083e+09
4.262780e+00 1.554242e+09
4.348227e+00 1.506508e+09
4.435387e+00 1.460641e+09
4.524294e+00 1.415141e+09
4.614983e+00 1.371376e+09
4.707490e+00 1.328470e+09
4.801851e+00 1.286244e+09
4.898104e+00 1.245365e+09
4.996286e+00 1.205565e+09
5.096436e+00 1.166973e+09
5.198594e+00 1.129539e+09
5.302799e+00 1.093000e+09
5.409093e+00 1.057517e+09
5.517518e+00 1.022715e+09
5.628116e+00 9.892614e+08
5.740932e+00 9.565704e+08
5.856008e+00 9.252679e+08
5.973391e+00 8.941874e+08
6.093127e+00 8.634426e+08
6.215264e+00 8.342493e+08
6.339848e+00 8.058424e+08
6.466930e+00 7.785013e+08
6.596559e+00 7.520630e+08
6.728787e+00 7.254601e+08
6.863665e+00 6.999422e+08
7.001246e+00 6.754939e+08
7.141586e+00 6.513983e+08
7.284738e+00 6.288398e+08
7.430760e+00 6.065447e+08
7.579709e+00 5.846233e+08
7.731644e+00 5.639632e+08
7.886624e+00 5.436351e+08
8.044711e+00 5.238636e+08
8.205967e+00 5.045163e+08
8.370455e+00 4.861089e+08
8.538240e+00 4.683194e+08
8.709388e+00 4.507005e+08
8.883967e+00 4.337552e+08
9.062045e+00 4.172424e+08
9.243693e+00 4.011836e+08
9.428983e+00 3.857950e+08
9.617986e+00 3.706245e+08
9.810778e+00 3.562193e+08
1.000743e+01 3.422090e+08
1.020803e+01 3.287325e+08
1.041265e+01 3.155673e+08
1.062137e+01 3.026315e+08
1.083428e+01 2.905960e+08
1.105145e+01 2.785113e+08
1.127297e+01 2.670529e+08
1.149894e+01 2.560553e+08
1.172944e+01 2.452277e+08
1.196455e+01 2.349621e+08
1.220438e+01 2.248799e+08
1.244902e+01 2.150624e+08
1.269856e+01 2.058382e+08
1.295310e+01 1.968473e+08
1.321274e+01 1.884099e+08
1.347759e+01 1.800465e+08
1.374775e+01 1.719758e+08
1.402332e+01 1.642535e+08
1.430442e+01 1.569472e+08
1.459115e+01 1.497917e+08
1.488362e+01 1.428816e+08
1.518197e+01 1.363089e+08
1.548629e+01 1.299790e+08
1.579671e+01 1.239206e+08
1.611335e+01 1.179868e+08
1.643634e+01 1.122247e+08
1.676581e+01 1.068160e+08
1.710188e+01 1.016086e+08
1.744468e+01 9.660070e+07
1.779436e+01 9.178298e+07
1.815105e+01 8.729062e+07
1.851488e+01 8.290282e+07
1.888601e+01 7.872145e+07
1.926458e+01 7.465982e+07
1.965074e+01 7.087883e+07
2.004464e+01 6.727445e+07
2.044643e+01 6.381574e+07
2.085628e+01 6.051639e+07
2.127434e+01 5.734572e+07
2.170078e+01 5.439048e+07
2.213577e+01 5.156079e+07
2.257948e+01 4.883110e+07
2.303209e+01 4.625316e+07
2.349376e+01 4.382350e+07
2.396469e+01 4.150420e+07
2.444506e+01 3.930497e+07
2.493506e+01 3.720785e+07
2.543488e+01 3.526337e+07
2.594472e+01 3.338329e+07
2.646478e+01 3.163474e+07
2.699527e+01 2.995433e+07
2.753639e+01 2.836697e+07
2.808835e+01 2.686164e+07
2.865138e+01 2.544434e+07
2.922570e+01 2.410396e+07
2.981152e+01 2.282355e+07
3.040909e+01 2.160123e+07
3.101864e+01 2.046477e+07
3.164041e+01 1.935657e+07
3.227464e+01 1.832301e+07
3.292158e+01 1.732684e+07
3.358149e+01 1.642548e+07
3.425463e+01 1.553787e+07
3.494126e+01 1.469685e+07
3.564165e+01 1.390896e+07
3.635609e+01 1.316569e+07
3.708484e+01 1.246335e+07
3.782820e+01 1.179303e+07
3.858647e+01 1.116096e+07
3.935993e+01 1.056538e+07
4.014890e+01 1.000154e+07
4.095368e+01 9.461574e+06
4.177459e+01 8.952862e+06
4.261196e+01 8.472571e+06
4.346611e+01 8.012520e+06
4.433739e+01 7.582931e+06
4.522613e+01 7.175393e+06
4.613268e+01 6.783708e+06
4.705741e+01 6.415526e+06
4.800067e+01 6.066074e+06
4.896284e+01 5.730200e+06
4.994430e+01 5.415225e+06
5.094543e+01 5.120408e+06
5.196662e+01 4.842293e+06
5.300829e+01 4.576509e+06
5.407084e+01 4.323041e+06
5.515468e+01 4.086146e+06
5.626026e+01 3.860357e+06
5.738799e+01 3.647542e+06
5.853833e+01 3.448997e+06
5.971172e+01 3.257018e+06
6.090864e+01 3.076514e+06
6.212955e+01 2.903820e+06
6.337493e+01 2.743028e+06
6.464528e+01 2.590786e+06
6.594109e+01 2.446253e+06
6.726287e+01 2.309473e+06
6.861115e+01 2.178545e+06
6.998645e+01 2.055991e+06
7.138933e+01 1.940758e+06
7.282032e+01 1.832987e+06
7.428000e+01 1.728599e+06
7.576894e+01 1.630776e+06
7.728772e+01 1.538833e+06
7.883694e+01 1.451087e+06
8.041722e+01 1.368030e+06
8.202918e+01 1.290364e+06
8.367345e+01 1.216470e+06
8.535068e+01 1.146213e+06
8.706153e+01 1.080540e+06
8.880667e+01 1.018615e+06
9.058679e+01 9.596823e+05
9.240260e+01 9.044040e+05
9.425480e+01 8.514788e+05
9.614413e+01 8.022296e+05
9.807133e+01 7.563821e+05
1.000372e+02 7.125964e+05
1.020424e+02 6.709781e+05
1.040878e+02 6.314465e+05
1.061743e+02 5.945892e+05
1.083025e+02 5.595215e+05
1.104734e+02 5.269586e+05
1.126879e+02 4.961251e+05
1.149467e+02 4.667217e+05
1.172508e+02 4.390039e+05
1.196011e+02 4.126037e+05
1.219985e+02 3.878611e+05
1.244439e+02 3.644744e+05
1.269384e+02 3.422784e+05
1.294828e+02 3.215761e+05
1.320783e+02 3.017040e+05
1.347258e+02 2.832537e+05
1.374264e+02 2.662060e+05
1.401811e+02 2.502427e+05
1.429910e+02 2.348855e+05
1.458573e+02 2.204526e+05
1.487810e+02 2.068834e+05
1.517633e+02 1.941309e+05
1.548053e+02 1.818789e+05
1.579084e+02 1.706424e+05
1.610737e+02 1.600678e+05
1.643024e+02 1.500332e+05
1.675958e+02 1.405121e+05
1.709552e+02 1.317338e+05
1.743820e+02 1.233797e+05
1.778775e+02 1.154229e+05
1.814430e+02 1.080573e+05
1.850801e+02 1.010626e+05
1.887900e+02 9.454473e+04
1.925743e+02 8.838220e+04
1.964344e+02 8.257711e+04
2.003719e+02 7.720469e+04
2.043883e+02 7.203979e+04
2.084853e+02 6.732683e+04
2.126644e+02 6.294134e+04
2.169272e+02 5.869238e+04
2.212755e+02 5.476752e+04
2.257109e+02 5.103318e+04
2.302353e+02 4.757684e+04
2.348503e+02 4.439574e+04
2.395579e+02 4.135871e+04
2.443598e+02 3.854574e+04
2.492580e+02 3.585088e+04
2.542544e+02 3.336650e+04
2.593509e+02 3.106754e+04
2.645495e+02 2.888497e+04
2.698524e+02 2.687852e+04
2.752616e+02 2.493012e+04
2.807792e+02 2.318616e+04
2.864074e+02 2.153025e+04
2.921484e+02 1.999506e+04
2.980045e+02 1.856363e+04
3.039780e+02 1.722038e+04
3.100712e+02 1.595881e+04
3.162865e+02 1.479848e+04
3.226265e+02 1.371716e+04
3.290935e+02 1.267715e+04
3.356901e+02 1.171292e+04
3.424190e+02 1.083615e+04
3.492828e+02 1.002189e+04
3.562841e+02 9.263619e+03
3.634258e+02 8.574587e+03
3.707107e+02 7.924279e+03
3.781415e+02 7.319204e+03
3.857213e+02 6.743241e+03
3.934531e+02 6.226223e+03
4.013398e+02 5.737966e+03
4.093847e+02 5.287144e+03
4.175907e+02 4.873125e+03
4.259613e+02 4.480546e+03
4.344997e+02 4.128963e+03
4.432092e+02 3.796103e+03
4.520933e+02 3.484887e+03
