Energy(MeV)	Incoming Spectral Fluence(MeV-1 cm-2)	Residual Spectral Fluence(MeV-1 cm-2)
1.0000e-03	0.0000e+00	2.7709e+06
1.5000e-03	0.0000e+00	2.7719e+06
2.0000e-03	0.0000e+00	2.7727e+06
2.5000e-03	0.0000e+00	2.7732e+06
3.0000e-03	0.0000e+00	2.7737e+06
3.5000e-03	0.0000e+00	2.7741e+06
4.0000e-03	0.0000e+00	2.7744e+06
4.5000e-03	0.0000e+00	2.7747e+06
5.0000e-03	0.0000e+00	2.7750e+06
5.5000e-03	0.0000e+00	2.7752e+06
6.0000e-03	0.0000e+00	2.7754e+06
6.5000e-03	0.0000e+00	2.7756e+06
7.0000e-03	0.0000e+00	2.7758e+06
7.5000e-03	0.0000e+00	2.7760e+06
8.0000e-03	0.0000e+00	2.7762e+06
8.5000e-03	0.0000e+00	2.7763e+06
9.0000e-03	0.0000e+00	2.7764e+06
9.5000e-03	0.0000e+00	2.7766e+06
1.0000e-02	0.0000e+00	2.7767e+06
1.5000e-02	0.0000e+00	2.7786e+06
2.0000e-02	0.0000e+00	2.7815e+06
2.5000e-02	0.0000e+00	2.7837e+06
3.0000e-02	0.0000e+00	2.7864e+06
3.5000e-02	0.0000e+00	2.7890e+06
4.0000e-02	0.0000e+00	2.7915e+06
4.5000e-02	0.0000e+00	2.7942e+06
5.0000e-02	2.2796e+11	2.7967e+06
5.1684e-02	2.1825e+11	2.7975e+06
5.3424e-02	2.0895e+11	2.7985e+06
5.5224e-02	2.0005e+11	2.7995e+06
5.7083e-02	1.9153e+11	2.8005e+06
5.9006e-02	1.8337e+11	2.8015e+06
6.0993e-02	1.7555e+11	2.8025e+06
6.3047e-02	1.6807e+11	2.8035e+06
6.5170e-02	1.6091e+11	2.8046e+06
6.7365e-02	1.5405e+11	2.8058e+06
6.9633e-02	1.4748e+11	2.8070e+06
7.1978e-02	1.4120e+11	2.8082e+06
7.4402e-02	1.3517e+11	2.8094e+06
7.6908e-02	1.2941e+11	2.8107e+06
7.9498e-02	1.2389e+11	2.8121e+06
8.2175e-02	1.1861e+11	2.8135e+06
8.4943e-02	1.1355e+11	2.8150e+06
8.7803e-02	1.0870e+11	2.8164e+06
9.0760e-02	1.0407e+11	2.8179e+06
9.3817e-02	9.9625e+10	2.8196e+06
9.6976e-02	9.5373e+10	2.8213e+06
1.0024e-01	9.1302e+10	2.8229e+06
1.0362e-01	8.7404e+10	2.8247e+06
1.0711e-01	8.3672e+10	2.8266e+06
