Energy(MeV)	Incoming Spectral Fluence(MeV-1 cm-2)	Residual Spectral Fluence(MeV-1 cm-2)
1.0000e-03	0.0000e+00	1.2676e+07
1.5000e-03	0.0000e+00	1.2687e+07
2.0000e-03	0.0000e+00	1.2692e+07
2.5000e-03	0.0000e+00	1.2696e+07
3.0000e-03	0.0000e+00	1.2699e+07
3.5000e-03	0.0000e+00	1.2702e+07
4.0000e-03	0.0000e+00	1.2704e+07
4.5000e-03	0.0000e+00	1.2706e+07
5.0000e-03	0.0000e+00	1.2708e+07
5.5000e-03	0.0000e+00	1.2710e+07
6.0000e-03	0.0000e+00	1.2711e+07
6.5000e-03	0.0000e+00	1.2713e+07
7.0000e-03	0.0000e+00	1.2714e+07
7.5000e-03	0.0000e+00	1.2715e+07
8.0000e-03	0.0000e+00	1.2716e+07
8.5000e-03	0.0000e+00	1.2719e+07
9.0000e-03	0.0000e+00	1.2722e+07
9.5000e-03	0.0000e+00	1.2725e+07
1.0000e-02	0.0000e+00	1.2727e+07
1.5000e-02	0.0000e+00	1.2748e+07
2.0000e-02	0.0000e+00	1.2771e+07
2.5000e-02	0.0000e+00	1.2794e+07
3.0000e-02	0.0000e+00	1.2817e+07
3.5000e-02	0.0000e+00	1.2839e+07
4.0000e-02	0.0000e+00	1.2861e+07
4.5000e-02	0.0000e+00	1.2884e+07
5.0000e-02	2.2796e+11	1.2907e+07
5.1684e-02	2.1825e+11	1.2914e+07
5.3424e-02	2.0895e+11	1.2922e+07
5.5224e-02	2.0005e+11	1.2930e+07
5.7083e-02	1.9153e+11	1.2939e+07
5.9006e-02	1.8337e+11	1.2947e+07
6.0993e-02	1.7555e+11	1.2956e+07
6.3047e-02	1.6807e+11	1.2966e+07
6.5170e-02	1.6091e+11	1.2975e+07
6.7365e-02	1.5405e+11	1.2985e+07
6.9633e-02	1.4748e+11	1.2996e+07
7.1978e-02	1.4120e+11	1.3006e+07
7.4402e-02	1.3517e+11	1.3017e+07
7.6908e-02	1.2941e+11	1.3028e+07
7.9498e-02	1.2389e+11	1.3040e+07
8.2175e-02	1.1861e+11	1.3052e+07
8.4943e-02	1.1355e+11	1.3065e+07
8.7803e-02	1.0870e+11	1.3078e+07
9.0760e-02	1.0407e+11	1.3091e+07
9.3817e-02	9.9625e+10	1.3105e+07
9.6976e-02	9.5373e+10	1.3119e+07
1.0024e-01	9.1302e+10	1.3134e+07
1.0362e-01	8.7404e+10	1.3149e+07
1.0711e-01	8.3672e+10	1.3165e+07
1.1071e-01	8.0099e+10	1.3181e+07
1.1444e-01	7.6678e+10	1.3198e+07
1.1830e-01	7.3402e+10	1.3216e+07
1.2228e-01	7.0266e+10	1.3234e+07
1.2640e-01	6.7263e+10	1.3252e+07
1.3066e-01	6.4388e+10	1.3272e+07
1.3506e-01	6.1636e+10	1.3292e+07
1.3960e-01	5.9000e+10	1.3312e+07
1.4430e-01	5.6477e+10	1.3334e+07
1.4916e-01	5.4061e+10	1.3356e+07
1.5419e-01	5.1748e+10	1.3379e+07
1.5938e-01	4.9533e+10	1.3402e+07
1.6475e-01	4.7413e+10	1.3426e+07
1.7030e-01	4.5383e+10	1.3452e+07
1.7603e-01	4.3439e+10	1.3478e+07
1.8196e-01	4.1578e+10	1.3504e+07
1.8809e-01	3.9797e+10	1.3532e+07
1.9442e-01	3.8091e+10	1.3561e+07
2.0097e-01	3.6458e+10	1.3591e+07
2.0774e-01	3.4894e+10	1.3621e+07
2.1473e-01	3.3397e+10	1.3653e+07
2.2196e-01	3.1964e+10	1.3686e+07
2.2944e-01	3.0592e+10	1.3720e+07
2.3717e-01	2.9278e+10	1.3755e+07
2.4515e-01	2.8021e+10	1.3791e+07
2.5341e-01	2.6816e+10	1.3829e+07
2.6194e-01	2.5664e+10	1.3867e+07
2.7076e-01	2.4560e+10	1.3907e+07
2.7988e-01	2.3503e+10	1.3949e+07
2.8931e-01	2.2492e+10	1.3991e+07
2.9905e-01	2.1523e+10	1.4028e+07
3.0912e-01	2.0596e+10	1.4048e+07
3.1953e-01	1.9708e+10	1.4086e+07
3.3029e-01	1.8859e+10	1.4133e+07
3.4142e-01	1.8045e+10	1.4183e+07
3.5291e-01	1.7266e+10	1.4235e+07
3.6480e-01	1.6521e+10	1.4289e+07
3.7708e-01	1.5807e+10	1.4344e+07
3.8978e-01	1.5124e+10	1.4401e+07
4.0291e-01	1.4470e+10	1.4460e+07
4.1648e-01	1.3843e+10	1.4520e+07
4.3050e-01	1.3244e+10	1.4583e+07
4.4500e-01	1.2670e+10	1.4648e+07
4.5999e-01	1.2121e+10	1.4711e+07
4.7548e-01	1.1595e+10	1.4768e+07
4.9149e-01	1.1091e+10	1.4836e+07
5.0804e-01	1.0609e+10	1.4767e+07
5.2515e-01	1.0148e+10	1.4842e+07
5.4284e-01	9.7063e+09	1.4922e+07
5.6112e-01	9.2836e+09	1.5003e+07
5.8001e-01	8.8790e+09	1.5088e+07
5.9955e-01	8.4917e+09	1.5175e+07
6.1974e-01	8.1209e+09	1.5265e+07
6.4061e-01	7.7660e+09	1.5358e+07
6.6218e-01	7.4264e+09	1.5453e+07
6.8448e-01	7.1012e+09	1.5551e+07
7.0753e-01	6.7900e+09	1.5652e+07
7.3136e-01	6.4921e+09	1.5756e+07
7.5599e-01	6.2070e+09	1.5864e+07
7.8145e-01	5.9341e+09	1.5975e+07
8.0777e-01	5.6730e+09	1.6091e+07
8.3497e-01	5.4230e+09	1.6209e+07
8.6309e-01	5.1837e+09	1.6331e+07
8.9215e-01	4.9548e+09	1.6458e+07
9.2220e-01	4.7356e+09	1.6586e+07
9.5326e-01	4.5259e+09	1.6711e+07
9.8536e-01	4.3252e+09	1.6849e+07
1.0185e+00	4.1331e+09	1.6990e+07
1.0528e+00	3.9493e+09	1.7135e+07
1.0883e+00	3.7734e+09	1.7285e+07
1.1249e+00	3.6051e+09	1.7440e+07
1.1628e+00	3.4440e+09	1.7601e+07
1.2020e+00	3.2899e+09	1.7751e+07
1.2425e+00	3.1424e+09	1.7819e+07
1.2843e+00	3.0013e+09	1.7994e+07
1.3276e+00	2.8663e+09	1.8173e+07
1.3723e+00	2.7371e+09	1.8357e+07
1.4185e+00	2.6135e+09	1.8546e+07
1.4663e+00	2.4952e+09	1.8727e+07
1.5156e+00	2.3821e+09	1.8920e+07
1.5667e+00	2.2739e+09	1.9123e+07
1.6194e+00	2.1703e+09	1.9319e+07
1.6740e+00	2.0713e+09	1.9530e+07
1.7304e+00	1.9765e+09	1.9748e+07
1.7886e+00	1.8859e+09	1.9971e+07
1.8489e+00	1.7992e+09	2.0198e+07
1.9111e+00	1.7163e+09	2.0366e+07
1.9755e+00	1.6370e+09	2.0584e+07
2.0420e+00	1.5612e+09	2.0809e+07
2.1108e+00	1.4887e+09	2.1051e+07
2.1819e+00	1.4193e+09	2.1293e+07
2.2553e+00	1.3530e+09	2.1541e+07
2.3313e+00	1.2896e+09	2.1780e+07
2.4098e+00	1.2290e+09	2.2033e+07
2.4910e+00	1.1710e+09	2.2267e+07
2.5748e+00	1.1156e+09	2.2523e+07
2.6616e+00	1.0626e+09	2.2792e+07
2.7512e+00	1.0120e+09	2.3041e+07
2.8438e+00	9.6358e+08	2.3297e+07
2.9396e+00	9.1732e+08	2.3571e+07
3.0386e+00	8.7312e+08	2.3844e+07
3.1409e+00	8.3088e+08	2.4078e+07
3.2467e+00	7.9052e+08	2.4339e+07
3.3561e+00	7.5195e+08	2.4584e+07
3.4691e+00	7.1511e+08	2.4845e+07
3.5859e+00	6.7992e+08	2.5111e+07
3.7067e+00	6.4631e+08	2.5349e+07
3.8315e+00	6.1421e+08	2.5590e+07
3.9605e+00	5.8356e+08	2.5842e+07
4.0939e+00	5.5429e+08	2.6079e+07
4.2318e+00	5.2634e+08	2.6283e+07
4.3743e+00	4.9967e+08	2.6503e+07
4.5216e+00	4.7421e+08	2.6722e+07
4.6739e+00	4.4991e+08	2.6912e+07
4.8313e+00	4.2673e+08	2.7102e+07
4.9940e+00	4.0461e+08	2.7264e+07
5.1621e+00	3.8351e+08	2.7423e+07
5.3360e+00	3.6339e+08	2.7555e+07
5.5157e+00	3.4420e+08	2.7689e+07
5.7014e+00	3.2591e+08	2.7781e+07
5.8934e+00	3.0847e+08	2.7866e+07
6.0919e+00	2.9185e+08	2.7943e+07
