Energy(MeV)	Incoming Spectral Fluence(MeV-1 cm-2)	Residual Spectral Fluence(MeV-1 cm-2)
1.0000e-03	0.0000e+00	4.3491e+05
1.5000e-03	0.0000e+00	4.3526e+05
2.0000e-03	0.0000e+00	4.3539e+05
2.5000e-03	0.0000e+00	4.3548e+05
3.0000e-03	0.0000e+00	4.3555e+05
3.5000e-03	0.0000e+00	4.3561e+05
4.0000e-03	0.0000e+00	4.3566e+05
4.5000e-03	0.0000e+00	4.3570e+05
5.0000e-03	0.0000e+00	4.3574e+05
5.5000e-03	0.0000e+00	4.3578e+05
6.0000e-03	0.0000e+00	4.3581e+05
6.5000e-03	0.0000e+00	4.3584e+05
7.0000e-03	0.0000e+00	4.3587e+05
7.5000e-03	0.0000e+00	4.3590e+05
8.0000e-03	0.0000e+00	4.3592e+05
8.5000e-03	0.0000e+00	4.3594e+05
9.0000e-03	0.0000e+00	4.3597e+05
9.5000e-03	0.0000e+00	4.3599e+05
1.0000e-02	0.0000e+00	4.3601e+05
1.5000e-02	0.0000e+00	4.3616e+05
2.0000e-02	0.0000e+00	4.3627e+05
2.5000e-02	0.0000e+00	4.3636e+05
3.0000e-02	0.0000e+00	4.3653e+05
3.5000e-02	0.0000e+00	4.3679e+05
4.0000e-02	0.0000e+00	4.3701e+05
4.5000e-02	0.0000e+00	4.3720e+05
5.0000e-02	2.2796e+11	4.3737e+05
5.1684e-02	2.1825e+11	4.3743e+05
5.3424e-02	2.0895e+11	4.3748e+05
5.5224e-02	2.0005e+11	4.3757e+05
5.7083e-02	1.9153e+11	4.3766e+05
5.9006e-02	1.8337e+11	4.3775e+05
6.0993e-02	1.7555e+11	4.3785e+05
6.3047e-02	1.6807e+11	4.3794e+05
6.5170e-02	1.6091e+11	4.3803e+05
6.7365e-02	1.5405e+11	4.3812e+05
6.9633e-02	1.4748e+11	4.3821e+05
7.1978e-02	1.4120e+11	4.3830e+05
7.4402e-02	1.3517e+11	4.3840e+05
7.6908e-02	1.2941e+11	4.3849e+05
7.9498e-02	1.2389e+11	4.3858e+05
8.2175e-02	1.1861e+11	4.3871e+05
8.4943e-02	1.1355e+11	4.3883e+05
8.7803e-02	1.0870e+11	4.3896e+05
9.0760e-02	1.0407e+11	4.3909e+05
9.3817e-02	9.9625e+10	4.3921e+05
9.6976e-02	9.5373e+10	4.3934e+05
1.0024e-01	9.1302e+10	4.3947e+05
1.0362e-01	8.7404e+10	4.3959e+05
1.0711e-01	8.3672e+10	4.3973e+05
1.1071e-01	8.0099e+10	4.3987e+05
1.1444e-01	7.6678e+10	4.4002e+05
1.1830e-01	7.3402e+10	4.4016e+05
1.2228e-01	7.0266e+10	4.4031e+05
1.2640e-01	6.7263e+10	4.4045e+05
1.3066e-01	6.4388e+10	4.4060e+05
1.3506e-01	6.1636e+10	4.4079e+05
1.3960e-01	5.9000e+10	4.4099e+05
1.4430e-01	5.6477e+10	4.4119e+05
1.4916e-01	5.4061e+10	4.4139e+05
1.5419e-01	5.1748e+10	4.4159e+05
1.5938e-01	4.9533e+10	4.4181e+05
1.6475e-01	4.7413e+10	4.4205e+05
1.7030e-01	4.5383e+10	4.4228e+05
1.7603e-01	4.3439e+10	4.4252e+05
1.8196e-01	4.1578e+10	4.4276e+05
1.8809e-01	3.9797e+10	4.4302e+05
1.9442e-01	3.8091e+10	4.4330e+05
2.0097e-01	3.6458e+10	4.4358e+05
2.0774e-01	3.4894e+10	4.4385e+05
2.1473e-01	3.3397e+10	4.4415e+05
2.2196e-01	3.1964e+10	4.4446e+05
2.2944e-01	3.0592e+10	4.4477e+05
2.3717e-01	2.9278e+10	4.4509e+05
2.4515e-01	2.8021e+10	4.4544e+05
2.5341e-01	2.6816e+10	4.4579e+05
2.6194e-01	2.5664e+10	4.4614e+05
2.7076e-01	2.4560e+10	4.4652e+05
2.7988e-01	2.3503e+10	4.4691e+05
2.8931e-01	2.2492e+10	4.4730e+05
2.9905e-01	2.1523e+10	4.4772e+05
3.0912e-01	2.0596e+10	4.4814e+05
3.1953e-01	1.9708e+10	4.4858e+05
3.3029e-01	1.8859e+10	4.4904e+05
3.4142e-01	1.8045e+10	4.4950e+05
3.5291e-01	1.7266e+10	4.4999e+05
3.6480e-01	1.6521e+10	4.5049e+05
3.7708e-01	1.5807e+10	4.5102e+05
3.8978e-01	1.5124e+10	4.5155e+05
4.0291e-01	1.4470e+10	4.5211e+05
4.1648e-01	1.3843e+10	4.5267e+05
4.3050e-01	1.3244e+10	4.5327e+05
4.4500e-01	1.2670e+10	4.5388e+05
4.5999e-01	1.2121e+10	4.5452e+05
