# Energy(MeV) Fluence_Spherical_Median(cm^-2*MeV^-1)
2.158533e+01 6.851324e+07
2.194517e+01 6.580865e+07
2.231102e+01 6.326240e+07
2.268296e+01 6.078194e+07
2.306110e+01 5.840772e+07
2.344555e+01 5.604695e+07
2.383641e+01 5.372776e+07
2.423378e+01 5.149565e+07
2.463777e+01 4.940893e+07
2.504851e+01 4.738522e+07
2.546608e+01 4.541103e+07
2.589062e+01 4.349676e+07
2.632224e+01 4.164943e+07
2.676105e+01 3.982877e+07
2.720718e+01 3.808139e+07
2.766075e+01 3.643119e+07
2.812188e+01 3.481342e+07
2.859069e+01 3.330258e+07
2.906732e+01 3.184628e+07
2.955189e+01 3.040634e+07
3.004455e+01 2.903605e+07
3.054541e+01 2.768608e+07
3.105463e+01 2.638478e+07
3.157234e+01 2.514196e+07
3.209867e+01 2.395597e+07
3.263378e+01 2.280148e+07
3.317781e+01 2.172576e+07
3.373092e+01 2.068792e+07
3.429324e+01 1.968465e+07
3.486493e+01 1.873976e+07
3.544616e+01 1.780298e+07
3.603708e+01 1.692848e+07
3.663784e+01 1.608215e+07
3.724862e+01 1.526936e+07
3.786959e+01 1.448567e+07
3.850090e+01 1.376178e+07
3.914275e+01 1.305832e+07
3.979529e+01 1.237428e+07
4.045871e+01 1.171217e+07
4.113318e+01 1.108219e+07
4.181891e+01 1.050096e+07
4.251606e+01 9.937904e+06
4.322484e+01 9.410267e+06
4.394543e+01 8.910389e+06
4.467804e+01 8.436609e+06
4.542286e+01 7.979735e+06
4.618009e+01 7.547990e+06
4.694995e+01 7.145690e+06
4.773264e+01 6.762239e+06
4.852839e+01 6.400908e+06
4.933739e+01 6.055248e+06
5.015989e+01 5.731445e+06
5.099609e+01 5.422677e+06
5.184624e+01 5.135946e+06
5.271056e+01 4.858814e+06
5.358928e+01 4.598329e+06
5.448266e+01 4.346940e+06
5.539093e+01 4.111891e+06
5.631434e+01 3.889702e+06
5.725315e+01 3.678891e+06
5.820760e+01 3.477787e+06
5.917797e+01 3.291709e+06
6.016451e+01 3.113570e+06
6.116750e+01 2.945061e+06
6.218721e+01 2.785913e+06
6.322392e+01 2.634884e+06
6.427792e+01 2.491013e+06
6.534948e+01 2.356937e+06
6.643891e+01 2.227837e+06
6.754650e+01 2.107294e+06
6.867256e+01 1.993302e+06
6.981738e+01 1.886443e+06
7.098129e+01 1.784982e+06
7.216461e+01 1.687991e+06
7.336765e+01 1.596890e+06
7.459075e+01 1.510397e+06
7.583423e+01 1.428082e+06
7.709845e+01 1.350673e+06
7.838375e+01 1.276208e+06
7.969047e+01 1.206862e+06
8.101897e+01 1.141392e+06
8.236962e+01 1.079475e+06
8.374279e+01 1.020565e+06
8.513885e+01 9.648916e+05
8.655818e+01 9.129004e+05
8.800117e+01 8.635199e+05
8.946822e+01 8.169293e+05
9.095973e+01 7.735137e+05
9.247610e+01 7.318706e+05
9.401775e+01 6.923199e+05
9.558510e+01 6.545430e+05
9.717858e+01 6.187357e+05
9.879863e+01 5.853816e+05
1.004457e+02 5.536175e+05
1.021202e+02 5.236060e+05
1.038226e+02 4.951087e+05
1.055534e+02 4.684970e+05
1.073131e+02 4.431501e+05
1.091021e+02 4.193574e+05
1.109209e+02 3.968723e+05
1.127700e+02 3.753430e+05
1.146500e+02 3.550008e+05
1.165613e+02 3.358502e+05
1.185045e+02 3.177207e+05
1.204800e+02 3.003731e+05
1.224885e+02 2.842292e+05
1.245305e+02 2.688071e+05
1.266066e+02 2.540893e+05
1.287172e+02 2.402394e+05
1.308630e+02 2.274029e+05
1.330446e+02 2.151533e+05
1.352626e+02 2.034922e+05
1.375175e+02 1.923810e+05
1.398100e+02 1.819478e+05
1.421408e+02 1.720794e+05
1.445104e+02 1.627540e+05
1.469195e+02 1.539412e+05
1.493687e+02 1.454979e+05
1.518588e+02 1.376781e+05
1.543904e+02 1.302878e+05
1.569642e+02 1.232064e+05
1.595810e+02 1.165369e+05
1.622413e+02 1.101811e+05
1.649460e+02 1.041415e+05
1.676958e+02 9.844827e+04
1.704914e+02 9.317763e+04
1.733336e+02 8.818448e+04
1.762232e+02 8.341389e+04
1.791610e+02 7.890975e+04
1.821478e+02 7.464231e+04
1.851843e+02 7.060994e+04
1.882715e+02 6.684333e+04
1.914101e+02 6.316986e+04
1.946011e+02 5.972143e+04
1.978453e+02 5.647627e+04
2.011435e+02 5.339016e+04
2.044967e+02 5.049517e+04
2.079058e+02 4.775355e+04
2.113718e+02 4.517766e+04
2.148955e+02 4.270736e+04
2.184780e+02 4.036805e+04
2.221202e+02 3.817937e+04
2.258231e+02 3.609468e+04
2.295878e+02 3.413553e+04
2.334152e+02 3.227387e+04
2.373064e+02 3.056028e+04
2.412625e+02 2.892072e+04
2.452846e+02 2.734526e+04
2.493736e+02 2.584589e+04
2.535309e+02 2.443355e+04
2.577575e+02 2.311435e+04
2.620545e+02 2.186514e+04
2.664231e+02 2.069254e+04
2.708646e+02 1.957358e+04
2.753802e+02 1.851164e+04
2.799710e+02 1.751787e+04
2.846383e+02 1.657864e+04
2.893835e+02 1.568422e+04
2.942077e+02 1.483363e+04
2.991124e+02 1.401658e+04
3.040988e+02 1.326394e+04
3.091684e+02 1.253861e+04
3.143225e+02 1.185353e+04
3.195625e+02 1.120766e+04
3.248899e+02 1.059848e+04
3.303060e+02 1.002090e+04
3.358125e+02 9.476629e+03
3.414108e+02 8.960063e+03
3.471024e+02 8.476030e+03
3.528888e+02 8.010991e+03
3.587718e+02 7.576452e+03
3.647528e+02 7.165798e+03
3.708335e+02 6.777969e+03
3.770156e+02 6.410256e+03
3.833007e+02 6.062356e+03
3.896907e+02 5.730186e+03
3.961871e+02 5.416982e+03
4.027919e+02 5.122525e+03
4.095068e+02 4.845348e+03
4.163336e+02 4.583055e+03
4.232742e+02 4.334338e+03
4.303305e+02 4.101898e+03
4.375044e+02 3.879492e+03
4.447980e+02 3.666772e+03
4.522131e+02 3.468036e+03
4.597519e+02 3.280695e+03
4.674163e+02 3.101941e+03
4.752085e+02 2.933650e+03
4.831306e+02 2.776926e+03
