# Energy(MeV) Phi16_Spherical Phi84_Spherical
6.191129e+02 1.032310e+03 1.415362e+03
6.294340e+02 9.757778e+02 1.340833e+03
6.399271e+02 9.223939e+02 1.269632e+03
6.505952e+02 8.711818e+02 1.200998e+03
6.614412e+02 8.226542e+02 1.137937e+03
6.724679e+02 7.772125e+02 1.078292e+03
6.836785e+02 7.343341e+02 1.021109e+03
6.950760e+02 6.939708e+02 9.662685e+02
7.066635e+02 6.552500e+02 9.146457e+02
7.184441e+02 6.190360e+02 8.659763e+02
7.304211e+02 5.849203e+02 8.198508e+02
7.425979e+02 5.532154e+02 7.760607e+02
7.549776e+02 5.227604e+02 7.349162e+02
7.675636e+02 4.940229e+02 6.959530e+02
7.803595e+02 4.669971e+02 6.591176e+02
7.933688e+02 4.409364e+02 6.242923e+02
8.065948e+02 4.164177e+02 5.913070e+02
8.200414e+02 3.931664e+02 5.602098e+02
8.337122e+02 3.712183e+02 5.304564e+02
8.476108e+02 3.505206e+02 5.024418e+02
8.617412e+02 3.309132e+02 4.758974e+02
8.761071e+02 3.125621e+02 4.507057e+02
8.907125e+02 2.954339e+02 4.268623e+02
9.055614e+02 2.792146e+02 4.042817e+02
9.206578e+02 2.637985e+02 3.828865e+02
9.360059e+02 2.492843e+02 3.625408e+02
9.516099e+02 2.355745e+02 3.432605e+02
9.674740e+02 2.225075e+02 3.250046e+02
9.836026e+02 2.102402e+02 3.077487e+02
1.000000e+03 1.986547e+02 2.914798e+02
