# Energy(MeV) Phi16_Planar Phi84_Planar
1.807616e+00 1.116276e+09 1.332284e+09
1.837750e+00 1.090072e+09 1.302075e+09
1.868387e+00 1.064432e+09 1.272182e+09
1.899534e+00 1.040014e+09 1.243536e+09
1.931201e+00 1.015562e+09 1.215588e+09
1.963396e+00 9.916916e+08 1.187507e+09
1.996127e+00 9.686452e+08 1.160303e+09
2.029404e+00 9.461992e+08 1.134098e+09
2.063236e+00 9.238634e+08 1.108047e+09
2.097632e+00 9.030428e+08 1.082159e+09
2.132601e+00 8.819397e+08 1.058225e+09
2.168153e+00 8.612666e+08 1.034747e+09
2.204298e+00 8.412366e+08 1.010979e+09
2.241045e+00 8.212454e+08 9.876818e+08
2.278405e+00 8.017091e+08 9.650817e+08
2.316388e+00 7.825796e+08 9.431933e+08
2.355004e+00 7.639399e+08 9.213576e+08
2.394264e+00 7.456226e+08 9.007623e+08
2.434178e+00 7.278166e+08 8.800840e+08
2.474758e+00 7.106120e+08 8.591394e+08
2.516014e+00 6.941692e+08 8.391134e+08
2.557958e+00 6.778545e+08 8.190388e+08
2.600601e+00 6.614539e+08 7.999235e+08
2.643956e+00 6.453562e+08 7.813812e+08
2.688032e+00 6.299431e+08 7.632085e+08
2.732844e+00 6.148800e+08 7.453528e+08
2.778403e+00 6.001674e+08 7.276609e+08
2.824721e+00 5.858567e+08 7.101684e+08
2.871811e+00 5.718759e+08 6.937098e+08
2.919687e+00 5.581900e+08 6.771685e+08
2.968360e+00 5.448053e+08 6.609426e+08
3.017845e+00 5.317190e+08 6.453244e+08
3.068155e+00 5.189292e+08 6.298647e+08
3.119304e+00 5.064244e+08 6.147040e+08
3.171305e+00 4.939445e+08 5.997756e+08
3.224173e+00 4.815954e+08 5.854320e+08
3.277923e+00 4.698659e+08 5.714059e+08
3.332568e+00 4.583295e+08 5.578136e+08
3.388125e+00 4.469530e+08 5.444882e+08
3.444608e+00 4.359452e+08 5.311377e+08
3.502032e+00 4.252151e+08 5.185313e+08
3.560414e+00 4.147043e+08 5.060454e+08
