# Energy(MeV) Phi16_Planar Phi84_Planar
2.284112e+02 7.226716e+05 1.999921e+06
2.326663e+02 6.967634e+05 1.937262e+06
2.370006e+02 6.717897e+05 1.877814e+06
2.414157e+02 6.477111e+05 1.820190e+06
2.459130e+02 6.244955e+05 1.764336e+06
2.504942e+02 6.021545e+05 1.710071e+06
2.551606e+02 5.808346e+05 1.657171e+06
2.599140e+02 5.602696e+05 1.605524e+06
2.647559e+02 5.404088e+05 1.555401e+06
2.696881e+02 5.208835e+05 1.506843e+06
2.747121e+02 5.020635e+05 1.459801e+06
2.798297e+02 4.839235e+05 1.415109e+06
2.850426e+02 4.664387e+05 1.372291e+06
2.903527e+02 4.495855e+05 1.330143e+06
2.957617e+02 4.333411e+05 1.289175e+06
3.012714e+02 4.176836e+05 1.249453e+06
3.068838e+02 4.027790e+05 1.210779e+06
3.126007e+02 3.885295e+05 1.173302e+06
3.184242e+02 3.747972e+05 1.136985e+06
3.243561e+02 3.615502e+05 1.101724e+06
3.303985e+02 3.487715e+05 1.067555e+06
3.365535e+02 3.364443e+05 1.034447e+06
3.428231e+02 3.245529e+05 1.002621e+06
3.492096e+02 3.130817e+05 9.715896e+05
3.557150e+02 3.020159e+05 9.417093e+05
3.623416e+02 2.913413e+05 9.129461e+05
3.690917e+02 2.810439e+05 8.847582e+05
3.759675e+02 2.711105e+05 8.572239e+05
3.829714e+02 2.615281e+05 8.308864e+05
3.901058e+02 2.522845e+05 8.054750e+05
3.973730e+02 2.432813e+05 7.803103e+05
4.047757e+02 2.345254e+05 7.564466e+05
4.123163e+02 2.260845e+05 7.333793e+05
4.199973e+02 2.179474e+05 7.111281e+05
4.278214e+02 2.101030e+05 6.896463e+05
4.357913e+02 2.025409e+05 6.684274e+05
4.439097e+02 1.952510e+05 6.481556e+05
4.521792e+02 1.882233e+05 6.284989e+05
4.606029e+02 1.814486e+05 6.094386e+05
4.691835e+02 1.749176e+05 5.909210e+05
4.779239e+02 1.686216e+05 5.728710e+05
4.868271e+02 1.625523e+05 5.552900e+05
4.958962e+02 1.567013e+05 5.379392e+05
5.051342e+02 1.510608e+05 5.216224e+05
5.145444e+02 1.456234e+05 5.060803e+05
5.241298e+02 1.403816e+05 4.909334e+05
5.338938e+02 1.353284e+05 4.760746e+05
5.438397e+02 1.304571e+05 4.616659e+05
5.539709e+02 1.257610e+05 4.476443e+05
5.642908e+02 1.212340e+05 4.339994e+05
5.748030e+02 1.168699e+05 4.206929e+05
5.855110e+02 1.126628e+05 4.077938e+05
5.964185e+02 1.086071e+05 3.949785e+05
6.075292e+02 1.046974e+05 3.825517e+05
6.188468e+02 1.009284e+05 3.704794e+05
6.303753e+02 9.729498e+04 3.587882e+05
6.421186e+02 9.379235e+04 3.477027e+05
6.540806e+02 9.041578e+04 3.369141e+05
6.662655e+02 8.716071e+04 3.269856e+05
6.786773e+02 8.402280e+04 3.173226e+05
6.913204e+02 8.099781e+04 3.077580e+05
7.041990e+02 7.808169e+04 2.986395e+05
7.173175e+02 7.527052e+04 2.898405e+05
7.306804e+02 7.256052e+04 2.812643e+05
7.442922e+02 6.994805e+04 2.728680e+05
7.581576e+02 6.743166e+04 2.645475e+05
7.722814e+02 6.500682e+04 2.564375e+05
7.866682e+02 6.266914e+04 2.485762e+05
8.013230e+02 6.041550e+04 2.409560e+05
8.162509e+02 5.824286e+04 2.335696e+05
8.314568e+02 5.614833e+04 2.263759e+05
8.469460e+02 5.412909e+04 2.195365e+05
8.627237e+02 5.218243e+04 2.128826e+05
8.787954e+02 5.030575e+04 2.063745e+05
8.951665e+02 4.849653e+04 2.000359e+05
9.118425e+02 4.675235e+04 1.939376e+05
9.288292e+02 4.507087e+04 1.880499e+05
9.461324e+02 4.344984e+04 1.823063e+05
9.637579e+02 4.188709e+04 1.768362e+05
9.817117e+02 4.038051e+04 1.715303e+05
1.000000e+03 3.892809e+04 1.663638e+05
