Energy(MeV)	Incoming Spectral Fluence(MeV-1 cm-2)	Residual Spectral Fluence(MeV-1 cm-2)
1.0000e-03	0.0000e+00	1.2757e+05
1.5000e-03	0.0000e+00	1.2760e+05
2.0000e-03	0.0000e+00	1.2763e+05
2.5000e-03	0.0000e+00	1.2764e+05
3.0000e-03	0.0000e+00	1.2766e+05
3.5000e-03	0.0000e+00	1.2767e+05
4.0000e-03	0.0000e+00	1.2768e+05
4.5000e-03	0.0000e+00	1.2768e+05
5.0000e-03	0.0000e+00	1.2769e+05
5.5000e-03	0.0000e+00	1.2770e+05
6.0000e-03	0.0000e+00	1.2770e+05
6.5000e-03	0.0000e+00	1.2771e+05
7.0000e-03	0.0000e+00	1.2772e+05
7.5000e-03	0.0000e+00	1.2772e+05
8.0000e-03	0.0000e+00	1.2773e+05
8.5000e-03	0.0000e+00	1.2773e+05
9.0000e-03	0.0000e+00	1.2773e+05
9.5000e-03	0.0000e+00	1.2774e+05
1.0000e-02	0.0000e+00	1.2774e+05
1.5000e-02	0.0000e+00	1.2777e+05
2.0000e-02	0.0000e+00	1.2780e+05
2.5000e-02	0.0000e+00	1.2781e+05
3.0000e-02	0.0000e+00	1.2783e+05
3.5000e-02	0.0000e+00	1.2785e+05
4.0000e-02	0.0000e+00	1.2787e+05
4.5000e-02	0.0000e+00	1.2789e+05
5.0000e-02	1.1083e+12	1.2791e+05
5.1002e-02	1.0784e+12	1.2791e+05
5.2025e-02	1.0492e+12	1.2792e+05
5.3067e-02	1.0211e+12	1.2792e+05
5.4131e-02	9.9284e+11	1.2792e+05
5.5216e-02	9.6532e+11	1.2793e+05
5.6323e-02	9.3858e+11	1.2793e+05
5.7452e-02	9.1367e+11	1.2794e+05
5.8604e-02	8.8941e+11	1.2794e+05
5.9778e-02	8.6538e+11	1.2795e+05
6.0977e-02	8.4166e+11	1.2795e+05
6.2199e-02	8.1826e+11	1.2796e+05
6.3446e-02	7.9530e+11	1.2796e+05
6.4717e-02	7.7307e+11	1.2797e+05
6.6015e-02	7.5170e+11	1.2798e+05
6.7338e-02	7.3180e+11	1.2798e+05
6.8688e-02	7.1225e+11	1.2799e+05
7.0065e-02	6.9271e+11	1.2800e+05
7.1469e-02	6.7369e+11	1.2800e+05
7.2902e-02	6.5520e+11	1.2801e+05
7.4363e-02	6.3722e+11	1.2802e+05
7.5853e-02	6.1979e+11	1.2802e+05
7.7374e-02	6.0286e+11	1.2803e+05
7.8925e-02	5.8640e+11	1.2804e+05
8.0507e-02	5.7136e+11	1.2805e+05
8.2121e-02	5.5583e+11	1.2805e+05
8.3767e-02	5.4053e+11	1.2806e+05
8.5446e-02	5.2607e+11	1.2807e+05
8.7159e-02	5.1176e+11	1.2808e+05
8.8906e-02	4.9806e+11	1.2808e+05
9.0688e-02	4.8477e+11	1.2809e+05
9.2506e-02	4.7111e+11	1.2810e+05
9.4360e-02	4.5832e+11	1.2811e+05
9.6251e-02	4.4612e+11	1.2812e+05
9.8181e-02	4.3378e+11	1.2813e+05
1.0015e-01	4.2179e+11	1.2814e+05
1.0216e-01	4.1012e+11	1.2815e+05
1.0420e-01	3.9878e+11	1.2816e+05
1.0629e-01	3.8778e+11	1.2817e+05
1.0842e-01	3.7712e+11	1.2818e+05
