Energy(MeV) Planare_Fluence(cm^-2*MeV^-1)
1.550175e+01 1.621210e+08
1.571784e+01 1.578405e+08
1.593694e+01 1.536563e+08
1.615909e+01 1.494785e+08
1.638434e+01 1.454087e+08
1.661273e+01 1.413001e+08
1.684430e+01 1.373422e+08
1.707910e+01 1.337122e+08
1.731717e+01 1.300601e+08
1.755856e+01 1.264819e+08
1.780332e+01 1.230953e+08
1.805149e+01 1.195867e+08
1.830312e+01 1.163203e+08
1.855825e+01 1.131183e+08
1.881694e+01 1.100224e+08
1.907924e+01 1.069604e+08
1.934520e+01 1.039401e+08
1.961486e+01 1.010631e+08
1.988828e+01 9.823428e+07
2.016551e+01 9.528207e+07
2.044661e+01 9.239758e+07
2.073162e+01 8.963659e+07
2.102061e+01 8.696302e+07
2.131362e+01 8.433844e+07
2.161073e+01 8.178297e+07
2.191197e+01 7.929235e+07
2.221741e+01 7.685697e+07
2.252711e+01 7.445225e+07
2.284112e+01 7.211280e+07
2.315951e+01 6.985473e+07
2.348235e+01 6.752230e+07
2.380968e+01 6.541971e+07
2.414157e+01 6.327584e+07
2.447809e+01 6.128478e+07
2.481930e+01 5.931965e+07
2.516527e+01 5.742789e+07
2.551606e+01 5.552224e+07
2.587174e+01 5.370642e+07
2.623238e+01 5.198681e+07
2.659804e+01 5.025833e+07
2.696881e+01 4.854550e+07
2.734474e+01 4.686880e+07
2.772591e+01 4.527816e+07
2.811239e+01 4.370573e+07
2.850426e+01 4.222161e+07
2.890160e+01 4.070825e+07
2.930447e+01 3.926126e+07
2.971296e+01 3.787271e+07
3.012714e+01 3.648152e+07
3.054710e+01 3.519005e+07
3.097291e+01 3.390906e+07
3.140465e+01 3.265115e+07
3.184242e+01 3.150924e+07
3.228628e+01 3.033544e+07
3.273634e+01 2.920233e+07
3.319266e+01 2.809589e+07
3.365535e+01 2.702739e+07
3.412449e+01 2.597441e+07
3.460016e+01 2.496498e+07
3.508247e+01 2.398857e+07
3.557150e+01 2.305279e+07
3.606735e+01 2.213574e+07
3.657011e+01 2.126378e+07
3.707988e+01 2.041815e+07
3.759675e+01 1.960302e+07
3.812083e+01 1.880670e+07
3.865221e+01 1.801313e+07
3.919100e+01 1.727343e+07
3.973730e+01 1.656106e+07
4.029122e+01 1.584118e+07
4.085286e+01 1.517425e+07
4.142232e+01 1.453583e+07
4.199973e+01 1.394100e+07
4.258518e+01 1.333716e+07
4.317880e+01 1.276963e+07
4.378069e+01 1.219705e+07
4.439097e+01 1.165569e+07
4.500975e+01 1.115377e+07
4.563716e+01 1.065208e+07
4.627332e+01 1.017459e+07
4.691835e+01 9.725737e+06
4.757236e+01 9.307598e+06
4.823549e+01 8.888427e+06
4.890787e+01 8.471979e+06
4.958962e+01 8.061090e+06
5.028087e+01 7.694897e+06
5.098176e+01 7.352648e+06
5.169242e+01 7.010004e+06
5.241298e+01 6.675109e+06
5.314359e+01 6.351836e+06
5.388438e+01 6.049537e+06
5.463550e+01 5.767872e+06
5.539709e+01 5.488561e+06
5.616930e+01 5.226977e+06
5.695227e+01 4.985845e+06
5.774615e+01 4.745013e+06
5.855110e+01 4.524215e+06
5.936727e+01 4.305437e+06
6.019482e+01 4.097051e+06
6.103390e+01 3.898191e+06
6.188468e+01 3.706578e+06
6.274732e+01 3.526690e+06
6.362198e+01 3.356416e+06
6.450884e+01 3.196070e+06
6.540806e+01 3.033991e+06
6.631981e+01 2.886948e+06
6.724427e+01 2.745846e+06
6.818162e+01 2.610966e+06
6.913204e+01 2.485227e+06
7.009570e+01 2.362793e+06
7.107280e+01 2.246300e+06
7.206351e+01 2.134883e+06
7.306804e+01 2.024625e+06
7.408657e+01 1.921526e+06
7.511929e+01 1.830206e+06
7.616642e+01 1.732091e+06
7.722814e+01 1.645779e+06
7.830465e+01 1.563209e+06
7.939618e+01 1.484738e+06
8.050292e+01 1.409301e+06
8.162509e+01 1.339463e+06
8.276289e+01 1.276266e+06
8.391656e+01 1.212388e+06
8.508632e+01 1.151463e+06
8.627237e+01 1.096768e+06
8.747496e+01 1.042776e+06
8.869432e+01 9.884580e+05
8.993067e+01 9.356527e+05
9.118425e+01 8.876567e+05
9.245531e+01 8.437554e+05
9.374409e+01 7.993653e+05
9.505083e+01 7.579408e+05
9.637579e+01 7.172468e+05
9.771921e+01 6.813352e+05
9.908137e+01 6.470174e+05
1.004625e+02 6.140026e+05
1.018629e+02 5.831443e+05
1.032828e+02 5.546083e+05
1.047225e+02 5.265541e+05
1.061823e+02 5.002098e+05
1.076624e+02 4.752366e+05
1.091632e+02 4.504418e+05
1.106848e+02 4.277657e+05
1.122277e+02 4.062390e+05
1.137921e+02 3.849579e+05
1.153783e+02 3.655443e+05
1.169866e+02 3.478350e+05
1.186174e+02 3.299368e+05
1.202708e+02 3.135278e+05
1.219473e+02 2.970116e+05
1.236472e+02 2.816153e+05
1.253708e+02 2.673731e+05
1.271184e+02 2.530670e+05
1.288904e+02 2.404362e+05
1.306870e+02 2.290154e+05
1.325087e+02 2.171530e+05
1.343558e+02 2.056195e+05
1.362287e+02 1.949209e+05
1.381276e+02 1.847924e+05
1.400531e+02 1.756085e+05
1.420053e+02 1.668173e+05
1.439848e+02 1.583181e+05
1.459919e+02 1.501660e+05
1.480269e+02 1.427880e+05
1.500903e+02 1.356015e+05
1.521825e+02 1.287647e+05
1.543038e+02 1.221930e+05
1.564548e+02 1.158903e+05
1.586357e+02 1.099761e+05
1.608469e+02 1.045919e+05
1.630891e+02 9.950018e+04
1.653624e+02 9.447709e+04
1.676675e+02 8.964352e+04
1.700047e+02 8.494083e+04
1.723745e+02 8.041404e+04
1.747773e+02 7.637076e+04
1.772136e+02 7.247007e+04
1.796838e+02 6.880496e+04
1.821885e+02 6.538054e+04
1.847281e+02 6.200429e+04
1.873032e+02 5.883874e+04
1.899141e+02 5.581761e+04
1.925614e+02 5.310625e+04
1.952456e+02 5.040639e+04
1.979672e+02 4.778665e+04
2.007267e+02 4.530333e+04
2.035248e+02 4.300521e+04
2.063618e+02 4.088095e+04
2.092383e+02 3.886165e+04
2.121550e+02 3.694211e+04
2.151123e+02 3.511742e+04
2.181109e+02 3.337537e+04
2.211512e+02 3.168071e+04
2.242340e+02 3.008770e+04
2.273597e+02 2.860280e+04
2.305289e+02 2.716776e+04
2.337424e+02 2.577110e+04
2.370006e+02 2.444625e+04
2.403043e+02 2.320265e+04
2.436540e+02 2.197661e+04
2.470504e+02 2.089499e+04
2.504942e+02 1.982744e+04
2.539859e+02 1.883356e+04
2.575263e+02 1.786192e+04
2.611161e+02 1.696524e+04
2.647559e+02 1.610571e+04
2.684465e+02 1.527592e+04
2.721885e+02 1.447838e+04
2.759826e+02 1.373355e+04
2.798297e+02 1.301060e+04
2.837304e+02 1.235223e+04
2.876854e+02 1.172740e+04
2.916956e+02 1.114934e+04
2.957617e+02 1.059847e+04
2.998844e+02 1.007356e+04
3.040646e+02 9.585303e+03
3.083031e+02 9.103327e+03
3.126007e+02 8.649802e+03
3.169582e+02 8.211764e+03
3.213764e+02 7.803192e+03
3.258562e+02 7.431886e+03
