Energy(MeV) Sferica_Fluence(cm^-2*MeV^-1)
1.550175e+01 6.484840e+08
1.571784e+01 6.313621e+08
1.593694e+01 6.146253e+08
1.615909e+01 5.979139e+08
1.638434e+01 5.816349e+08
1.661273e+01 5.652006e+08
1.684430e+01 5.493690e+08
1.707910e+01 5.348489e+08
1.731717e+01 5.202404e+08
1.755856e+01 5.059275e+08
1.780332e+01 4.923811e+08
1.805149e+01 4.783469e+08
1.830312e+01 4.652812e+08
1.855825e+01 4.524732e+08
1.881694e+01 4.400897e+08
1.907924e+01 4.278417e+08
1.934520e+01 4.157606e+08
1.961486e+01 4.042524e+08
1.988828e+01 3.929371e+08
2.016551e+01 3.811283e+08
2.044661e+01 3.695903e+08
2.073162e+01 3.585464e+08
2.102061e+01 3.478521e+08
2.131362e+01 3.373538e+08
2.161073e+01 3.271319e+08
2.191197e+01 3.171694e+08
2.221741e+01 3.074279e+08
2.252711e+01 2.978090e+08
2.284112e+01 2.884512e+08
2.315951e+01 2.794189e+08
2.348235e+01 2.700892e+08
2.380968e+01 2.616788e+08
2.414157e+01 2.531034e+08
2.447809e+01 2.451391e+08
2.481930e+01 2.372786e+08
2.516527e+01 2.297116e+08
2.551606e+01 2.220889e+08
2.587174e+01 2.148257e+08
2.623238e+01 2.079472e+08
2.659804e+01 2.010333e+08
2.696881e+01 1.941820e+08
2.734474e+01 1.874752e+08
2.772591e+01 1.811126e+08
2.811239e+01 1.748229e+08
2.850426e+01 1.688865e+08
2.890160e+01 1.628330e+08
2.930447e+01 1.570450e+08
2.971296e+01 1.514908e+08
3.012714e+01 1.459261e+08
3.054710e+01 1.407602e+08
3.097291e+01 1.356362e+08
3.140465e+01 1.306046e+08
3.184242e+01 1.260370e+08
3.228628e+01 1.213418e+08
3.273634e+01 1.168093e+08
3.319266e+01 1.123836e+08
3.365535e+01 1.081096e+08
3.412449e+01 1.038976e+08
3.460016e+01 9.985991e+07
3.508247e+01 9.595428e+07
3.557150e+01 9.221117e+07
3.606735e+01 8.854295e+07
3.657011e+01 8.505514e+07
3.707988e+01 8.167259e+07
3.759675e+01 7.841207e+07
3.812083e+01 7.522681e+07
3.865221e+01 7.205252e+07
3.919100e+01 6.909373e+07
3.973730e+01 6.624424e+07
4.029122e+01 6.336473e+07
4.085286e+01 6.069699e+07
4.142232e+01 5.814331e+07
4.199973e+01 5.576399e+07
4.258518e+01 5.334864e+07
4.317880e+01 5.107852e+07
4.378069e+01 4.878820e+07
4.439097e+01 4.662277e+07
4.500975e+01 4.461509e+07
4.563716e+01 4.260830e+07
4.627332e+01 4.069836e+07
4.691835e+01 3.890295e+07
4.757236e+01 3.723039e+07
4.823549e+01 3.555371e+07
4.890787e+01 3.388791e+07
4.958962e+01 3.224436e+07
5.028087e+01 3.077959e+07
