Energy(MeV)	Incoming Spectral Fluence(MeV-1 cm-2)	Residual Spectral Fluence(MeV-1 cm-2)
1.0000e-03	0.0000e+00	8.7982e+03
1.5000e-03	0.0000e+00	8.7998e+03
2.0000e-03	0.0000e+00	8.8008e+03
2.5000e-03	0.0000e+00	8.8017e+03
3.0000e-03	0.0000e+00	8.8023e+03
3.5000e-03	0.0000e+00	8.8029e+03
4.0000e-03	0.0000e+00	8.8034e+03
4.5000e-03	0.0000e+00	8.8038e+03
5.0000e-03	0.0000e+00	8.8042e+03
5.5000e-03	0.0000e+00	8.8045e+03
6.0000e-03	0.0000e+00	8.8048e+03
6.5000e-03	0.0000e+00	8.8051e+03
7.0000e-03	0.0000e+00	8.8054e+03
7.5000e-03	0.0000e+00	8.8056e+03
8.0000e-03	0.0000e+00	8.8059e+03
8.5000e-03	0.0000e+00	8.8061e+03
9.0000e-03	0.0000e+00	8.8063e+03
9.5000e-03	0.0000e+00	8.8065e+03
1.0000e-02	0.0000e+00	8.8067e+03
1.5000e-02	0.0000e+00	8.8082e+03
2.0000e-02	0.0000e+00	8.8093e+03
2.5000e-02	0.0000e+00	8.8101e+03
3.0000e-02	0.0000e+00	8.8108e+03
3.5000e-02	0.0000e+00	8.8116e+03
4.0000e-02	0.0000e+00	8.8125e+03
4.5000e-02	0.0000e+00	8.8133e+03
5.0000e-02	0.0000e+00	8.8142e+03
5.5000e-02	0.0000e+00	8.8151e+03
6.0000e-02	0.0000e+00	8.8159e+03
6.5000e-02	0.0000e+00	8.8166e+03
7.0000e-02	0.0000e+00	8.8174e+03
7.5000e-02	0.0000e+00	8.8181e+03
8.0000e-02	0.0000e+00	8.8188e+03
8.5000e-02	0.0000e+00	8.8198e+03
9.0000e-02	0.0000e+00	8.8206e+03
9.5000e-02	0.0000e+00	8.8215e+03
1.0000e-01	1.2914e+13	8.8224e+03
1.0155e-01	1.2382e+13	8.8227e+03
1.0312e-01	1.1872e+13	8.8229e+03
1.0472e-01	1.1383e+13	8.8232e+03
1.0634e-01	1.0916e+13	8.8235e+03
1.0799e-01	1.0469e+13	8.8238e+03
1.0966e-01	1.0041e+13	8.8241e+03
1.1136e-01	9.6299e+12	8.8244e+03
1.1309e-01	9.2357e+12	8.8247e+03
1.1484e-01	8.8577e+12	8.8249e+03
1.1662e-01	8.4962e+12	8.8252e+03
1.1843e-01	8.1478e+12	8.8255e+03
1.2026e-01	7.8151e+12	8.8259e+03
1.2213e-01	7.4959e+12	8.8262e+03
1.2402e-01	7.1898e+12	8.8266e+03
1.2594e-01	6.8962e+12	8.8270e+03
1.2789e-01	6.6146e+12	8.8274e+03
1.2987e-01	6.3445e+12	8.8277e+03
1.3189e-01	6.0854e+12	8.8281e+03
1.3393e-01	5.8369e+12	8.8285e+03
1.3601e-01	5.5982e+12	8.8289e+03
1.3811e-01	5.3691e+12	8.8293e+03
1.4025e-01	5.1494e+12	8.8297e+03
1.4243e-01	4.9385e+12	8.8302e+03
1.4463e-01	4.7351e+12	8.8306e+03
1.4687e-01	4.5401e+12	8.8310e+03
1.4915e-01	4.3531e+12	8.8315e+03
1.5146e-01	4.1738e+12	8.8319e+03
1.5381e-01	4.0019e+12	8.8323e+03
1.5619e-01	3.8370e+12	8.8328e+03
1.5861e-01	3.6796e+12	8.8332e+03
1.6107e-01	3.5293e+12	8.8337e+03
1.6356e-01	3.3850e+12	8.8342e+03
1.6610e-01	3.2466e+12	8.8347e+03
1.6867e-01	3.1138e+12	8.8352e+03
1.7129e-01	2.9865e+12	8.8358e+03
1.7394e-01	2.8643e+12	8.8363e+03
1.7664e-01	2.7469e+12	8.8369e+03
1.7937e-01	2.6347e+12	8.8374e+03
1.8215e-01	2.5272e+12	8.8380e+03
1.8497e-01	2.4240e+12	8.8386e+03
1.8784e-01	2.3250e+12	8.8391e+03
1.9075e-01	2.2300e+12	8.8397e+03
1.9371e-01	2.1390e+12	8.8402e+03
1.9671e-01	2.0516e+12	8.8408e+03
1.9976e-01	1.9672e+12	8.8414e+03
2.0285e-01	1.8872e+12	8.8420e+03
2.0599e-01	1.8103e+12	8.8426e+03
2.0919e-01	1.7365e+12	8.8432e+03
2.1243e-01	1.6655e+12	8.8439e+03
2.1572e-01	1.5974e+12	8.8446e+03
2.1906e-01	1.5323e+12	8.8453e+03
2.2246e-01	1.4697e+12	8.8460e+03
2.2590e-01	1.4097e+12	8.8467e+03
2.2940e-01	1.3520e+12	8.8474e+03
2.3296e-01	1.2963e+12	8.8481e+03
2.3657e-01	1.2429e+12	8.8488e+03
2.4023e-01	1.1917e+12	8.8495e+03
2.4396e-01	1.1426e+12	8.8503e+03
2.4774e-01	1.0955e+12	8.8510e+03
2.5158e-01	1.0503e+12	8.8518e+03
2.5547e-01	1.0069e+12	8.8526e+03
2.5943e-01	9.6540e+11	8.8533e+03
2.6345e-01	9.2567e+11	8.8541e+03
2.6753e-01	8.8760e+11	8.8549e+03
2.7168e-01	8.5110e+11	8.8558e+03
2.7589e-01	8.1610e+11	8.8566e+03
2.8016e-01	7.8254e+11	8.8574e+03
2.8451e-01	7.5058e+11	8.8582e+03
2.8891e-01	7.1986e+11	8.8591e+03
2.9339e-01	6.9023e+11	8.8599e+03
2.9794e-01	6.6175e+11	8.8608e+03
3.0255e-01	6.3441e+11	8.8617e+03
3.0724e-01	6.0822e+11	8.8627e+03
3.1200e-01	5.8315e+11	8.8636e+03
3.1684e-01	5.5911e+11	8.8646e+03
3.2175e-01	5.3606e+11	8.8655e+03
3.2673e-01	5.1394e+11	8.8665e+03
3.3179e-01	4.9273e+11	8.8675e+03
3.3693e-01	4.7239e+11	8.8686e+03
3.4216e-01	4.5291e+11	8.8696e+03
3.4746e-01	4.3430e+11	8.8707e+03
3.5284e-01	4.1662e+11	8.8717e+03
3.5831e-01	3.9975e+11	8.8728e+03
3.6386e-01	3.8333e+11	8.8739e+03
3.6950e-01	3.6755e+11	8.8749e+03
3.7522e-01	3.5241e+11	8.8760e+03
3.8104e-01	3.3799e+11	8.8772e+03
3.8694e-01	3.2412e+11	8.8783e+03
3.9294e-01	3.1082e+11	8.8795e+03
3.9903e-01	2.9806e+11	8.8807e+03
4.0521e-01	2.8580e+11	8.8819e+03
4.1149e-01	2.7405e+11	8.8832e+03
4.1786e-01	2.6278e+11	8.8845e+03
4.2434e-01	2.5206e+11	8.8858e+03
4.3091e-01	2.4161e+11	8.8871e+03
4.3759e-01	2.3173e+11	8.8884e+03
4.4437e-01	2.2229e+11	8.8898e+03
4.5126e-01	2.1313e+11	8.8911e+03
4.5825e-01	2.0433e+11	8.8925e+03
4.6535e-01	1.9591e+11	8.8938e+03
4.7256e-01	1.8783e+11	8.8952e+03
4.7988e-01	1.8012e+11	8.8967e+03
4.8732e-01	1.7270e+11	8.8981e+03
4.9487e-01	1.6561e+11	8.8996e+03
5.0254e-01	1.5880e+11	8.9012e+03
5.1032e-01	1.5226e+11	8.9027e+03
5.1823e-01	1.4605e+11	8.9043e+03
5.2626e-01	1.4005e+11	8.9059e+03
5.3442e-01	1.3426e+11	8.9075e+03
5.4270e-01	1.2871e+11	8.9091e+03
5.5111e-01	1.2342e+11	8.9108e+03
5.5965e-01	1.1831e+11	8.9125e+03
5.6832e-01	1.1343e+11	8.9143e+03
5.7712e-01	1.0877e+11	8.9161e+03
5.8607e-01	1.0431e+11	8.9180e+03
5.9515e-01	1.0003e+11	8.9198e+03
6.0437e-01	9.5932e+10	8.9217e+03
6.1373e-01	9.2032e+10	8.9236e+03
6.2324e-01	8.8267e+10	8.9256e+03
6.3290e-01	8.4620e+10	8.9275e+03
6.4271e-01	8.1163e+10	8.9296e+03
6.5267e-01	7.7841e+10	8.9318e+03
6.6278e-01	7.4646e+10	8.9340e+03
6.7305e-01	7.1625e+10	8.9363e+03
6.8348e-01	6.8722e+10	8.9385e+03
6.9407e-01	6.5914e+10	8.9408e+03
7.0482e-01	6.3225e+10	8.9431e+03
7.1574e-01	6.0663e+10	8.9454e+03
7.2683e-01	5.8196e+10	8.9478e+03
7.3810e-01	5.5829e+10	8.9502e+03
7.4953e-01	5.3558e+10	8.9527e+03
7.6115e-01	5.1372e+10	8.9552e+03
7.7294e-01	4.9246e+10	8.9578e+03
7.8492e-01	4.7214e+10	8.9603e+03
7.9708e-01	4.5288e+10	8.9629e+03
8.0943e-01	4.3437e+10	8.9654e+03
8.2197e-01	4.1649e+10	8.9679e+03
8.3471e-01	3.9946e+10	8.9705e+03
8.4764e-01	3.8286e+10	8.9731e+03
8.6078e-01	3.6704e+10	8.9758e+03
8.7412e-01	3.5192e+10	8.9784e+03
8.8766e-01	3.3739e+10	8.9811e+03
9.0142e-01	3.2345e+10	8.9839e+03
9.1538e-01	3.1009e+10	8.9867e+03
9.2957e-01	2.9730e+10	8.9896e+03
9.4397e-01	2.8514e+10	8.9925e+03
9.5860e-01	2.7365e+10	8.9954e+03
9.7345e-01	2.6259e+10	8.9984e+03
9.8853e-01	2.5176e+10	9.0014e+03
1.0039e+00	2.4138e+10	9.0045e+03
1.0194e+00	2.3142e+10	9.0076e+03
1.0352e+00	2.2188e+10	9.0107e+03
1.0512e+00	2.1288e+10	9.0139e+03
1.0675e+00	2.0431e+10	9.0171e+03
1.0841e+00	1.9607e+10	9.0204e+03
1.1009e+00	1.8812e+10	9.0237e+03
1.1179e+00	1.8032e+10	9.0271e+03
1.1353e+00	1.7292e+10	9.0304e+03
1.1528e+00	1.6578e+10	9.0338e+03
1.1707e+00	1.5894e+10	9.0374e+03
1.1888e+00	1.5239e+10	9.0409e+03
1.2073e+00	1.4620e+10	9.0445e+03
1.2260e+00	1.4027e+10	9.0482e+03
1.2450e+00	1.3456e+10	9.0519e+03
1.2643e+00	1.2902e+10	9.0558e+03
1.2838e+00	1.2369e+10	9.0597e+03
1.3037e+00	1.1859e+10	9.0636e+03
1.3239e+00	1.1369e+10	9.0676e+03
1.3445e+00	1.0900e+10	9.0716e+03
1.3653e+00	1.0450e+10	9.0757e+03
1.3864e+00	1.0030e+10	9.0799e+03
1.4079e+00	9.6192e+09	9.0841e+03
1.4297e+00	9.2229e+09	9.0883e+03
1.4519e+00	8.8429e+09	9.0925e+03
1.4744e+00	8.4785e+09	9.0968e+03
1.4972e+00	8.1309e+09	9.1013e+03
1.5204e+00	7.7970e+09	9.1059e+03
1.5440e+00	7.4759e+09	9.1105e+03
1.5679e+00	7.1685e+09	9.1152e+03
1.5922e+00	6.8731e+09	9.1200e+03
1.6169e+00	6.5899e+09	9.1249e+03
1.6419e+00	6.3199e+09	9.1298e+03
1.6674e+00	6.0600e+09	9.1348e+03
1.6932e+00	5.8110e+09	9.1400e+03
1.7195e+00	5.5722e+09	9.1452e+03
1.7461e+00	5.3469e+09	9.1505e+03
1.7732e+00	5.1312e+09	9.1559e+03
1.8006e+00	4.9226e+09	9.1613e+03
1.8285e+00	4.7196e+09	9.1669e+03
1.8569e+00	4.5250e+09	9.1725e+03
1.8856e+00	4.3385e+09	9.1782e+03
1.9149e+00	4.1603e+09	9.1840e+03
1.9445e+00	3.9897e+09	9.1899e+03
1.9747e+00	3.8253e+09	9.1958e+03
2.0053e+00	3.6691e+09	9.2019e+03
2.0363e+00	3.5170e+09	9.2081e+03
2.0679e+00	3.3721e+09	9.2144e+03
2.0999e+00	3.2331e+09	9.2207e+03
2.1325e+00	3.1004e+09	9.2271e+03
2.1655e+00	2.9742e+09	9.2336e+03
2.1991e+00	2.8530e+09	9.2402e+03
2.2331e+00	2.7355e+09	9.2468e+03
2.2677e+00	2.6244e+09	9.2535e+03
2.3029e+00	2.5163e+09	9.2603e+03
2.3386e+00	2.4125e+09	9.2672e+03
2.3748e+00	2.3123e+09	9.2741e+03
2.4116e+00	2.2167e+09	9.2812e+03
2.4490e+00	2.1261e+09	9.2885e+03
2.4869e+00	2.0392e+09	9.2959e+03
2.5254e+00	1.9562e+09	9.3034e+03
2.5646e+00	1.8771e+09	9.3110e+03
2.6043e+00	1.8009e+09	9.3188e+03
2.6447e+00	1.7277e+09	9.3266e+03
2.6856e+00	1.6586e+09	9.3346e+03
2.7273e+00	1.5897e+09	9.3427e+03
2.7695e+00	1.5244e+09	9.3510e+03
2.8124e+00	1.4619e+09	9.3592e+03
2.8560e+00	1.4029e+09	9.3675e+03
2.9003e+00	1.3466e+09	9.3760e+03
2.9452e+00	1.2922e+09	9.3849e+03
2.9908e+00	1.2401e+09	9.3941e+03
3.0372e+00	1.1899e+09	9.4035e+03
3.0842e+00	1.1419e+09	9.4131e+03
3.1320e+00	1.0953e+09	9.4229e+03
3.1806e+00	1.0511e+09	9.4325e+03
3.2298e+00	1.0080e+09	9.4422e+03
3.2799e+00	9.6671e+08	9.4521e+03
3.3307e+00	9.2735e+08	9.4621e+03
3.3823e+00	8.8950e+08	9.4722e+03
3.4347e+00	8.5341e+08	9.4824e+03
3.4880e+00	8.1878e+08	9.4928e+03
3.5420e+00	7.8527e+08	9.5031e+03
3.5969e+00	7.5351e+08	9.5136e+03
3.6526e+00	7.2304e+08	9.5243e+03
3.7092e+00	6.9370e+08	9.5352e+03
3.7667e+00	6.6552e+08	9.5463e+03
3.8251e+00	6.3823e+08	9.5577e+03
3.8843e+00	6.1211e+08	9.5692e+03
3.9445e+00	5.8686e+08	9.5809e+03
4.0056e+00	5.6251e+08	9.5936e+03
4.0677e+00	5.3957e+08	9.6074e+03
4.1307e+00	5.1733e+08	9.6216e+03
4.1947e+00	4.9599e+08	9.6344e+03
4.2597e+00	4.7556e+08	9.6466e+03
4.3257e+00	4.5617e+08	9.6595e+03
4.3928e+00	4.3795e+08	9.6724e+03
4.4608e+00	4.2021e+08	9.6856e+03
4.5300e+00	4.0305e+08	9.6991e+03
4.6001e+00	3.8651e+08	9.7127e+03
4.6714e+00	3.7064e+08	9.7265e+03
4.7438e+00	3.5550e+08	9.7403e+03
4.8173e+00	3.4100e+08	9.7542e+03
4.8920e+00	3.2712e+08	9.7685e+03
4.9678e+00	3.1380e+08	9.7829e+03
5.0447e+00	3.0095e+08	9.7975e+03
5.1229e+00	2.8866e+08	9.8123e+03
5.2023e+00	2.7696e+08	9.8274e+03
5.2829e+00	2.6565e+08	9.8427e+03
5.3647e+00	2.5478e+08	9.8580e+03
5.4479e+00	2.4452e+08	9.8737e+03
5.5323e+00	2.3457e+08	9.8897e+03
5.6180e+00	2.2505e+08	9.9054e+03
5.7051e+00	2.1579e+08	9.9217e+03
5.7935e+00	2.0695e+08	9.9385e+03
5.8832e+00	1.9845e+08	9.9556e+03
5.9744e+00	1.9038e+08	9.9725e+03
6.0670e+00	1.8261e+08	9.9897e+03
6.1610e+00	1.7516e+08	1.0007e+04
6.2564e+00	1.6800e+08	1.0025e+04
6.3534e+00	1.6121e+08	1.0044e+04
6.4518e+00	1.5465e+08	1.0062e+04
6.5518e+00	1.4834e+08	1.0081e+04
6.6533e+00	1.4234e+08	1.0099e+04
6.7564e+00	1.3650e+08	1.0118e+04
6.8611e+00	1.3086e+08	1.0137e+04
6.9674e+00	1.2556e+08	1.0156e+04
7.0754e+00	1.2047e+08	1.0175e+04
7.1850e+00	1.1560e+08	1.0195e+04
7.2963e+00	1.1096e+08	1.0215e+04
7.4094e+00	1.0646e+08	1.0236e+04
7.5242e+00	1.0206e+08	1.0257e+04
7.6408e+00	9.7922e+07	1.0278e+04
7.7592e+00	9.3955e+07	1.0300e+04
7.8794e+00	9.0127e+07	1.0321e+04
8.0015e+00	8.6449e+07	1.0343e+04
8.1255e+00	8.2964e+07	1.0365e+04
8.2514e+00	7.9598e+07	1.0388e+04
8.3793e+00	7.6403e+07	1.0410e+04
8.5091e+00	7.3287e+07	1.0432e+04
8.6409e+00	7.0282e+07	1.0455e+04
8.7748e+00	6.7452e+07	1.0479e+04
8.9108e+00	6.4717e+07	1.0503e+04
9.0489e+00	6.2104e+07	1.0528e+04
9.1891e+00	5.9568e+07	1.0553e+04
9.3315e+00	5.7133e+07	1.0578e+04
9.4761e+00	5.4787e+07	1.0604e+04
9.6229e+00	5.2575e+07	1.0630e+04
9.7720e+00	5.0449e+07	1.0656e+04
9.9234e+00	4.8403e+07	1.0683e+04
1.0077e+01	4.6434e+07	1.0711e+04
1.0233e+01	4.4540e+07	1.0738e+04
1.0392e+01	4.2738e+07	1.0765e+04
1.0553e+01	4.1007e+07	1.0793e+04
1.0716e+01	3.9354e+07	1.0821e+04
1.0882e+01	3.7759e+07	1.0848e+04
1.1051e+01	3.6238e+07	1.0877e+04
1.1222e+01	3.4775e+07	1.0906e+04
1.1396e+01	3.3370e+07	1.0935e+04
1.1573e+01	3.2001e+07	1.0965e+04
1.1752e+01	3.0687e+07	1.0995e+04
1.1934e+01	2.9442e+07	1.1026e+04
1.2119e+01	2.8253e+07	1.1056e+04
1.2307e+01	2.7103e+07	1.1088e+04
1.2498e+01	2.6000e+07	1.1120e+04
1.2691e+01	2.4939e+07	1.1153e+04
1.2888e+01	2.3915e+07	1.1185e+04
1.3088e+01	2.2941e+07	1.1217e+04
1.3290e+01	2.2003e+07	1.1248e+04
1.3496e+01	2.1118e+07	1.1280e+04
1.3706e+01	2.0259e+07	1.1313e+04
1.3918e+01	1.9438e+07	1.1346e+04
1.4134e+01	1.8637e+07	1.1380e+04
1.4353e+01	1.7876e+07	1.1413e+04
1.4575e+01	1.7146e+07	1.1446e+04
1.4801e+01	1.6444e+07	1.1482e+04
1.5030e+01	1.5766e+07	1.1517e+04
1.5263e+01	1.5119e+07	1.1552e+04
1.5499e+01	1.4500e+07	1.1587e+04
1.5740e+01	1.3905e+07	1.1620e+04
1.5984e+01	1.3333e+07	1.1658e+04
1.6231e+01	1.2786e+07	1.1694e+04
1.6483e+01	1.2260e+07	1.1730e+04
1.6738e+01	1.1758e+07	1.1767e+04
1.6997e+01	1.1275e+07	1.1805e+04
1.7261e+01	1.0815e+07	1.1844e+04
1.7528e+01	1.0374e+07	1.1881e+04
1.7800e+01	9.9496e+06	1.1918e+04
1.8076e+01	9.5416e+06	1.1958e+04
1.8356e+01	9.1497e+06	1.1996e+04
1.8640e+01	8.7775e+06	1.2033e+04
1.8929e+01	8.4201e+06	1.2071e+04
1.9222e+01	8.0759e+06	1.2113e+04
1.9520e+01	7.7447e+06	1.2153e+04
1.9823e+01	7.4233e+06	1.2192e+04
2.0130e+01	7.1187e+06	1.2233e+04
2.0442e+01	6.8316e+06	1.2272e+04
2.0758e+01	6.5518e+06	1.2310e+04
2.1080e+01	6.2801e+06	1.2349e+04
2.1407e+01	6.0195e+06	1.2393e+04
2.1738e+01	5.7716e+06	1.2433e+04
2.2075e+01	5.5350e+06	1.2471e+04
2.2417e+01	5.3087e+06	1.2517e+04
2.2765e+01	5.0889e+06	1.2555e+04
2.3117e+01	4.8777e+06	1.2595e+04
2.3476e+01	4.6789e+06	1.2635e+04
2.3839e+01	4.4829e+06	1.2672e+04
2.4209e+01	4.2963e+06	1.2709e+04
2.4584e+01	4.1192e+06	1.2744e+04
2.4965e+01	3.9482e+06	1.2781e+04
2.5352e+01	3.7841e+06	1.2818e+04
2.5744e+01	3.6275e+06	1.2853e+04
2.6143e+01	3.4779e+06	1.2888e+04
2.6549e+01	3.3345e+06	1.2923e+04
2.6960e+01	3.1971e+06	1.2959e+04
2.7378e+01	3.0662e+06	1.2993e+04
2.7802e+01	2.9395e+06	1.3026e+04
2.8233e+01	2.8157e+06	1.3059e+04
2.8670e+01	2.7002e+06	1.3092e+04
2.9114e+01	2.5872e+06	1.3125e+04
2.9565e+01	2.4791e+06	1.3159e+04
3.0024e+01	2.3767e+06	1.3190e+04
3.0489e+01	2.2792e+06	1.3221e+04
3.0961e+01	2.1847e+06	1.3252e+04
3.1441e+01	2.0936e+06	1.3283e+04
3.1928e+01	2.0060e+06	1.3312e+04
3.2423e+01	1.9222e+06	1.3340e+04
3.2925e+01	1.8425e+06	1.3369e+04
3.3435e+01	1.7662e+06	1.3393e+04
3.3954e+01	1.6923e+06	1.3419e+04
3.4480e+01	1.6219e+06	1.3443e+04
3.5014e+01	1.5544e+06	1.3466e+04
3.5556e+01	1.4903e+06	1.3485e+04
3.6107e+01	1.4278e+06	1.3509e+04
3.6667e+01	1.3684e+06	1.3528e+04
3.7235e+01	1.3113e+06	1.3546e+04
3.7812e+01	1.2559e+06	1.3560e+04
3.8398e+01	1.2032e+06	1.3573e+04
3.8993e+01	1.1537e+06	1.3586e+04
3.9597e+01	1.1053e+06	1.3598e+04
4.0211e+01	1.0603e+06	1.3607e+04
4.0834e+01	1.0157e+06	1.3616e+04
4.1466e+01	9.7263e+05	1.3620e+04
4.2109e+01	9.3207e+05	1.3624e+04
4.2761e+01	8.9286e+05	1.3628e+04
4.3424e+01	8.5572e+05	1.3630e+04
4.4097e+01	8.1970e+05	1.3630e+04
4.4780e+01	7.8593e+05	1.3626e+04
4.5474e+01	7.5275e+05	1.3620e+04
4.6179e+01	7.2044e+05	1.3614e+04
