K [MeV] ; SEP  Flux [cm^{-2} sr^{-1} s^{-1} MeV^{-1}]; stat err 
148.359242	0.000693407575	3.15706178e-06
208.492498	0.000231047186	1.20492876e-06
286.1817	0.000127511952	7.89828166e-07
379.146154	9.95492749e-05	6.36008221e-07
489.634978	8.85625731e-05	5.47349547e-07
617.822968	8.20507047e-05	4.97176304e-07
760.745065	7.65399963e-05	4.58156615e-07
921.825755	6.80825349e-05	4.0467008e-07
1101.53811	5.91881066e-05	3.65044807e-07
1298.94612	5.15371582e-05	3.23736829e-07
1518.69324	4.44982189e-05	2.87633547e-07
1760.66007	3.77831293e-05	2.54651069e-07
2029.11821	3.19717749e-05	2.22132722e-07
2324.61411	2.71815701e-05	1.98351672e-07
2646.42525	2.28026956e-05	1.73742032e-07
2999.57281	1.89574311e-05	1.52047219e-07
3383.9766	1.58177083e-05	1.3373486e-07
3804.16865	1.31984792e-05	1.16656659e-07
4265.29487	1.08215957e-05	1.01285846e-07
