K [MeV] ; SEP  Flux [cm^{-2} sr^{-1} s^{-1} MeV^{-1}]; stat err 
148.359242	0.000598672302	2.81992407e-06
208.492498	0.000181793179	1.02511581e-06
286.1817	9.65274379e-05	6.57805682e-07
379.146154	8.25349419e-05	5.53421503e-07
489.634978	8.21443959e-05	5.03230439e-07
617.822968	8.09585929e-05	4.71214125e-07
760.745065	7.49994344e-05	4.32574164e-07
921.825755	6.69778166e-05	3.82741451e-07
1101.53811	5.78863606e-05	3.44202022e-07
1298.94612	4.97716932e-05	3.0331769e-07
1518.69324	4.25537576e-05	2.68165674e-07
1760.66007	3.67425246e-05	2.39407987e-07
2029.11821	3.09553408e-05	2.08375314e-07
2324.61411	2.62172486e-05	1.85709163e-07
2646.42525	2.19283035e-05	1.62423014e-07
2999.57281	1.81931226e-05	1.41993278e-07
3383.9766	1.53483865e-05	1.25580428e-07
3804.16865	1.25391103e-05	1.08390472e-07
4265.29487	1.02691271e-05	9.40529642e-08
