Energy(MeV)	Incoming Spectral Fluence(MeV-1 cm-2)	Residual Spectral Fluence(MeV-1 cm-2)
1.0000e-03	0.0000e+00	1.1311e+07
1.5000e-03	0.0000e+00	1.1314e+07
2.0000e-03	0.0000e+00	1.1316e+07
2.5000e-03	0.0000e+00	1.1318e+07
3.0000e-03	0.0000e+00	1.1320e+07
3.5000e-03	0.0000e+00	1.1321e+07
4.0000e-03	0.0000e+00	1.1322e+07
4.5000e-03	0.0000e+00	1.1323e+07
5.0000e-03	0.0000e+00	1.1324e+07
5.5000e-03	0.0000e+00	1.1325e+07
6.0000e-03	0.0000e+00	1.1325e+07
6.5000e-03	0.0000e+00	1.1326e+07
7.0000e-03	0.0000e+00	1.1327e+07
7.5000e-03	0.0000e+00	1.1327e+07
8.0000e-03	0.0000e+00	1.1328e+07
8.5000e-03	0.0000e+00	1.1328e+07
9.0000e-03	0.0000e+00	1.1329e+07
9.5000e-03	0.0000e+00	1.1329e+07
1.0000e-02	0.0000e+00	1.1330e+07
1.5000e-02	0.0000e+00	1.1341e+07
2.0000e-02	0.0000e+00	1.1349e+07
2.5000e-02	0.0000e+00	1.1355e+07
3.0000e-02	0.0000e+00	1.1363e+07
3.5000e-02	0.0000e+00	1.1371e+07
4.0000e-02	2.4084e+11	1.1379e+07
4.0820e-02	2.3639e+11	1.1380e+07
4.1657e-02	2.3201e+11	1.1381e+07
4.2511e-02	2.2772e+11	1.1382e+07
4.3382e-02	2.2350e+11	1.1383e+07
4.4272e-02	2.1936e+11	1.1385e+07
4.5179e-02	2.1530e+11	1.1386e+07
4.6106e-02	2.1132e+11	1.1388e+07
4.7051e-02	2.0740e+11	1.1390e+07
4.8016e-02	2.0356e+11	1.1391e+07
4.9000e-02	1.9979e+11	1.1393e+07
5.0004e-02	1.9609e+11	1.1395e+07
5.1030e-02	1.9246e+11	1.1396e+07
5.2076e-02	1.8890e+11	1.1398e+07
5.3143e-02	1.8540e+11	1.1400e+07
5.4233e-02	1.8197e+11	1.1402e+07
5.5345e-02	1.7860e+11	1.1403e+07
5.6479e-02	1.7529e+11	1.1405e+07
5.7637e-02	1.7204e+11	1.1407e+07
5.8819e-02	1.6885e+11	1.1408e+07
6.0025e-02	1.6573e+11	1.1410e+07
6.1255e-02	1.6266e+11	1.1412e+07
6.2511e-02	1.5964e+11	1.1414e+07
6.3793e-02	1.5668e+11	1.1416e+07
6.5100e-02	1.5378e+11	1.1418e+07
6.6435e-02	1.5093e+11	1.1421e+07
6.7797e-02	1.4813e+11	1.1423e+07
6.9187e-02	1.4539e+11	1.1425e+07
7.0605e-02	1.4269e+11	1.1427e+07
7.2053e-02	1.4005e+11	1.1430e+07
7.3530e-02	1.3745e+11	1.1432e+07
7.5038e-02	1.3490e+11	1.1434e+07
7.6576e-02	1.3240e+11	1.1437e+07
7.8146e-02	1.2995e+11	1.1439e+07
7.9748e-02	1.2754e+11	1.1441e+07
8.1383e-02	1.2517e+11	1.1444e+07
8.3051e-02	1.2285e+11	1.1447e+07
8.4754e-02	1.2057e+11	1.1450e+07
8.6491e-02	1.1833e+11	1.1453e+07
8.8265e-02	1.1614e+11	1.1456e+07
9.0074e-02	1.1398e+11	1.1458e+07
9.1921e-02	1.1187e+11	1.1461e+07
9.3805e-02	1.0979e+11	1.1464e+07
9.5728e-02	1.0775e+11	1.1467e+07
9.7691e-02	1.0575e+11	1.1470e+07
9.9694e-02	1.0379e+11	1.1473e+07
1.0174e-01	1.0186e+11	1.1477e+07
1.0382e-01	9.9969e+10	1.1480e+07
1.0595e-01	9.8112e+10	1.1484e+07
1.0812e-01	9.6290e+10	1.1487e+07
1.1034e-01	9.4501e+10	1.1490e+07
1.1260e-01	9.2745e+10	1.1494e+07
1.1491e-01	9.1021e+10	1.1498e+07
1.1727e-01	8.9329e+10	1.1502e+07
1.1967e-01	8.7669e+10	1.1505e+07
1.2212e-01	8.6039e+10	1.1509e+07
1.2463e-01	8.4439e+10	1.1513e+07
1.2718e-01	8.2868e+10	1.1517e+07
1.2979e-01	8.1327e+10	1.1521e+07
1.3245e-01	7.9814e+10	1.1526e+07
1.3517e-01	7.8328e+10	1.1530e+07
1.3794e-01	7.6871e+10	1.1535e+07
1.4077e-01	7.5440e+10	1.1539e+07
1.4365e-01	7.4035e+10	1.1544e+07
1.4660e-01	7.2656e+10	1.1548e+07
1.4960e-01	7.1303e+10	1.1553e+07
1.5267e-01	6.9975e+10	1.1558e+07
1.5580e-01	6.8671e+10	1.1563e+07
1.5899e-01	6.7391e+10	1.1568e+07
1.6225e-01	6.6135e+10	1.1573e+07
1.6558e-01	6.4902e+10	1.1578e+07
1.6897e-01	6.3691e+10	1.1584e+07
1.7244e-01	6.2503e+10	1.1590e+07
1.7597e-01	6.1337e+10	1.1595e+07
1.7958e-01	6.0192e+10	1.1601e+07
1.8326e-01	5.9069e+10	1.1607e+07
1.8702e-01	5.7966e+10	1.1613e+07
1.9085e-01	5.6883e+10	1.1619e+07
1.9477e-01	5.5821e+10	1.1625e+07
1.9876e-01	5.4778e+10	1.1632e+07
2.0283e-01	5.3754e+10	1.1638e+07
2.0699e-01	5.2749e+10	1.1645e+07
2.1124e-01	5.1762e+10	1.1652e+07
2.1557e-01	5.0794e+10	1.1659e+07
2.1999e-01	4.9843e+10	1.1666e+07
2.2450e-01	4.8910e+10	1.1673e+07
2.2910e-01	4.7995e+10	1.1680e+07
2.3379e-01	4.7096e+10	1.1688e+07
2.3859e-01	4.6213e+10	1.1696e+07
2.4348e-01	4.5347e+10	1.1703e+07
2.4847e-01	4.4497e+10	1.1711e+07
2.5356e-01	4.3662e+10	1.1719e+07
2.5876e-01	4.2843e+10	1.1728e+07
2.6407e-01	4.2039e+10	1.1736e+07
2.6948e-01	4.1250e+10	1.1745e+07
2.7501e-01	4.0475e+10	1.1754e+07
2.8064e-01	3.9714e+10	1.1763e+07
2.8640e-01	3.8968e+10	1.1772e+07
2.9227e-01	3.8235e+10	1.1772e+07
2.9826e-01	3.7516e+10	1.1771e+07
3.0438e-01	3.6809e+10	1.1770e+07
3.1062e-01	3.6116e+10	1.1777e+07
3.1698e-01	3.5436e+10	1.1784e+07
3.2348e-01	3.4768e+10	1.1792e+07
3.3011e-01	3.4113e+10	1.1803e+07
3.3688e-01	3.3469e+10	1.1814e+07
3.4379e-01	3.2838e+10	1.1825e+07
3.5084e-01	3.2218e+10	1.1836e+07
3.5803e-01	3.1609e+10	1.1847e+07
3.6537e-01	3.1011e+10	1.1859e+07
3.7286e-01	3.0425e+10	1.1871e+07
3.8050e-01	2.9849e+10	1.1884e+07
3.8830e-01	2.9284e+10	1.1896e+07
3.9627e-01	2.8730e+10	1.1909e+07
4.0439e-01	2.8185e+10	1.1922e+07
4.1268e-01	2.7651e+10	1.1935e+07
4.2114e-01	2.7126e+10	1.1949e+07
4.2977e-01	2.6611e+10	1.1963e+07
4.3859e-01	2.6106e+10	1.1977e+07
4.4758e-01	2.5609e+10	1.1991e+07
4.5675e-01	2.5122e+10	1.2006e+07
4.6612e-01	2.4644e+10	1.2021e+07
4.7567e-01	2.4175e+10	1.2036e+07
4.8542e-01	2.3714e+10	1.2052e+07
4.9538e-01	2.3262e+10	1.2068e+07
5.0553e-01	2.2818e+10	1.2084e+07
5.1590e-01	2.2382e+10	1.2100e+07
5.2647e-01	2.1954e+10	1.2116e+07
5.3727e-01	2.1534e+10	1.2132e+07
5.4828e-01	2.1122e+10	1.2149e+07
5.5952e-01	2.0717e+10	1.2167e+07
5.7099e-01	2.0320e+10	1.2185e+07
5.8270e-01	1.9930e+10	1.2204e+07
5.9464e-01	1.9548e+10	1.2223e+07
6.0683e-01	1.9172e+10	1.2243e+07
6.1927e-01	1.8803e+10	1.2263e+07
6.3197e-01	1.8441e+10	1.2283e+07
6.4493e-01	1.8086e+10	1.2304e+07
6.5815e-01	1.7737e+10	1.2325e+07
6.7164e-01	1.7395e+10	1.2347e+07
6.8541e-01	1.7058e+10	1.2369e+07
6.9946e-01	1.6729e+10	1.2392e+07
7.1380e-01	1.6405e+10	1.2415e+07
7.2844e-01	1.6087e+10	1.2438e+07
7.4337e-01	1.5775e+10	1.2462e+07
7.5861e-01	1.5468e+10	1.2487e+07
7.7416e-01	1.5168e+10	1.2512e+07
7.9003e-01	1.4872e+10	1.2537e+07
8.0623e-01	1.4583e+10	1.2563e+07
8.2276e-01	1.4298e+10	1.2590e+07
8.3963e-01	1.4019e+10	1.2617e+07
8.5684e-01	1.3745e+10	1.2645e+07
8.7441e-01	1.3476e+10	1.2673e+07
8.9233e-01	1.3212e+10	1.2702e+07
9.1063e-01	1.2952e+10	1.2730e+07
9.2929e-01	1.2698e+10	1.2757e+07
9.4835e-01	1.2448e+10	1.2784e+07
9.6779e-01	1.2203e+10	1.2811e+07
9.8763e-01	1.1962e+10	1.2839e+07
1.0079e+00	1.1726e+10	1.2872e+07
1.0285e+00	1.1494e+10	1.2905e+07
1.0496e+00	1.1266e+10	1.2938e+07
