# Energy(MeV) Phi16 Phi84
6.866215e-01 1.182658e+10 1.406648e+10
7.003848e-01 1.158419e+10 1.376381e+10
7.144240e-01 1.136654e+10 1.347272e+10
7.287445e-01 1.113965e+10 1.319834e+10
7.433522e-01 1.090951e+10 1.291070e+10
7.582526e-01 1.068274e+10 1.264403e+10
7.734517e-01 1.045761e+10 1.237962e+10
7.889555e-01 1.023934e+10 1.214303e+10
8.047701e-01 1.002604e+10 1.189365e+10
8.209016e-01 9.812563e+09 1.164834e+10
8.373565e-01 9.606723e+09 1.140635e+10
8.541413e-01 9.411658e+09 1.117090e+10
8.712625e-01 9.218042e+09 1.094164e+10
8.887268e-01 9.032338e+09 1.070886e+10
9.065413e-01 8.839694e+09 1.048552e+10
9.247129e-01 8.657100e+09 1.026417e+10
9.432487e-01 8.468805e+09 1.005275e+10
9.621560e-01 8.283280e+09 9.844127e+09
9.814423e-01 8.104693e+09 9.641606e+09
1.001115e+00 7.936375e+09 9.442749e+09
1.021183e+00 7.764072e+09 9.242912e+09
1.041652e+00 7.598410e+09 9.047557e+09
1.062532e+00 7.435709e+09 8.865257e+09
1.083830e+00 7.273812e+09 8.678827e+09
1.105556e+00 7.115892e+09 8.498262e+09
1.127716e+00 6.963425e+09 8.316630e+09
1.150321e+00 6.812058e+09 8.143851e+09
1.173379e+00 6.666304e+09 7.973937e+09
1.196900e+00 6.522989e+09 7.810397e+09
1.220892e+00 6.372762e+09 7.643095e+09
1.245364e+00 6.239628e+09 7.482416e+09
1.270327e+00 6.102721e+09 7.321977e+09
1.295791e+00 5.966902e+09 7.163501e+09
1.321765e+00 5.833847e+09 7.013273e+09
1.348260e+00 5.708079e+09 6.869313e+09
1.375286e+00 5.581931e+09 6.726690e+09
1.402853e+00 5.460524e+09 6.583053e+09
1.430973e+00 5.342398e+09 6.445225e+09
1.459657e+00 5.221360e+09 6.306173e+09
1.488916e+00 5.102108e+09 6.168773e+09
1.518761e+00 4.986879e+09 6.035362e+09
1.549204e+00 4.877664e+09 5.907537e+09
1.580258e+00 4.766157e+09 5.783626e+09
1.611934e+00 4.661681e+09 5.658484e+09
1.644245e+00 4.560048e+09 5.536291e+09
1.677204e+00 4.460372e+09 5.416484e+09
1.710823e+00 4.362104e+09 5.303273e+09
1.745117e+00 4.266872e+09 5.186224e+09
1.780097e+00 4.170998e+09 5.077495e+09
1.815779e+00 4.081269e+09 4.969331e+09
1.852176e+00 3.989265e+09 4.860226e+09
1.889303e+00 3.895324e+09 4.753880e+09
1.927174e+00 3.806664e+09 4.649265e+09
1.965804e+00 3.718529e+09 4.544104e+09
2.005209e+00 3.634336e+09 4.446505e+09
2.045403e+00 3.553617e+09 4.347863e+09
2.086403e+00 3.471953e+09 4.250273e+09
2.128224e+00 3.390804e+09 4.154408e+09
2.170885e+00 3.315373e+09 4.064069e+09
2.214400e+00 3.241361e+09 3.972468e+09
2.258787e+00 3.164118e+09 3.885945e+09
2.304064e+00 3.090401e+09 3.800459e+09
2.350249e+00 3.017960e+09 3.715731e+09
2.397360e+00 2.947300e+09 3.632892e+09
2.445415e+00 2.876654e+09 3.553587e+09
2.494433e+00 2.807523e+09 3.472039e+09
2.544434e+00 2.741651e+09 3.391514e+09
2.595437e+00 2.679237e+09 3.312774e+09
2.647462e+00 2.617404e+09 3.237658e+09
2.700530e+00 2.554696e+09 3.163779e+09
2.754662e+00 2.494204e+09 3.090417e+09
2.809879e+00 2.436294e+09 3.019133e+09
2.866203e+00 2.378825e+09 2.949973e+09
2.923656e+00 2.323404e+09 2.882188e+09
2.982260e+00 2.269004e+09 2.814965e+09
3.042039e+00 2.214003e+09 2.746396e+09
3.103017e+00 2.159942e+09 2.680369e+09
3.165216e+00 2.107069e+09 2.618203e+09
3.228663e+00 2.055372e+09 2.555601e+09
3.293381e+00 2.004965e+09 2.496250e+09
3.359397e+00 1.954775e+09 2.438185e+09
3.426736e+00 1.905829e+09 2.378718e+09
3.495424e+00 1.859142e+09 2.322067e+09
3.565490e+00 1.812268e+09 2.264298e+09
3.636960e+00 1.766919e+09 2.209674e+09
3.709862e+00 1.723012e+09 2.155616e+09
3.784226e+00 1.680319e+09 2.103248e+09
3.860081e+00 1.638133e+09 2.051701e+09
3.937456e+00 1.596273e+09 2.000753e+09
4.016382e+00 1.555776e+09 1.952008e+09
4.096890e+00 1.516610e+09 1.904986e+09
4.179012e+00 1.478199e+09 1.858610e+09
4.262780e+00 1.440624e+09 1.811968e+09
4.348227e+00 1.404531e+09 1.766400e+09
4.435387e+00 1.369331e+09 1.723560e+09
4.524294e+00 1.334141e+09 1.678921e+09
4.614983e+00 1.300449e+09 1.638230e+09
4.707490e+00 1.266555e+09 1.598040e+09
4.801851e+00 1.234110e+09 1.557243e+09
4.898104e+00 1.201908e+09 1.517915e+09
4.996286e+00 1.169713e+09 1.480079e+09
5.096436e+00 1.138819e+09 1.443584e+09
5.198594e+00 1.109324e+09 1.407272e+09
5.302799e+00 1.079877e+09 1.370436e+09
5.409093e+00 1.050787e+09 1.334033e+09
5.517518e+00 1.022352e+09 1.298793e+09
5.628116e+00 9.949241e+08 1.263866e+09
5.740932e+00 9.681241e+08 1.230892e+09
5.856008e+00 9.419268e+08 1.199426e+09
5.973391e+00 9.159505e+08 1.166729e+09
6.093127e+00 8.903473e+08 1.134647e+09
6.215264e+00 8.658701e+08 1.103610e+09
6.339848e+00 8.416645e+08 1.073262e+09
6.466930e+00 8.183211e+08 1.043466e+09
6.596559e+00 7.947982e+08 1.015224e+09
6.728787e+00 7.729071e+08 9.865573e+08
6.863665e+00 7.513676e+08 9.594339e+08
7.001246e+00 7.300364e+08 9.324471e+08
7.141586e+00 7.094541e+08 9.060361e+08
7.284738e+00 6.893349e+08 8.802109e+08
7.430760e+00 6.696874e+08 8.543218e+08
7.579709e+00 6.500833e+08 8.289751e+08
7.731644e+00 6.309621e+08 8.045528e+08
7.886624e+00 6.122724e+08 7.808000e+08
8.044711e+00 5.944540e+08 7.570462e+08
8.205967e+00 5.766154e+08 7.354926e+08
