# Energy(MeV) Sferica_Fluence(cm^-2*MeV^-1)
1.347258e+02 8.002199e+05
1.374264e+02 7.439322e+05
1.401811e+02 6.924732e+05
1.429910e+02 6.436632e+05
1.458573e+02 5.974871e+05
1.487810e+02 5.550629e+05
1.517633e+02 5.155977e+05
1.548053e+02 4.782428e+05
1.579084e+02 4.446655e+05
1.610737e+02 4.132878e+05
1.643024e+02 3.838085e+05
1.675958e+02 3.566282e+05
1.709552e+02 3.313908e+05
1.743820e+02 3.077578e+05
1.778775e+02 2.860590e+05
1.814430e+02 2.654312e+05
1.850801e+02 2.463507e+05
1.887900e+02 2.288557e+05
1.925743e+02 2.126995e+05
1.964344e+02 1.975830e+05
2.003719e+02 1.837405e+05
2.043883e+02 1.707646e+05
2.084853e+02 1.588136e+05
2.126644e+02 1.475468e+05
2.169272e+02 1.369417e+05
2.212755e+02 1.272367e+05
2.257109e+02 1.182789e+05
2.302353e+02 1.099567e+05
2.348503e+02 1.021101e+05
2.395579e+02 9.482257e+04
2.443598e+02 8.797828e+04
2.492580e+02 8.171291e+04
2.542544e+02 7.587274e+04
2.593509e+02 7.048947e+04
2.645495e+02 6.554459e+04
2.698524e+02 6.089445e+04
2.752616e+02 5.659027e+04
2.807792e+02 5.260507e+04
2.864074e+02 4.886575e+04
2.921484e+02 4.541441e+04
2.980045e+02 4.220707e+04
3.039780e+02 3.916488e+04
3.100712e+02 3.639372e+04
3.162865e+02 3.381961e+04
3.226265e+02 3.142968e+04
3.290935e+02 2.920493e+04
3.356901e+02 2.712208e+04
3.424190e+02 2.520024e+04
3.492828e+02 2.341374e+04
3.562841e+02 2.175224e+04
3.634258e+02 2.020238e+04
3.707107e+02 1.876570e+04
3.781415e+02 1.742987e+04
3.857213e+02 1.618988e+04
3.934531e+02 1.503372e+04
4.013398e+02 1.396511e+04
4.093847e+02 1.298352e+04
4.175907e+02 1.204717e+04
4.259613e+02 1.119445e+04
4.344997e+02 1.040938e+04
4.432092e+02 9.655195e+03
4.520933e+02 8.969941e+03
4.611555e+02 8.334581e+03
4.703993e+02 7.741276e+03
4.798284e+02 7.189214e+03
4.894465e+02 6.670149e+03
4.992574e+02 6.197436e+03
5.092650e+02 5.757507e+03
5.194732e+02 5.351677e+03
5.298860e+02 4.971174e+03
5.405075e+02 4.618515e+03
5.513420e+02 4.291209e+03
5.623936e+02 3.989553e+03
5.736667e+02 3.707421e+03
5.851658e+02 3.446197e+03
5.968954e+02 3.202238e+03
6.088601e+02 2.975226e+03
6.210647e+02 2.765115e+03
6.335139e+02 2.569296e+03
6.462126e+02 2.388005e+03
6.591659e+02 2.220646e+03
6.723788e+02 2.061742e+03
6.858566e+02 1.915847e+03
6.996046e+02 1.780627e+03
7.136281e+02 1.654701e+03
7.279327e+02 1.537457e+03
7.425240e+02 1.428748e+03
7.574079e+02 1.327886e+03
7.725901e+02 1.232759e+03
7.880766e+02 1.144895e+03
8.038735e+02 1.063751e+03
8.199871e+02 9.889026e+02
8.364237e+02 9.189577e+02
8.531897e+02 8.548951e+02
8.702918e+02 7.950824e+02
8.877368e+02 7.384784e+02
9.055314e+02 6.861224e+02
9.236827e+02 6.376585e+02
9.421978e+02 5.921560e+02
9.610841e+02 5.498338e+02
9.803490e+02 5.107664e+02
1.000000e+03 4.745082e+02
