# Energy(MeV) Sferica_Fluence(cm^-2*MeV^-1)
1.005037e+01 7.356885e+09
1.020464e+01 7.128955e+09
1.036127e+01 6.907819e+09
1.052030e+01 6.693999e+09
1.068177e+01 6.486229e+09
1.084573e+01 6.284906e+09
1.101220e+01 6.088517e+09
1.118122e+01 5.896071e+09
1.135284e+01 5.708767e+09
1.152709e+01 5.527997e+09
1.170402e+01 5.353255e+09
1.188367e+01 5.183353e+09
1.206607e+01 5.017756e+09
1.225127e+01 4.857084e+09
1.243931e+01 4.701050e+09
1.263024e+01 4.548938e+09
1.282410e+01 4.401595e+09
1.302094e+01 4.258405e+09
1.322079e+01 4.118395e+09
1.342372e+01 3.983226e+09
1.362976e+01 3.852387e+09
1.383896e+01 3.724541e+09
1.405137e+01 3.601217e+09
1.426704e+01 3.481150e+09
1.448602e+01 3.365614e+09
1.470837e+01 3.252484e+09
1.493413e+01 3.143494e+09
1.516335e+01 3.037938e+09
1.539609e+01 2.935212e+09
1.563240e+01 2.835787e+09
1.587234e+01 2.738785e+09
1.611596e+01 2.644753e+09
1.636332e+01 2.553929e+09
1.661448e+01 2.465789e+09
1.686950e+01 2.379960e+09
1.712842e+01 2.296839e+09
1.739133e+01 2.216827e+09
1.765826e+01 2.139512e+09
1.792930e+01 2.064612e+09
1.820449e+01 1.992054e+09
1.848391e+01 1.921687e+09
1.876762e+01 1.853261e+09
1.905568e+01 1.787140e+09
1.934816e+01 1.723125e+09
1.964514e+01 1.660774e+09
1.994667e+01 1.600262e+09
2.025283e+01 1.542364e+09
2.056368e+01 1.486196e+09
2.087931e+01 1.431369e+09
2.119979e+01 1.378558e+09
2.152518e+01 1.327654e+09
2.185557e+01 1.278427e+09
2.219102e+01 1.230827e+09
2.253163e+01 1.184911e+09
2.287747e+01 1.140306e+09
2.322861e+01 1.097327e+09
2.358514e+01 1.055777e+09
2.394715e+01 1.015507e+09
2.431471e+01 9.763496e+08
2.468791e+01 9.385561e+08
2.506685e+01 9.022042e+08
2.545159e+01 8.670700e+08
2.584225e+01 8.330643e+08
2.623890e+01 8.003296e+08
2.664163e+01 7.688009e+08
2.705055e+01 7.383815e+08
2.746575e+01 7.093606e+08
2.788732e+01 6.813922e+08
2.831535e+01 6.542908e+08
2.874996e+01 6.281501e+08
2.919124e+01 6.029403e+08
2.963930e+01 5.786302e+08
3.009423e+01 5.550242e+08
3.055614e+01 5.322212e+08
3.102514e+01 5.102819e+08
3.150134e+01 4.893455e+08
3.198485e+01 4.691069e+08
3.247578e+01 4.496197e+08
3.297425e+01 4.309155e+08
3.348037e+01 4.130262e+08
3.399425e+01 3.956862e+08
3.451603e+01 3.788756e+08
3.504581e+01 3.627696e+08
3.558372e+01 3.472499e+08
3.612989e+01 3.323316e+08
3.668444e+01 3.179723e+08
3.724751e+01 3.041293e+08
3.781922e+01 2.908366e+08
3.839970e+01 2.780651e+08
3.898909e+01 2.657586e+08
3.958753e+01 2.538949e+08
4.019515e+01 2.425069e+08
4.081210e+01 2.315753e+08
4.143852e+01 2.211282e+08
4.207456e+01 2.111281e+08
4.272035e+01 2.015890e+08
4.337606e+01 1.923334e+08
4.404184e+01 1.835220e+08
4.471783e+01 1.750862e+08
4.540420e+01 1.669892e+08
4.610110e+01 1.591708e+08
4.680870e+01 1.516949e+08
4.752716e+01 1.445949e+08
4.825665e+01 1.377718e+08
4.899734e+01 1.312331e+08
4.974939e+01 1.249528e+08
5.051299e+01 1.189415e+08
5.128830e+01 1.131988e+08
5.207552e+01 1.076830e+08
5.287482e+01 1.023973e+08
5.368639e+01 9.736819e+07
5.451042e+01 9.256853e+07
5.534709e+01 8.798032e+07
5.619661e+01 8.360465e+07
5.705916e+01 7.941637e+07
5.793495e+01 7.541096e+07
5.882419e+01 7.161736e+07
5.972707e+01 6.799157e+07
6.064382e+01 6.450891e+07
6.157463e+01 6.116385e+07
6.251973e+01 5.798378e+07
6.347934e+01 5.497463e+07
6.445368e+01 5.208335e+07
6.544297e+01 4.932793e+07
6.644744e+01 4.670874e+07
6.746734e+01 4.422092e+07
6.850288e+01 4.184670e+07
6.955433e+01 3.958923e+07
7.062191e+01 3.745385e+07
7.170587e+01 3.541059e+07
7.280648e+01 3.346135e+07
7.392398e+01 3.160993e+07
7.505862e+01 2.986157e+07
7.621069e+01 2.819085e+07
7.738044e+01 2.660922e+07
7.856814e+01 2.511364e+07
7.977407e+01 2.367702e+07
8.099851e+01 2.230873e+07
8.224175e+01 2.101455e+07
8.350407e+01 1.979836e+07
8.478576e+01 1.864554e+07
8.608713e+01 1.755281e+07
8.740847e+01 1.652265e+07
8.875009e+01 1.554171e+07
9.011230e+01 1.461004e+07
9.149543e+01 1.373314e+07
9.289978e+01 1.290356e+07
9.432568e+01 1.212212e+07
9.577348e+01 1.138089e+07
9.724349e+01 1.068304e+07
9.873607e+01 1.001999e+07
1.002516e+02 9.396141e+06
1.017903e+02 8.804522e+06
1.033527e+02 8.248459e+06
1.049390e+02 7.724307e+06
1.065497e+02 7.228840e+06
1.081851e+02 6.759264e+06
1.098457e+02 6.318541e+06
1.115317e+02 5.904261e+06
1.132435e+02 5.512347e+06
1.149817e+02 5.145393e+06
1.167465e+02 4.797415e+06
1.185385e+02 4.473668e+06
1.203579e+02 4.169995e+06
1.222053e+02 3.878161e+06
1.240810e+02 3.605925e+06
1.259855e+02 3.355346e+06
1.279192e+02 3.112954e+06
1.298826e+02 2.889362e+06
1.318762e+02 2.681163e+06
1.339003e+02 2.483568e+06
1.359555e+02 2.299852e+06
1.380423e+02 2.127350e+06
1.401611e+02 1.967987e+06
1.423124e+02 1.825141e+06
1.444968e+02 1.688727e+06
1.467146e+02 1.563482e+06
1.489665e+02 1.448258e+06
1.512530e+02 1.339187e+06
1.535746e+02 1.237074e+06
1.559317e+02 1.144214e+06
1.583251e+02 1.057271e+06
1.607552e+02 9.776687e+05
1.632226e+02 9.008996e+05
1.657279e+02 8.323962e+05
1.682717e+02 7.687319e+05
1.708544e+02 7.095629e+05
1.734769e+02 6.546939e+05
1.761395e+02 6.047769e+05
1.788431e+02 5.586591e+05
1.815881e+02 5.162946e+05
1.843753e+02 4.762354e+05
1.872053e+02 4.394500e+05
1.900786e+02 4.050378e+05
1.929961e+02 3.740567e+05
1.959584e+02 3.453481e+05
1.989662e+02 3.188118e+05
2.020201e+02 2.942841e+05
2.051208e+02 2.716928e+05
2.082692e+02 2.507489e+05
2.114659e+02 2.311592e+05
2.147117e+02 2.133876e+05
2.180073e+02 1.967090e+05
2.213534e+02 1.815775e+05
2.247509e+02 1.675273e+05
2.282006e+02 1.545419e+05
2.317032e+02 1.423798e+05
2.352596e+02 1.311583e+05
2.388706e+02 1.208868e+05
2.425370e+02 1.114013e+05
2.462597e+02 1.025793e+05
2.500395e+02 9.453243e+04
2.538773e+02 8.702885e+04
2.577740e+02 8.032371e+04
2.617306e+02 7.392110e+04
2.657478e+02 6.806298e+04
2.698268e+02 6.266935e+04
2.739683e+02 5.775412e+04
2.781734e+02 5.317386e+04
2.824430e+02 4.896641e+04
2.867782e+02 4.516821e+04
2.911799e+02 4.154552e+04
2.956492e+02 3.826091e+04
3.001871e+02 3.526190e+04
3.047946e+02 3.244883e+04
3.094729e+02 2.986313e+04
3.142230e+02 2.749147e+04
3.190459e+02 2.526637e+04
3.239429e+02 2.324774e+04
3.289151e+02 2.144535e+04
3.339636e+02 1.973223e+04
3.390895e+02 1.814788e+04
3.442942e+02 1.667983e+04
3.495787e+02 1.534108e+04
3.549443e+02 1.410849e+04
3.603923e+02 1.296858e+04
3.659239e+02 1.194769e+04
3.715405e+02 1.098388e+04
3.772432e+02 1.009866e+04
3.830334e+02 9.289811e+03
3.889126e+02 8.530449e+03
3.948819e+02 7.829074e+03
4.009429e+02 7.191190e+03
4.070970e+02 6.606334e+03
4.133454e+02 6.069108e+03
4.196898e+02 5.568920e+03
4.261316e+02 5.106556e+03
4.326722e+02 4.682145e+03
4.393133e+02 4.297556e+03
4.460562e+02 3.943308e+03
4.529027e+02 3.614419e+03
4.598542e+02 3.313089e+03
4.669125e+02 3.035663e+03
4.740790e+02 2.785528e+03
4.813556e+02 2.553794e+03
4.887439e+02 2.344648e+03
4.962456e+02 2.151527e+03
5.038624e+02 1.973654e+03
5.115961e+02 1.809637e+03
5.194485e+02 1.660325e+03
5.274215e+02 1.520798e+03
5.355168e+02 1.393214e+03
5.437364e+02 1.278081e+03
5.520821e+02 1.171966e+03
5.605559e+02 1.073653e+03
5.691598e+02 9.832512e+02
5.778958e+02 9.002650e+02
5.867659e+02 8.252190e+02
5.957720e+02 7.557933e+02
6.049165e+02 6.923121e+02
6.142013e+02 6.336759e+02
6.236286e+02 5.801113e+02
6.332005e+02 5.306488e+02
6.429195e+02 4.850048e+02
6.527876e+02 4.426320e+02
6.628071e+02 4.040727e+02
6.729804e+02 3.693626e+02
6.833099e+02 3.380793e+02
6.937980e+02 3.092770e+02
7.044470e+02 2.826112e+02
7.152595e+02 2.581885e+02
7.262379e+02 2.358182e+02
7.373848e+02 2.153996e+02
7.487028e+02 1.965749e+02
7.601946e+02 1.795083e+02
7.718627e+02 1.640183e+02
7.837099e+02 1.496739e+02
7.957390e+02 1.367960e+02
8.079527e+02 1.250102e+02
8.203539e+02 1.141580e+02
8.329454e+02 1.041504e+02
8.457301e+02 9.500321e+01
8.587111e+02 8.659005e+01
8.718914e+02 7.894885e+01
8.852739e+02 7.184777e+01
8.988619e+02 6.535703e+01
9.126584e+02 5.950350e+01
9.266667e+02 5.423575e+01
9.408900e+02 4.941057e+01
9.553316e+02 4.499401e+01
9.699948e+02 4.096483e+01
9.848832e+02 3.734397e+01
1.000000e+03 3.400870e+01
