# Energy(MeV) Planare_Fluence(cm^-2*MeV^-1)
1.020464e+01 1.782239e+09
1.036127e+01 1.726955e+09
1.052030e+01 1.673500e+09
1.068177e+01 1.621557e+09
1.084573e+01 1.571227e+09
1.101220e+01 1.522129e+09
1.118122e+01 1.474018e+09
1.135284e+01 1.427192e+09
1.152709e+01 1.381999e+09
1.170402e+01 1.338314e+09
1.188367e+01 1.295838e+09
1.206607e+01 1.254439e+09
1.225127e+01 1.214271e+09
1.243931e+01 1.175263e+09
1.263024e+01 1.137234e+09
1.282410e+01 1.100399e+09
1.302094e+01 1.064601e+09
1.322079e+01 1.029599e+09
1.342372e+01 9.958064e+08
1.362976e+01 9.630968e+08
1.383896e+01 9.311352e+08
1.405137e+01 9.003042e+08
1.426704e+01 8.702876e+08
1.448602e+01 8.414036e+08
1.470837e+01 8.131209e+08
1.493413e+01 7.858736e+08
1.516335e+01 7.594844e+08
1.539609e+01 7.338031e+08
1.563240e+01 7.089468e+08
1.587234e+01 6.846963e+08
1.611596e+01 6.611881e+08
1.636332e+01 6.384823e+08
1.661448e+01 6.164472e+08
1.686950e+01 5.949899e+08
1.712842e+01 5.742097e+08
1.739133e+01 5.542067e+08
1.765826e+01 5.348781e+08
1.792930e+01 5.161531e+08
1.820449e+01 4.980135e+08
1.848391e+01 4.804217e+08
1.876762e+01 4.633152e+08
1.905568e+01 4.467851e+08
1.934816e+01 4.307813e+08
1.964514e+01 4.151935e+08
1.994667e+01 4.000655e+08
2.025283e+01 3.855910e+08
2.056368e+01 3.715490e+08
2.087931e+01 3.578424e+08
2.119979e+01 3.446396e+08
2.152518e+01 3.319136e+08
2.185557e+01 3.196067e+08
2.219102e+01 3.077067e+08
2.253163e+01 2.962277e+08
2.287747e+01 2.850766e+08
2.322861e+01 2.743318e+08
2.358514e+01 2.639442e+08
2.394715e+01 2.538768e+08
2.431471e+01 2.440874e+08
2.468791e+01 2.346390e+08
2.506685e+01 2.255511e+08
2.545159e+01 2.167675e+08
2.584225e+01 2.082661e+08
2.623890e+01 2.000824e+08
2.664163e+01 1.922002e+08
2.705055e+01 1.845954e+08
2.746575e+01 1.773401e+08
2.788732e+01 1.703480e+08
2.831535e+01 1.635727e+08
2.874996e+01 1.570375e+08
