Energy(MeV)	Incoming Spectral Fluence(MeV-1 cm-2)	Residual Spectral Fluence(MeV-1 cm-2)
1.0000e-03	0.0000e+00	2.6057e+04
1.5000e-03	0.0000e+00	2.6063e+04
2.0000e-03	0.0000e+00	2.6068e+04
2.5000e-03	0.0000e+00	2.6072e+04
3.0000e-03	0.0000e+00	2.6075e+04
3.5000e-03	0.0000e+00	2.6077e+04
4.0000e-03	0.0000e+00	2.6079e+04
4.5000e-03	0.0000e+00	2.6081e+04
5.0000e-03	0.0000e+00	2.6083e+04
5.5000e-03	0.0000e+00	2.6084e+04
6.0000e-03	0.0000e+00	2.6087e+04
6.5000e-03	0.0000e+00	2.6089e+04
7.0000e-03	0.0000e+00	2.6091e+04
7.5000e-03	0.0000e+00	2.6093e+04
8.0000e-03	0.0000e+00	2.6095e+04
8.5000e-03	0.0000e+00	2.6097e+04
9.0000e-03	0.0000e+00	2.6099e+04
9.5000e-03	0.0000e+00	2.6101e+04
1.0000e-02	0.0000e+00	2.6102e+04
1.5000e-02	0.0000e+00	2.6114e+04
2.0000e-02	0.0000e+00	2.6123e+04
2.5000e-02	0.0000e+00	2.6130e+04
3.0000e-02	0.0000e+00	2.6135e+04
3.5000e-02	0.0000e+00	2.6140e+04
4.0000e-02	0.0000e+00	2.6144e+04
4.5000e-02	0.0000e+00	2.6147e+04
5.0000e-02	7.2561e+10	2.6151e+04
5.1684e-02	6.9470e+10	2.6152e+04
5.3424e-02	6.6511e+10	2.6153e+04
5.5224e-02	6.3678e+10	2.6154e+04
5.7083e-02	6.0965e+10	2.6158e+04
5.9006e-02	5.8367e+10	2.6161e+04
6.0993e-02	5.5880e+10	2.6165e+04
6.3047e-02	5.3499e+10	2.6168e+04
6.5170e-02	5.1218e+10	2.6172e+04
6.7365e-02	4.9035e+10	2.6175e+04
6.9633e-02	4.6945e+10	2.6179e+04
7.1978e-02	4.4944e+10	2.6182e+04
7.4402e-02	4.3028e+10	2.6186e+04
7.6908e-02	4.1193e+10	2.6189e+04
7.9498e-02	3.9436e+10	2.6192e+04
8.2175e-02	3.7754e+10	2.6196e+04
8.4943e-02	3.6144e+10	2.6199e+04
8.7803e-02	3.4602e+10	2.6203e+04
9.0760e-02	3.3125e+10	2.6206e+04
9.3817e-02	3.1712e+10	2.6210e+04
9.6976e-02	3.0358e+10	2.6213e+04
1.0024e-01	2.9062e+10	2.6217e+04
1.0362e-01	2.7822e+10	2.6220e+04
1.0711e-01	2.6634e+10	2.6226e+04
1.1071e-01	2.5496e+10	2.6232e+04
1.1444e-01	2.4407e+10	2.6237e+04
1.1830e-01	2.3365e+10	2.6243e+04
1.2228e-01	2.2366e+10	2.6249e+04
1.2640e-01	2.1411e+10	2.6254e+04
1.3066e-01	2.0495e+10	2.6260e+04
1.3506e-01	1.9619e+10	2.6266e+04
1.3960e-01	1.8780e+10	2.6272e+04
1.4430e-01	1.7977e+10	2.6277e+04
1.4916e-01	1.7208e+10	2.6283e+04
1.5419e-01	1.6472e+10	2.6289e+04
1.5938e-01	1.5767e+10	2.6297e+04
