Energy(MeV)	Incoming Spectral Fluence(MeV-1 cm-2)	Residual Spectral Fluence(MeV-1 cm-2)
1.0000e-03	0.0000e+00	1.3844e+05
1.5000e-03	0.0000e+00	1.3855e+05
2.0000e-03	0.0000e+00	1.3859e+05
2.5000e-03	0.0000e+00	1.3862e+05
3.0000e-03	0.0000e+00	1.3864e+05
3.5000e-03	0.0000e+00	1.3866e+05
4.0000e-03	0.0000e+00	1.3867e+05
4.5000e-03	0.0000e+00	1.3869e+05
5.0000e-03	0.0000e+00	1.3870e+05
5.5000e-03	0.0000e+00	1.3871e+05
6.0000e-03	0.0000e+00	1.3872e+05
6.5000e-03	0.0000e+00	1.3873e+05
7.0000e-03	0.0000e+00	1.3874e+05
7.5000e-03	0.0000e+00	1.3875e+05
8.0000e-03	0.0000e+00	1.3876e+05
8.5000e-03	0.0000e+00	1.3877e+05
9.0000e-03	0.0000e+00	1.3877e+05
9.5000e-03	0.0000e+00	1.3878e+05
1.0000e-02	0.0000e+00	1.3879e+05
1.5000e-02	0.0000e+00	1.3883e+05
2.0000e-02	0.0000e+00	1.3887e+05
2.5000e-02	0.0000e+00	1.3890e+05
3.0000e-02	0.0000e+00	1.3895e+05
3.5000e-02	0.0000e+00	1.3903e+05
4.0000e-02	0.0000e+00	1.3910e+05
4.5000e-02	0.0000e+00	1.3917e+05
5.0000e-02	7.2561e+10	1.3922e+05
5.1684e-02	6.9470e+10	1.3924e+05
5.3424e-02	6.6511e+10	1.3926e+05
5.5224e-02	6.3678e+10	1.3928e+05
5.7083e-02	6.0965e+10	1.3931e+05
5.9006e-02	5.8367e+10	1.3934e+05
6.0993e-02	5.5880e+10	1.3937e+05
6.3047e-02	5.3499e+10	1.3940e+05
6.5170e-02	5.1218e+10	1.3943e+05
6.7365e-02	4.9035e+10	1.3946e+05
6.9633e-02	4.6945e+10	1.3949e+05
7.1978e-02	4.4944e+10	1.3952e+05
7.4402e-02	4.3028e+10	1.3955e+05
