4.000000e-02	2.408446e+11
4.082005e-02	2.363865e+11
4.165691e-02	2.320108e+11
4.251092e-02	2.277160e+11
4.338244e-02	2.235005e+11
4.427184e-02	2.193629e+11
4.517946e-02	2.153017e+11
4.610569e-02	2.113156e+11
4.705091e-02	2.074031e+11
4.801551e-02	2.035629e+11
4.899989e-02	1.997937e+11
5.000444e-02	1.960940e+11
5.102959e-02	1.924627e+11
5.207576e-02	1.888985e+11
5.314337e-02	1.854002e+11
5.423287e-02	1.819664e+11
5.534471e-02	1.785960e+11
5.647934e-02	1.752879e+11
5.763723e-02	1.720409e+11
5.881886e-02	1.688539e+11
6.002472e-02	1.657257e+11
6.125530e-02	1.626553e+11
6.251110e-02	1.596415e+11
6.379265e-02	1.566834e+11
6.510048e-02	1.537799e+11
6.643511e-02	1.509301e+11
6.779711e-02	1.481328e+11
6.918703e-02	1.453872e+11
7.060544e-02	1.426923e+11
7.205294e-02	1.400471e+11
7.353011e-02	1.374507e+11
7.503756e-02	1.349023e+11
7.657592e-02	1.324009e+11
7.814581e-02	1.299456e+11
7.974790e-02	1.275357e+11
8.138282e-02	1.251703e+11
8.305126e-02	1.228485e+11
8.475391e-02	1.205695e+11
8.649147e-02	1.183326e+11
8.826464e-02	1.161370e+11
9.007417e-02	1.139819e+11
9.192080e-02	1.118665e+11
9.380528e-02	1.097902e+11
9.572840e-02	1.077522e+11
9.769094e-02	1.057518e+11
9.969372e-02	1.037883e+11
1.017376e-01	1.018610e+11
1.038233e-01	9.996922e+10
1.059518e-01	9.811236e+10
1.081239e-01	9.628975e+10
1.103406e-01	9.450076e+10
1.126027e-01	9.274476e+10
1.149112e-01	9.102114e+10
1.172670e-01	8.932930e+10
1.196711e-01	8.766867e+10
1.221245e-01	8.603865e+10
1.246282e-01	8.443869e+10
1.271832e-01	8.286823e+10
1.297906e-01	8.132672e+10
1.324515e-01	7.981363e+10
1.351669e-01	7.832843e+10
1.379380e-01	7.687061e+10
1.407659e-01	7.543966e+10
1.436518e-01	7.403509e+10
1.465968e-01	7.265641e+10
1.496022e-01	7.130314e+10
1.526692e-01	6.997481e+10
1.557991e-01	6.867096e+10
1.589932e-01	6.739113e+10
1.622527e-01	6.613489e+10
1.655791e-01	6.490180e+10
1.689737e-01	6.369143e+10
1.724378e-01	6.250336e+10
1.759730e-01	6.133718e+10
1.795806e-01	6.019248e+10
1.832623e-01	5.906887e+10
1.870193e-01	5.796596e+10
1.908535e-01	5.688336e+10
1.947662e-01	5.582071e+10
