# Energy(MeV) Planare_Fluence(cm^-2*MeV^-1)
1.550175e+01 2.152687e+08
1.571784e+01 2.077150e+08
1.593694e+01 2.006685e+08
1.615909e+01 1.940326e+08
1.638434e+01 1.876049e+08
1.661273e+01 1.810548e+08
1.684430e+01 1.750496e+08
1.707910e+01 1.689607e+08
1.731717e+01 1.632770e+08
1.755856e+01 1.574077e+08
1.780332e+01 1.519978e+08
1.805149e+01 1.467820e+08
1.830312e+01 1.416643e+08
1.855825e+01 1.366555e+08
1.881694e+01 1.316771e+08
1.907924e+01 1.269743e+08
1.934520e+01 1.223436e+08
1.961486e+01 1.179269e+08
1.988828e+01 1.137831e+08
2.016551e+01 1.096665e+08
2.044661e+01 1.058039e+08
2.073162e+01 1.020772e+08
2.102061e+01 9.846227e+07
2.131362e+01 9.498642e+07
2.161073e+01 9.154051e+07
2.191197e+01 8.818219e+07
2.221741e+01 8.494955e+07
2.252711e+01 8.190935e+07
2.284112e+01 7.897242e+07
2.315951e+01 7.612278e+07
2.348235e+01 7.338426e+07
2.380968e+01 7.070603e+07
2.414157e+01 6.814524e+07
2.447809e+01 6.558232e+07
2.481930e+01 6.322268e+07
2.516527e+01 6.098576e+07
2.551606e+01 5.873832e+07
2.587174e+01 5.653776e+07
2.623238e+01 5.445750e+07
2.659804e+01 5.236951e+07
2.696881e+01 5.036230e+07
2.734474e+01 4.850722e+07
2.772591e+01 4.672334e+07
2.811239e+01 4.497944e+07
2.850426e+01 4.330979e+07
2.890160e+01 4.170714e+07
2.930447e+01 4.009676e+07
2.971296e+01 3.857852e+07
3.012714e+01 3.709542e+07
3.054710e+01 3.568464e+07
3.097291e+01 3.431100e+07
3.140465e+01 3.302180e+07
3.184242e+01 3.177122e+07
3.228628e+01 3.056276e+07
3.273634e+01 2.937596e+07
3.319266e+01 2.825570e+07
3.365535e+01 2.718524e+07
3.412449e+01 2.610026e+07
3.460016e+01 2.507791e+07
3.508247e+01 2.412169e+07
3.557150e+01 2.317949e+07
3.606735e+01 2.227815e+07
3.657011e+01 2.144317e+07
3.707988e+01 2.059835e+07
3.759675e+01 1.978652e+07
3.812083e+01 1.903514e+07
3.865221e+01 1.827891e+07
3.919100e+01 1.755914e+07
3.973730e+01 1.687633e+07
4.029122e+01 1.620011e+07
4.085286e+01 1.556457e+07
4.142232e+01 1.494480e+07
4.199973e+01 1.435917e+07
4.258518e+01 1.380297e+07
4.317880e+01 1.325794e+07
4.378069e+01 1.273534e+07
4.439097e+01 1.223182e+07
4.500975e+01 1.173903e+07
4.563716e+01 1.128226e+07
4.627332e+01 1.083323e+07
4.691835e+01 1.039814e+07
4.757236e+01 9.973868e+06
4.823549e+01 9.576077e+06
4.890787e+01 9.190843e+06
4.958962e+01 8.823510e+06
5.028087e+01 8.466349e+06
5.098176e+01 8.114054e+06
5.169242e+01 7.780838e+06
5.241298e+01 7.470955e+06
5.314359e+01 7.173219e+06
5.388438e+01 6.881775e+06
5.463550e+01 6.603130e+06
5.539709e+01 6.340443e+06
5.616930e+01 6.078362e+06
5.695227e+01 5.831975e+06
5.774615e+01 5.598389e+06
5.855110e+01 5.371916e+06
5.936727e+01 5.154901e+06
6.019482e+01 4.947902e+06
6.103390e+01 4.745196e+06
6.188468e+01 4.546103e+06
6.274732e+01 4.362544e+06
6.362198e+01 4.183657e+06
6.450884e+01 4.011320e+06
6.540806e+01 3.846971e+06
6.631981e+01 3.688772e+06
6.724427e+01 3.534806e+06
6.818162e+01 3.392296e+06
6.913204e+01 3.254983e+06
7.009570e+01 3.121499e+06
7.107280e+01 2.994377e+06
7.206351e+01 2.867938e+06
7.306804e+01 2.750554e+06
7.408657e+01 2.637717e+06
7.511929e+01 2.528306e+06
7.616642e+01 2.424041e+06
7.722814e+01 2.323246e+06
7.830465e+01 2.227909e+06
7.939618e+01 2.136477e+06
8.050292e+01 2.046970e+06
8.162509e+01 1.960746e+06
8.276289e+01 1.881891e+06
8.391656e+01 1.804418e+06
8.508632e+01 1.730778e+06
8.627237e+01 1.659069e+06
8.747496e+01 1.589398e+06
8.869432e+01 1.522589e+06
8.993067e+01 1.459695e+06
9.118425e+01 1.398052e+06
9.245531e+01 1.338230e+06
9.374409e+01 1.283159e+06
9.505083e+01 1.229925e+06
9.637579e+01 1.178615e+06
9.771921e+01 1.129980e+06
9.908137e+01 1.083207e+06
1.004625e+02 1.037906e+06
1.018629e+02 9.951153e+05
1.032828e+02 9.534352e+05
1.047225e+02 9.133967e+05
1.061823e+02 8.748904e+05
1.076624e+02 8.383252e+05
1.091632e+02 8.040955e+05
1.106848e+02 7.699406e+05
1.122277e+02 7.382362e+05
1.137921e+02 7.082475e+05
1.153783e+02 6.789404e+05
1.169866e+02 6.510165e+05
1.186174e+02 6.245788e+05
1.202708e+02 5.990279e+05
1.219473e+02 5.739896e+05
1.236472e+02 5.510103e+05
1.253708e+02 5.278113e+05
1.271184e+02 5.060493e+05
1.288904e+02 4.847108e+05
1.306870e+02 4.640116e+05
1.325087e+02 4.448435e+05
1.343558e+02 4.263203e+05
1.362287e+02 4.084167e+05
1.381276e+02 3.920371e+05
1.400531e+02 3.758359e+05
1.420053e+02 3.602753e+05
1.439848e+02 3.453468e+05
1.459919e+02 3.311062e+05
1.480269e+02 3.173209e+05
1.500903e+02 3.041338e+05
1.521825e+02 2.912645e+05
1.543038e+02 2.791300e+05
1.564548e+02 2.674973e+05
1.586357e+02 2.564373e+05
1.608469e+02 2.458030e+05
1.630891e+02 2.356240e+05
1.653624e+02 2.258857e+05
1.676675e+02 2.164920e+05
1.700047e+02 2.072967e+05
1.723745e+02 1.983347e+05
1.747773e+02 1.901282e+05
1.772136e+02 1.821929e+05
1.796838e+02 1.747672e+05
1.821885e+02 1.676116e+05
1.847281e+02 1.606431e+05
1.873032e+02 1.539363e+05
1.899141e+02 1.474514e+05
1.925614e+02 1.413105e+05
1.952456e+02 1.354194e+05
1.979672e+02 1.297303e+05
2.007267e+02 1.242661e+05
2.035248e+02 1.190793e+05
2.063618e+02 1.141246e+05
2.092383e+02 1.093552e+05
2.121550e+02 1.048149e+05
2.151123e+02 1.004011e+05
2.181109e+02 9.632269e+04
2.211512e+02 9.243242e+04
2.242340e+02 8.862277e+04
2.273597e+02 8.497929e+04
2.305289e+02 8.150143e+04
2.337424e+02 7.806308e+04
2.370006e+02 7.479738e+04
2.403043e+02 7.170012e+04
2.436540e+02 6.875256e+04
2.470504e+02 6.585257e+04
2.504942e+02 6.313558e+04
2.539859e+02 6.055487e+04
2.575263e+02 5.802151e+04
2.611161e+02 5.563249e+04
2.647559e+02 5.328239e+04
2.684465e+02 5.110023e+04
2.721885e+02 4.895164e+04
2.759826e+02 4.689535e+04
2.798297e+02 4.495929e+04
2.837304e+02 4.309461e+04
2.876854e+02 4.133498e+04
2.916956e+02 3.968224e+04
2.957617e+02 3.803979e+04
2.998844e+02 3.643520e+04
3.040646e+02 3.492369e+04
3.083031e+02 3.345612e+04
3.126007e+02 3.205847e+04
3.169582e+02 3.069351e+04
3.213764e+02 2.940563e+04
3.258562e+02 2.817735e+04
3.303985e+02 2.699655e+04
3.350041e+02 2.588758e+04
3.396739e+02 2.481046e+04
3.444087e+02 2.377759e+04
3.492096e+02 2.277275e+04
3.540774e+02 2.183676e+04
3.590130e+02 2.094746e+04
3.640175e+02 2.008493e+04
3.690917e+02 1.925572e+04
3.742366e+02 1.845723e+04
3.794533e+02 1.768609e+04
3.847427e+02 1.694314e+04
3.901058e+02 1.623637e+04
3.955436e+02 1.557098e+04
4.010573e+02 1.493697e+04
4.066478e+02 1.432364e+04
4.123163e+02 1.373148e+04
4.180637e+02 1.315920e+04
4.238913e+02 1.261067e+04
4.298001e+02 1.208819e+04
4.357913e+02 1.158277e+04
4.418660e+02 1.110277e+04
4.480254e+02 1.065064e+04
4.542706e+02 1.020716e+04
4.606029e+02 9.785245e+03
4.670234e+02 9.376851e+03
4.735335e+02 8.990232e+03
4.801343e+02 8.615306e+03
4.868271e+02 8.258565e+03
4.936132e+02 7.920453e+03
5.004939e+02 7.598966e+03
5.074705e+02 7.277798e+03
5.145444e+02 6.975274e+03
5.217169e+02 6.688297e+03
5.289893e+02 6.408675e+03
5.363631e+02 6.138855e+03
5.438397e+02 5.883641e+03
5.514206e+02 5.640257e+03
5.591071e+02 5.406679e+03
5.669007e+02 5.186092e+03
5.748030e+02 4.976271e+03
5.828155e+02 4.774413e+03
5.909396e+02 4.575087e+03
5.991770e+02 4.385865e+03
6.075292e+02 4.203261e+03
