# Energy(MeV) Phi16 Phi84
3.734121e+00 5.058693e+07 6.150962e+07
3.791435e+00 4.912916e+07 5.970065e+07
3.849630e+00 4.770088e+07 5.793027e+07
3.908717e+00 4.628312e+07 5.615199e+07
3.968711e+00 4.492628e+07 5.445997e+07
4.029627e+00 4.361866e+07 5.283622e+07
4.091477e+00 4.233342e+07 5.121996e+07
4.154276e+00 4.108512e+07 4.970814e+07
4.218040e+00 3.989448e+07 4.823394e+07
4.282782e+00 3.872633e+07 4.677772e+07
4.348518e+00 3.756369e+07 4.534577e+07
4.415263e+00 3.643522e+07 4.398380e+07
4.483032e+00 3.535005e+07 4.264800e+07
4.551842e+00 3.432290e+07 4.135572e+07
4.621707e+00 3.332952e+07 4.011919e+07
4.692645e+00 3.236565e+07 3.891007e+07
4.764672e+00 3.140866e+07 3.773355e+07
4.837804e+00 3.049726e+07 3.658984e+07
4.912059e+00 2.958108e+07 3.547213e+07
4.987454e+00 2.870766e+07 3.438891e+07
5.064006e+00 2.787906e+07 3.335524e+07
5.141732e+00 2.705802e+07 3.235763e+07
5.220652e+00 2.624377e+07 3.138032e+07
5.300783e+00 2.546907e+07 3.043872e+07
5.382144e+00 2.471505e+07 2.948686e+07
5.464754e+00 2.398481e+07 2.859165e+07
5.548632e+00 2.327381e+07 2.772816e+07
5.633797e+00 2.261614e+07 2.688677e+07
5.720270e+00 2.193128e+07 2.608025e+07
5.808069e+00 2.127178e+07 2.529042e+07
5.897217e+00 2.062147e+07 2.451233e+07
5.987732e+00 2.000584e+07 2.378116e+07
6.079637e+00 1.941465e+07 2.304050e+07
6.172953e+00 1.883154e+07 2.231895e+07
6.267701e+00 1.829256e+07 2.162400e+07
6.363903e+00 1.774912e+07 2.095969e+07
6.461581e+00 1.720907e+07 2.033076e+07
6.560759e+00 1.669128e+07 1.971995e+07
6.661460e+00 1.619802e+07 1.912445e+07
6.763706e+00 1.571555e+07 1.853400e+07
6.867521e+00 1.525923e+07 1.797873e+07
6.972929e+00 1.480416e+07 1.744128e+07
7.079956e+00 1.436682e+07 1.691521e+07
7.188625e+00 1.394093e+07 1.640864e+07
7.298963e+00 1.352568e+07 1.591725e+07
7.410994e+00 1.310160e+07 1.544171e+07
7.524744e+00 1.272065e+07 1.497936e+07
7.640240e+00 1.234043e+07 1.453295e+07
7.757509e+00 1.195507e+07 1.409167e+07
7.876578e+00 1.159385e+07 1.366891e+07
7.997475e+00 1.124795e+07 1.325816e+07
8.120227e+00 1.091381e+07 1.285207e+07
8.244863e+00 1.058425e+07 1.246853e+07
8.371413e+00 1.025844e+07 1.209728e+07
8.499905e+00 9.949147e+06 1.173416e+07
8.630369e+00 9.647701e+06 1.138131e+07
8.762835e+00 9.358497e+06 1.103722e+07
8.897335e+00 9.077376e+06 1.070258e+07
9.033899e+00 8.801583e+06 1.036935e+07
9.172559e+00 8.537081e+06 1.005768e+07
9.313347e+00 8.277119e+06 9.755931e+06
9.456297e+00 8.024513e+06 9.460719e+06
9.601440e+00 7.779804e+06 9.175029e+06
9.748811e+00 7.544947e+06 8.899093e+06
9.898445e+00 7.316336e+06 8.629208e+06
1.005037e+01 7.091755e+06 8.371767e+06
1.020464e+01 6.872738e+06 8.118031e+06
1.036127e+01 6.665151e+06 7.870166e+06
1.052030e+01 6.464084e+06 7.632413e+06
1.068177e+01 6.271676e+06 7.400211e+06
1.084573e+01 6.080480e+06 7.176431e+06
1.101220e+01 5.893178e+06 6.955964e+06
1.118122e+01 5.714454e+06 6.748245e+06
1.135284e+01 5.541284e+06 6.537658e+06
1.152709e+01 5.371220e+06 6.341001e+06
1.170402e+01 5.207862e+06 6.151653e+06
1.188367e+01 5.046895e+06 5.963514e+06
1.206607e+01 4.892822e+06 5.780385e+06
1.225127e+01 4.740594e+06 5.605753e+06
1.243931e+01 4.592554e+06 5.433500e+06
1.263024e+01 4.448615e+06 5.271130e+06
1.282410e+01 4.313532e+06 5.109240e+06
1.302094e+01 4.179652e+06 4.954157e+06
1.322079e+01 4.056641e+06 4.805589e+06
1.342372e+01 3.931208e+06 4.658264e+06
1.362976e+01 3.809389e+06 4.515109e+06
1.383896e+01 3.690936e+06 4.378136e+06
1.405137e+01 3.579045e+06 4.243924e+06
1.426704e+01 3.470782e+06 4.115738e+06
1.448602e+01 3.362920e+06 3.989899e+06
1.470837e+01 3.259507e+06 3.867366e+06
1.493413e+01 3.158624e+06 3.747058e+06
1.516335e+01 3.062434e+06 3.632720e+06
1.539609e+01 2.970331e+06 3.522874e+06
1.563240e+01 2.876385e+06 3.414915e+06
1.587234e+01 2.784781e+06 3.309722e+06
1.611596e+01 2.697718e+06 3.207811e+06
1.636332e+01 2.610698e+06 3.109596e+06
1.661448e+01 2.530133e+06 3.013989e+06
1.686950e+01 2.451606e+06 2.921595e+06
1.712842e+01 2.376539e+06 2.832093e+06
1.739133e+01 2.302487e+06 2.745194e+06
1.765826e+01 2.230344e+06 2.661127e+06
1.792930e+01 2.159872e+06 2.579739e+06
1.820449e+01 2.094153e+06 2.500469e+06
1.848391e+01 2.028589e+06 2.423884e+06
1.876762e+01 1.964901e+06 2.348978e+06
1.905568e+01 1.903627e+06 2.276602e+06
1.934816e+01 1.844583e+06 2.207214e+06
1.964514e+01 1.786137e+06 2.139701e+06
1.994667e+01 1.729712e+06 2.074259e+06
2.025283e+01 1.675370e+06 2.010004e+06
2.056368e+01 1.624024e+06 1.948152e+06
2.087931e+01 1.573857e+06 1.887911e+06
2.119979e+01 1.524813e+06 1.829890e+06
2.152518e+01 1.477271e+06 1.772985e+06
2.185557e+01 1.430926e+06 1.717835e+06
2.219102e+01 1.386297e+06 1.664209e+06
2.253163e+01 1.343227e+06 1.612450e+06
2.287747e+01 1.301130e+06 1.562614e+06
2.322861e+01 1.260490e+06 1.513609e+06
2.358514e+01 1.220782e+06 1.466134e+06
2.394715e+01 1.181718e+06 1.420439e+06
2.431471e+01 1.143756e+06 1.376201e+06
2.468791e+01 1.107101e+06 1.333623e+06
2.506685e+01 1.072177e+06 1.292700e+06
2.545159e+01 1.039372e+06 1.252547e+06
2.584225e+01 1.006453e+06 1.213734e+06
2.623890e+01 9.745104e+05 1.175673e+06
2.664163e+01 9.435313e+05 1.138344e+06
2.705055e+01 9.136353e+05 1.102965e+06
2.746575e+01 8.842591e+05 1.068502e+06
2.788732e+01 8.562553e+05 1.034875e+06
2.831535e+01 8.290203e+05 1.002727e+06
2.874996e+01 8.028068e+05 9.715529e+05
2.919124e+01 7.774475e+05 9.413121e+05
2.963930e+01 7.524891e+05 9.119777e+05
3.009423e+01 7.285917e+05 8.835231e+05
3.055614e+01 7.052861e+05 8.550733e+05
3.102514e+01 6.825426e+05 8.283063e+05
3.150134e+01 6.603239e+05 8.017980e+05
3.198485e+01 6.395383e+05 7.767867e+05
3.247578e+01 6.188887e+05 7.526104e+05
3.297425e+01 5.988054e+05 7.287767e+05
3.348037e+01 5.799445e+05 7.056291e+05
3.399425e+01 5.613250e+05 6.834316e+05
3.451603e+01 5.435014e+05 6.619184e+05
3.504581e+01 5.262261e+05 6.410569e+05
3.558372e+01 5.094739e+05 6.207542e+05
3.612989e+01 4.930957e+05 6.008919e+05
3.668444e+01 4.771210e+05 5.815781e+05
3.724751e+01 4.612613e+05 5.628529e+05
3.781922e+01 4.461003e+05 5.452409e+05
3.839970e+01 4.317858e+05 5.276779e+05
3.898909e+01 4.178293e+05 5.108436e+05
3.958753e+01 4.043684e+05 4.948820e+05
4.019515e+01 3.905944e+05 4.790547e+05
4.081210e+01 3.779158e+05 4.635880e+05
4.143852e+01 3.656926e+05 4.486923e+05
4.207456e+01 3.537173e+05 4.340216e+05
4.272035e+01 3.419710e+05 4.198736e+05
4.337606e+01 3.309261e+05 4.061722e+05
4.404184e+01 3.201480e+05 3.930527e+05
4.471783e+01 3.095507e+05 3.800816e+05
4.540420e+01 2.994628e+05 3.678529e+05
4.610110e+01 2.897370e+05 3.556992e+05
4.680870e+01 2.802287e+05 3.441776e+05
4.752716e+01 2.710309e+05 3.330613e+05
4.825665e+01 2.620041e+05 3.222711e+05
4.899734e+01 2.529708e+05 3.114772e+05
4.974939e+01 2.446153e+05 3.011789e+05
5.051299e+01 2.365556e+05 2.914766e+05
5.128830e+01 2.287591e+05 2.818619e+05
5.207552e+01 2.211073e+05 2.726613e+05
5.287482e+01 2.137295e+05 2.635829e+05
5.368639e+01 2.064639e+05 2.547134e+05
5.451042e+01 1.994528e+05 2.462359e+05
5.534709e+01 1.927490e+05 2.380066e+05
5.619661e+01 1.861964e+05 2.299088e+05
5.705916e+01 1.798736e+05 2.222335e+05
5.793495e+01 1.737577e+05 2.148660e+05
5.882419e+01 1.678963e+05 2.075922e+05
5.972707e+01 1.622142e+05 2.004754e+05
6.064382e+01 1.567017e+05 1.938247e+05
6.157463e+01 1.514185e+05 1.872233e+05
6.251973e+01 1.461997e+05 1.808592e+05
6.347934e+01 1.410398e+05 1.744526e+05
6.445368e+01 1.360154e+05 1.684294e+05
6.544297e+01 1.313590e+05 1.628355e+05
6.644744e+01 1.269396e+05 1.573261e+05
6.746734e+01 1.226461e+05 1.520147e+05
6.850288e+01 1.185043e+05 1.469788e+05
6.955433e+01 1.144142e+05 1.420594e+05
7.062191e+01 1.105762e+05 1.372831e+05
7.170587e+01 1.067727e+05 1.326565e+05
7.280648e+01 1.030375e+05 1.280236e+05
7.392398e+01 9.935474e+04 1.237294e+05
7.505862e+01 9.581567e+04 1.194841e+05
7.621069e+01 9.242360e+04 1.153116e+05
7.738044e+01 8.918093e+04 1.113423e+05
7.856814e+01 8.601358e+04 1.075300e+05
7.977407e+01 8.295287e+04 1.038243e+05
8.099851e+01 8.004841e+04 1.001936e+05
8.224175e+01 7.726130e+04 9.674102e+04
8.350407e+01 7.457658e+04 9.331570e+04
8.478576e+01 7.189796e+04 9.010224e+04
8.608713e+01 6.936598e+04 8.698285e+04
8.740847e+01 6.695606e+04 8.397301e+04
8.875009e+01 6.460212e+04 8.104365e+04
9.011230e+01 6.226196e+04 7.813552e+04
9.149543e+01 5.998201e+04 7.538940e+04
9.289978e+01 5.783262e+04 7.263381e+04
9.432568e+01 5.570353e+04 7.000298e+04
9.577348e+01 5.363767e+04 6.750896e+04
9.724349e+01 5.175278e+04 6.508857e+04
9.873607e+01 4.987276e+04 6.275173e+04
1.002516e+02 4.800895e+04 6.052092e+04
1.017903e+02 4.626153e+04 5.830273e+04
1.033527e+02 4.458954e+04 5.621090e+04
1.049390e+02 4.295592e+04 5.408198e+04
1.065497e+02 4.136151e+04 5.208259e+04
1.081851e+02 3.984112e+04 5.016656e+04
1.098457e+02 3.834076e+04 4.833431e+04
1.115317e+02 3.686384e+04 4.656511e+04
1.132435e+02 3.549529e+04 4.485355e+04
1.149817e+02 3.412728e+04 4.322205e+04
1.167465e+02 3.282173e+04 4.156536e+04
1.185385e+02 3.158481e+04 4.001312e+04
1.203579e+02 3.040476e+04 3.853998e+04
1.222053e+02 2.924739e+04 3.711958e+04
1.240810e+02 2.809512e+04 3.573224e+04
1.259855e+02 2.706316e+04 3.440092e+04
1.279192e+02 2.597758e+04 3.311838e+04
1.298826e+02 2.495390e+04 3.187476e+04
1.318762e+02 2.397654e+04 3.067476e+04
1.339003e+02 2.302718e+04 2.951616e+04
1.359555e+02 2.212918e+04 2.835942e+04
1.380423e+02 2.126226e+04 2.724676e+04
1.401611e+02 2.043129e+04 2.620474e+04
1.423124e+02 1.960962e+04 2.517342e+04
1.444968e+02 1.879053e+04 2.419814e+04
1.467146e+02 1.804523e+04 2.327718e+04
1.489665e+02 1.731378e+04 2.238237e+04
1.512530e+02 1.660697e+04 2.148963e+04
1.535746e+02 1.593687e+04 2.064718e+04
1.559317e+02 1.531896e+04 1.982069e+04
1.583251e+02 1.465189e+04 1.903588e+04
1.607552e+02 1.408369e+04 1.827454e+04
1.632226e+02 1.348849e+04 1.754148e+04
1.657279e+02 1.292677e+04 1.685349e+04
1.682717e+02 1.239447e+04 1.618187e+04
1.708544e+02 1.188790e+04 1.555297e+04
1.734769e+02 1.136448e+04 1.493121e+04
1.761395e+02 1.086733e+04 1.432877e+04
1.788431e+02 1.037735e+04 1.376473e+04
1.815881e+02 9.949413e+03 1.321024e+04
1.843753e+02 9.502258e+03 1.266518e+04
1.872053e+02 9.099308e+03 1.215669e+04
1.900786e+02 8.709599e+03 1.167952e+04
1.929961e+02 8.303253e+03 1.119936e+04
1.959584e+02 7.922689e+03 1.074056e+04
1.989662e+02 7.551144e+03 1.028791e+04
2.020201e+02 7.208062e+03 9.865192e+03
2.051208e+02 6.869204e+03 9.453614e+03
2.082692e+02 6.550608e+03 9.039673e+03
2.114659e+02 6.244670e+03 8.657903e+03
2.147117e+02 5.950734e+03 8.291301e+03
2.180073e+02 5.677349e+03 7.952070e+03
2.213534e+02 5.421774e+03 7.609660e+03
2.247509e+02 5.173215e+03 7.291832e+03
2.282006e+02 4.928434e+03 6.980842e+03
2.317032e+02 4.689061e+03 6.687193e+03
