# Energy(MeV) Phi16_Spherical Phi84_Spherical
7.102627e+01 2.518739e+04 2.062384e+05
7.212683e+01 2.415243e+04 1.971191e+05
7.324443e+01 2.316000e+04 1.882817e+05
7.437936e+01 2.220834e+04 1.799611e+05
7.553187e+01 2.129579e+04 1.715246e+05
7.670223e+01 2.042074e+04 1.639174e+05
7.789074e+01 1.958165e+04 1.564379e+05
7.909765e+01 1.877703e+04 1.494373e+05
8.032327e+01 1.800547e+04 1.424929e+05
8.156788e+01 1.726562e+04 1.359478e+05
8.283178e+01 1.655617e+04 1.298093e+05
8.411526e+01 1.587587e+04 1.239265e+05
8.541863e+01 1.522353e+04 1.184354e+05
8.674219e+01 1.459799e+04 1.130567e+05
8.808626e+01 1.399815e+04 1.080448e+05
8.945116e+01 1.342297e+04 1.030333e+05
9.083721e+01 1.287141e+04 9.836622e+04
9.224473e+01 1.234252e+04 9.405391e+04
9.367406e+01 1.183537e+04 8.989152e+04
9.512555e+01 1.134905e+04 8.591341e+04
9.659952e+01 1.088271e+04 8.205724e+04
9.809633e+01 1.043554e+04 7.826546e+04
9.961633e+01 1.000674e+04 7.479401e+04
1.011599e+02 9.595562e+03 7.145522e+04
1.027274e+02 9.201279e+03 6.814062e+04
1.043191e+02 8.823197e+03 6.500500e+04
1.059356e+02 8.460650e+03 6.222695e+04
1.075770e+02 8.113001e+03 5.943347e+04
1.092439e+02 7.779636e+03 5.677509e+04
1.109367e+02 7.459970e+03 5.415280e+04
1.126556e+02 7.153439e+03 5.174553e+04
1.144012e+02 6.859503e+03 4.940563e+04
1.161739e+02 6.577646e+03 4.719703e+04
1.179740e+02 6.307369e+03 4.505496e+04
1.198020e+02 6.048199e+03 4.301351e+04
1.216583e+02 5.799678e+03 4.103538e+04
1.235434e+02 5.561369e+03 3.922566e+04
1.254578e+02 5.332852e+03 3.745645e+04
1.274017e+02 5.113725e+03 3.577652e+04
1.293758e+02 4.903602e+03 3.419896e+04
1.313805e+02 4.702113e+03 3.266578e+04
1.334162e+02 4.508903e+03 3.119929e+04
1.354835e+02 4.323632e+03 2.977500e+04
1.375828e+02 4.145974e+03 2.843242e+04
1.397147e+02 3.975616e+03 2.716328e+04
1.418796e+02 3.812258e+03 2.594373e+04
1.440780e+02 3.655613e+03 2.475684e+04
1.463105e+02 3.505404e+03 2.365343e+04
1.485776e+02 3.361367e+03 2.258594e+04
1.508798e+02 3.223249e+03 2.156470e+04
1.532177e+02 3.090805e+03 2.059805e+04
1.555918e+02 2.963805e+03 1.969792e+04
1.580027e+02 2.842022e+03 1.882794e+04
1.604509e+02 2.725244e+03 1.797926e+04
1.629371e+02 2.608681e+03 1.716604e+04
1.654618e+02 2.494344e+03 1.637576e+04
1.680257e+02 2.385020e+03 1.565638e+04
1.706292e+02 2.280492e+03 1.495660e+04
1.732731e+02 2.180547e+03 1.428917e+04
1.759580e+02 2.081000e+03 1.365101e+04
1.786845e+02 1.984493e+03 1.303780e+04
1.814532e+02 1.896183e+03 1.244823e+04
1.842648e+02 1.808495e+03 1.188251e+04
1.871200e+02 1.724864e+03 1.134286e+04
1.900194e+02 1.645655e+03 1.082664e+04
1.929638e+02 1.571722e+03 1.033498e+04
1.959538e+02 1.501701e+03 9.862751e+03
1.989901e+02 1.440222e+03 9.418729e+03
2.020734e+02 1.381267e+03 8.988388e+03
2.052045e+02 1.324433e+03 8.586257e+03
2.083842e+02 1.266433e+03 8.197051e+03
2.116131e+02 1.210974e+03 7.828003e+03
2.148921e+02 1.157946e+03 7.476087e+03
2.182218e+02 1.107646e+03 7.149963e+03
2.216032e+02 1.061543e+03 6.833859e+03
2.250369e+02 1.017360e+03 6.527459e+03
2.285239e+02 9.750181e+02 6.234362e+03
2.320648e+02 9.344397e+02 5.955620e+03
2.356607e+02 8.955513e+02 5.688137e+03
2.393123e+02 8.582826e+02 5.437918e+03
2.430204e+02 8.227810e+02 5.192847e+03
2.467860e+02 7.889532e+02 4.955579e+03
2.506100e+02 7.565162e+02 4.733605e+03
2.544932e+02 7.254127e+02 4.520465e+03
2.584365e+02 6.955881e+02 4.318853e+03
2.624410e+02 6.669897e+02 4.124924e+03
2.665075e+02 6.395671e+02 3.941902e+03
2.706371e+02 6.132719e+02 3.770774e+03
2.748306e+02 5.880578e+02 3.607697e+03
2.790891e+02 5.638804e+02 3.451696e+03
2.834136e+02 5.406970e+02 3.293611e+03
2.878051e+02 5.184668e+02 3.144534e+03
2.922647e+02 4.966064e+02 3.005131e+03
2.967933e+02 4.744844e+02 2.872999e+03
3.013921e+02 4.533490e+02 2.745580e+03
3.060622e+02 4.331560e+02 2.623076e+03
3.108046e+02 4.138635e+02 2.504528e+03
3.156206e+02 3.955296e+02 2.388774e+03
3.205111e+02 3.790091e+02 2.278636e+03
3.254774e+02 3.631795e+02 2.172873e+03
3.305207e+02 3.480119e+02 2.075280e+03
3.356421e+02 3.334785e+02 1.982891e+03
3.408429e+02 3.195528e+02 1.893607e+03
3.461243e+02 3.062094e+02 1.809765e+03
3.514875e+02 2.934239e+02 1.729455e+03
3.569338e+02 2.811728e+02 1.653848e+03
3.624645e+02 2.694340e+02 1.579762e+03
3.680809e+02 2.581858e+02 1.510312e+03
3.737843e+02 2.474078e+02 1.443423e+03
3.795761e+02 2.370803e+02 1.378743e+03
3.854576e+02 2.271844e+02 1.318850e+03
3.914303e+02 2.178090e+02 1.261183e+03
3.974955e+02 2.088691e+02 1.207130e+03
4.036547e+02 2.002962e+02 1.153236e+03
4.099093e+02 1.920752e+02 1.102599e+03
4.162609e+02 1.841916e+02 1.054528e+03
4.227109e+02 1.766316e+02 1.008103e+03
4.292608e+02 1.693819e+02 9.636410e+02
4.359122e+02 1.624297e+02 9.211762e+02
4.426666e+02 1.557630e+02 8.813540e+02
4.495258e+02 1.493698e+02 8.420485e+02
4.564912e+02 1.432390e+02 8.044563e+02
4.635645e+02 1.373599e+02 7.686181e+02
4.707475e+02 1.317221e+02 7.343403e+02
4.780417e+02 1.263157e+02 7.015911e+02
4.854490e+02 1.211312e+02 6.703025e+02
4.929710e+02 1.161595e+02 6.403807e+02
5.006096e+02 1.113919e+02 6.119634e+02
5.083665e+02 1.068199e+02 5.847611e+02
5.162437e+02 1.024356e+02 5.588891e+02
5.242429e+02 9.823127e+01 5.344773e+02
5.323660e+02 9.419948e+01 5.108133e+02
5.406151e+02 9.033318e+01 4.881158e+02
5.489919e+02 8.662557e+01 4.665591e+02
5.574985e+02 8.307013e+01 4.460406e+02
5.661370e+02 7.966063e+01 4.264838e+02
5.749093e+02 7.639107e+01 4.075274e+02
5.838175e+02 7.325570e+01 3.894645e+02
5.928638e+02 7.024903e+01 3.722291e+02
6.020502e+02 6.736576e+01 3.558022e+02
6.113790e+02 6.460083e+01 3.400932e+02
6.208523e+02 6.194939e+01 3.247772e+02
6.304724e+02 5.940677e+01 3.103124e+02
6.402416e+02 5.696851e+01 2.964401e+02
6.501622e+02 5.463033e+01 2.833430e+02
