# Energy(MeV) Phi16_Planar Phi84_Planar
7.931999e-01 3.032711e+09 3.450077e+13
8.030926e-01 2.977613e+09 3.331788e+13
8.131088e-01 2.911261e+09 3.217556e+13
8.232499e-01 2.856663e+09 3.107239e+13
8.335175e-01 2.807743e+09 3.000705e+13
8.439131e-01 2.770608e+09 2.897824e+13
8.544383e-01 2.719191e+09 2.798470e+13
8.650949e-01 2.670203e+09 2.702523e+13
8.758843e-01 2.619678e+09 2.609865e+13
8.868084e-01 2.563706e+09 2.520384e+13
8.978686e-01 2.505802e+09 2.433970e+13
9.090668e-01 2.460712e+09 2.350520e+13
9.204047e-01 2.402585e+09 2.269931e+13
9.318840e-01 2.358880e+09 2.192105e+13
9.435064e-01 2.314933e+09 2.116947e+13
9.552738e-01 2.259957e+09 2.044366e+13
9.671880e-01 2.216611e+09 1.974273e+13
9.792507e-01 2.180143e+09 1.906584e+13
9.914639e-01 2.124038e+09 1.841215e+13
1.003829e+00 2.073803e+09 1.778088e+13
1.016349e+00 2.028433e+09 1.717125e+13
1.029025e+00 1.981689e+09 1.658252e+13
1.041859e+00 1.938671e+09 1.601398e+13
1.054853e+00 1.887025e+09 1.546493e+13
1.068009e+00 1.836990e+09 1.493470e+13
1.081329e+00 1.792079e+09 1.442266e+13
1.094816e+00 1.748483e+09 1.392817e+13
1.108470e+00 1.715005e+09 1.345063e+13
1.122295e+00 1.661400e+09 1.298946e+13
1.136292e+00 1.610684e+09 1.254411e+13
1.150464e+00 1.577385e+09 1.211403e+13
1.164813e+00 1.542060e+09 1.169869e+13
1.179340e+00 1.503980e+09 1.129759e+13
1.194049e+00 1.458933e+09 1.091025e+13
1.208941e+00 1.423109e+09 1.053618e+13
1.224019e+00 1.384626e+09 1.017494e+13
1.239285e+00 1.344330e+09 9.826088e+12
1.254741e+00 1.308015e+09 9.489194e+12
1.270391e+00 1.270557e+09 9.163850e+12
1.286235e+00 1.239586e+09 8.849661e+12
1.302277e+00 1.203953e+09 8.546245e+12
1.318519e+00 1.173979e+09 8.253231e+12
1.334963e+00 1.143432e+09 7.970264e+12
1.351613e+00 1.112196e+09 7.696998e+12
1.368470e+00 1.083095e+09 7.433101e+12
1.385538e+00 1.050997e+09 7.178252e+12
1.402818e+00 1.018970e+09 6.932141e+12
1.420314e+00 9.878401e+08 6.694468e+12
1.438028e+00 9.583680e+08 6.464944e+12
1.455963e+00 9.288225e+08 6.243289e+12
1.474122e+00 9.012657e+08 6.029234e+12
1.492507e+00 8.772341e+08 5.822517e+12
1.511122e+00 8.519321e+08 5.622889e+12
1.529969e+00 8.234868e+08 5.430104e+12
1.549050e+00 7.974717e+08 5.243929e+12
1.568370e+00 7.744340e+08 5.064138e+12
1.587931e+00 7.503910e+08 4.890511e+12
1.607735e+00 7.262328e+08 4.722836e+12
1.627787e+00 7.037889e+08 4.560911e+12
1.648089e+00 6.816955e+08 4.404537e+12
1.668644e+00 6.596429e+08 4.253525e+12
1.689455e+00 6.404766e+08 4.107690e+12
1.710526e+00 6.204576e+08 3.966855e+12
1.731859e+00 6.012979e+08 3.830849e+12
1.753459e+00 5.825748e+08 3.699506e+12
1.775328e+00 5.642449e+08 3.572666e+12
1.797470e+00 5.449771e+08 3.450175e+12
1.819888e+00 5.287216e+08 3.331883e+12
1.842586e+00 5.108717e+08 3.217647e+12
1.865567e+00 4.946883e+08 3.107328e+12
1.888834e+00 4.795003e+08 3.000792e+12
1.912391e+00 4.636186e+08 2.897908e+12
1.936243e+00 4.481853e+08 2.798551e+12
1.960392e+00 4.334048e+08 2.702601e+12
1.984842e+00 4.195582e+08 2.609941e+12
2.009596e+00 4.055018e+08 2.520457e+12
2.034660e+00 3.918398e+08 2.434042e+12
2.060036e+00 3.785117e+08 2.350589e+12
2.085729e+00 3.657012e+08 2.269998e+12
2.111742e+00 3.533979e+08 2.192169e+12
2.138080e+00 3.414399e+08 2.117009e+12
2.164746e+00 3.298831e+08 2.044426e+12
2.191745e+00 3.186848e+08 1.974332e+12
2.219080e+00 3.078360e+08 1.906641e+12
2.246756e+00 2.973564e+08 1.841270e+12
2.274778e+00 2.872337e+08 1.778141e+12
2.303149e+00 2.772585e+08 1.717177e+12
2.331874e+00 2.676292e+08 1.658302e+12
2.360957e+00 2.583818e+08 1.601446e+12
2.390403e+00 2.495409e+08 1.546540e+12
2.420216e+00 2.410025e+08 1.493516e+12
2.450401e+00 2.327057e+08 1.442310e+12
2.480962e+00 2.246362e+08 1.392859e+12
2.511905e+00 2.168637e+08 1.345104e+12
2.543233e+00 2.093601e+08 1.298986e+12
2.574952e+00 2.021161e+08 1.254450e+12
2.607067e+00 1.951227e+08 1.211440e+12
2.639582e+00 1.883714e+08 1.169905e+12
