# Energy(MeV) Phi16_Spherical Phi84_Spherical
6.542390e+01 9.004777e+04 5.572425e+08
6.623986e+01 8.699750e+04 5.381372e+08
6.706601e+01 8.405057e+04 5.196870e+08
6.790245e+01 8.120346e+04 5.018694e+08
6.874933e+01 7.845279e+04 4.846627e+08
6.960677e+01 7.579529e+04 4.680459e+08
7.047491e+01 7.322782e+04 4.519988e+08
7.135387e+01 7.074732e+04 4.365019e+08
7.224380e+01 6.835084e+04 4.215363e+08
7.314482e+01 6.603554e+04 4.070838e+08
7.405708e+01 6.377993e+04 3.931268e+08
7.498072e+01 6.157100e+04 3.796484e+08
7.591588e+01 5.943859e+04 3.666320e+08
7.686270e+01 5.739149e+04 3.540620e+08
7.782133e+01 5.542542e+04 3.419228e+08
7.879192e+01 5.346022e+04 3.301999e+08
7.977461e+01 5.158557e+04 3.188789e+08
8.076956e+01 4.978324e+04 3.079461e+08
8.177691e+01 4.804388e+04 2.973881e+08
8.279683e+01 4.636530e+04 2.871920e+08
8.382948e+01 4.474537e+04 2.773456e+08
8.487500e+01 4.318204e+04 2.678367e+08
8.593356e+01 4.167334e+04 2.586539e+08
8.700532e+01 4.021735e+04 2.497859e+08
8.809045e+01 3.881223e+04 2.412219e+08
8.918911e+01 3.745621e+04 2.329515e+08
9.030148e+01 3.614756e+04 2.249647e+08
9.142771e+01 3.488465e+04 2.172518e+08
9.256800e+01 3.366705e+04 2.098032e+08
9.372251e+01 3.249687e+04 2.026101e+08
9.489141e+01 3.136737e+04 1.956635e+08
9.607490e+01 3.027712e+04 1.889552e+08
9.727314e+01 2.922478e+04 1.824768e+08
9.848633e+01 2.820947e+04 1.762205e+08
9.971465e+01 2.722952e+04 1.701788e+08
1.009583e+02 2.628360e+04 1.643441e+08
1.022174e+02 2.537055e+04 1.587096e+08
1.034923e+02 2.448922e+04 1.532682e+08
1.047831e+02 2.364014e+04 1.480133e+08
1.060899e+02 2.282107e+04 1.429387e+08
1.074131e+02 2.203038e+04 1.380380e+08
1.087527e+02 2.126709e+04 1.333053e+08
1.101091e+02 2.053025e+04 1.287349e+08
1.114824e+02 1.982830e+04 1.243212e+08
1.128728e+02 1.915564e+04 1.200588e+08
1.142805e+02 1.850581e+04 1.159426e+08
1.157058e+02 1.787802e+04 1.119675e+08
1.171489e+02 1.727467e+04 1.081286e+08
1.186100e+02 1.669228e+04 1.044214e+08
1.200893e+02 1.612953e+04 1.008413e+08
1.215870e+02 1.558574e+04 9.738393e+07
1.231035e+02 1.506030e+04 9.404510e+07
1.246388e+02 1.455256e+04 9.082074e+07
1.261933e+02 1.406195e+04 8.770693e+07
1.277672e+02 1.358787e+04 8.469988e+07
1.293607e+02 1.312978e+04 8.179593e+07
1.309741e+02 1.268713e+04 7.899153e+07
1.326076e+02 1.225940e+04 7.628329e+07
1.342615e+02 1.184610e+04 7.366790e+07
1.359360e+02 1.144672e+04 7.114218e+07
1.376314e+02 1.106082e+04 6.870306e+07
1.393479e+02 1.068705e+04 6.634756e+07
1.410858e+02 1.032572e+04 6.407282e+07
1.428455e+02 9.970564e+03 6.187607e+07
1.446270e+02 9.626338e+03 5.975463e+07
1.464308e+02 9.293997e+03 5.770593e+07
1.482571e+02 8.973353e+03 5.572747e+07
1.501062e+02 8.665220e+03 5.381685e+07
1.519783e+02 8.367670e+03 5.197172e+07
1.538738e+02 8.085343e+03 5.018986e+07
1.557929e+02 7.812867e+03 4.846909e+07
1.577359e+02 7.542867e+03 4.680732e+07
1.597032e+02 7.278608e+03 4.520252e+07
1.616950e+02 7.023606e+03 4.365275e+07
1.637117e+02 6.778566e+03 4.215610e+07
1.657535e+02 6.544079e+03 4.071077e+07
1.678208e+02 6.317704e+03 3.931500e+07
1.699138e+02 6.099159e+03 3.796707e+07
1.720330e+02 5.888175e+03 3.666536e+07
1.741786e+02 5.684490e+03 3.540829e+07
1.763509e+02 5.487851e+03 3.419431e+07
1.785504e+02 5.298015e+03 3.302195e+07
1.807772e+02 5.114746e+03 3.188978e+07
1.830319e+02 4.937968e+03 3.079644e+07
1.853147e+02 4.767489e+03 2.974057e+07
1.876259e+02 4.602896e+03 2.872091e+07
1.899660e+02 4.443986e+03 2.773621e+07
1.923352e+02 4.290561e+03 2.678527e+07
1.947340e+02 4.142434e+03 2.586693e+07
1.971628e+02 3.999421e+03 2.498008e+07
1.996218e+02 3.861345e+03 2.412363e+07
2.021114e+02 3.728035e+03 2.329655e+07
2.046322e+02 3.599329e+03 2.249782e+07
2.071843e+02 3.475066e+03 2.172648e+07
2.097683e+02 3.355093e+03 2.098159e+07
2.123846e+02 3.239261e+03 2.026223e+07
2.150334e+02 3.127496e+03 1.956754e+07
2.177153e+02 3.019715e+03 1.889666e+07
2.204307e+02 2.915648e+03 1.824878e+07
2.231799e+02 2.815168e+03 1.762312e+07
2.259634e+02 2.718151e+03 1.701891e+07
2.287816e+02 2.624477e+03 1.643541e+07
2.316349e+02 2.534031e+03 1.587192e+07
2.345239e+02 2.446702e+03 1.532775e+07
2.374489e+02 2.362211e+03 1.480224e+07
2.404103e+02 2.279882e+03 1.429474e+07
2.434087e+02 2.200423e+03 1.380464e+07
2.464445e+02 2.123733e+03 1.333135e+07
2.495182e+02 2.049519e+03 1.287428e+07
2.526302e+02 1.977423e+03 1.243288e+07
2.557810e+02 1.907864e+03 1.200662e+07
2.589711e+02 1.843063e+03 1.159497e+07
2.622009e+02 1.778562e+03 1.119744e+07
2.654711e+02 1.716576e+03 1.081353e+07
2.687821e+02 1.656750e+03 1.044279e+07
2.721343e+02 1.599009e+03 1.008475e+07
2.755284e+02 1.543598e+03 9.738997e+06
2.789647e+02 1.490460e+03 9.405094e+06
2.824440e+02 1.439152e+03 9.082639e+06
2.859666e+02 1.389610e+03 8.771239e+06
2.895332e+02 1.341773e+03 8.470516e+06
2.931443e+02 1.295583e+03 8.180037e+06
2.968003e+02 1.250984e+03 7.899444e+06
3.005020e+02 1.208025e+03 7.628476e+06
3.042499e+02 1.166352e+03 7.366802e+06
3.080445e+02 1.125544e+03 7.114105e+06
3.118864e+02 1.086165e+03 6.870076e+06
3.157763e+02 1.048442e+03 6.634417e+06
3.197146e+02 1.012674e+03 6.406842e+06
3.237021e+02 9.781496e+02 6.187074e+06
3.277393e+02 9.449601e+02 5.974844e+06
3.318269e+02 9.128968e+02 5.769894e+06
3.359654e+02 8.819214e+02 5.571974e+06
3.401556e+02 8.519971e+02 5.380844e+06
3.443980e+02 8.228121e+02 5.196269e+06
3.486933e+02 7.946072e+02 5.018026e+06
3.530422e+02 7.673692e+02 4.845897e+06
3.574453e+02 7.410648e+02 4.679673e+06
3.619034e+02 7.153824e+02 4.519150e+06
3.664171e+02 6.905804e+02 4.364134e+06
3.709870e+02 6.666534e+02 4.214435e+06
3.756140e+02 6.438810e+02 4.069871e+06
3.802986e+02 6.218866e+02 3.930266e+06
3.850417e+02 6.006435e+02 3.795449e+06
3.898439e+02 5.801261e+02 3.665257e+06
3.947060e+02 5.602725e+02 3.539532e+06
3.996288e+02 5.410001e+02 3.418118e+06
4.046130e+02 5.222507e+02 3.300870e+06
4.096593e+02 5.040385e+02 3.187643e+06
4.147686e+02 4.865198e+02 3.078300e+06
4.199416e+02 4.696377e+02 2.972708e+06
4.251791e+02 4.533415e+02 2.870738e+06
4.304819e+02 4.376515e+02 2.772266e+06
4.358509e+02 4.228167e+02 2.677172e+06
4.412868e+02 4.085372e+02 2.585339e+06
4.467905e+02 3.947510e+02 2.496657e+06
4.523629e+02 3.812016e+02 2.411017e+06
4.580047e+02 3.680877e+02 2.328314e+06
4.637170e+02 3.554249e+02 2.248448e+06
4.695004e+02 3.432304e+02 2.171322e+06
4.753560e+02 3.315500e+02 2.096841e+06
4.812847e+02 3.202671e+02 2.024915e+06
4.872873e+02 3.093682e+02 1.955457e+06
4.933647e+02 2.988402e+02 1.888381e+06
4.995179e+02 2.885892e+02 1.823606e+06
5.057479e+02 2.786760e+02 1.761052e+06
5.120556e+02 2.691034e+02 1.700645e+06
5.184420e+02 2.598596e+02 1.642309e+06
5.249080e+02 2.509334e+02 1.585975e+06
5.314546e+02 2.423137e+02 1.531573e+06
5.380829e+02 2.339902e+02 1.479037e+06
5.447939e+02 2.259582e+02 1.428303e+06
5.515885e+02 2.182080e+02 1.379310e+06
5.584679e+02 2.107337e+02 1.331997e+06
5.654331e+02 2.035247e+02 1.286306e+06
5.724852e+02 1.964835e+02 1.242184e+06
5.796252e+02 1.897489e+02 1.199574e+06
5.868543e+02 1.833015e+02 1.158427e+06
5.941736e+02 1.769958e+02 1.118690e+06
6.015841e+02 1.709104e+02 1.080317e+06
6.090870e+02 1.650483e+02 1.043260e+06
6.166836e+02 1.593872e+02 1.007475e+06
6.243748e+02 1.539204e+02 9.729163e+05
6.321620e+02 1.486410e+02 9.395434e+05
6.400463e+02 1.435427e+02 9.073153e+05
6.480290e+02 1.386193e+02 8.761927e+05
6.561112e+02 1.338648e+02 8.461377e+05
6.642942e+02 1.292733e+02 8.171136e+05
6.725793e+02 1.248394e+02 7.890851e+05
6.809677e+02 1.205575e+02 7.620180e+05
6.894607e+02 1.164224e+02 7.358794e+05
6.980596e+02 1.124292e+02 7.106374e+05
7.067658e+02 1.085730e+02 6.862612e+05
7.155806e+02 1.048490e+02 6.627212e+05
7.245053e+02 1.012869e+02 6.399887e+05
7.335413e+02 9.782764e+01 6.180359e+05
7.426901e+02 9.450088e+01 5.968361e+05
7.519529e+02 9.128725e+01 5.763636e+05
7.613312e+02 8.818290e+01 5.565933e+05
7.708265e+02 8.518412e+01 5.375011e+05
7.804403e+02 8.228732e+01 5.190639e+05
7.901739e+02 7.948903e+01 5.012591e+05
8.000290e+02 7.678590e+01 4.840650e+05
8.100069e+02 7.417469e+01 4.674607e+05
8.201093e+02 7.165317e+01 4.514260e+05
8.303377e+02 6.922016e+01 4.359413e+05
8.406937e+02 6.684596e+01 4.209877e+05
8.511788e+02 6.455018e+01 4.065471e+05
8.617947e+02 6.233325e+01 3.926018e+05
8.725430e+02 6.020904e+01 3.791349e+05
8.834253e+02 5.816527e+01 3.661299e+05
8.944434e+02 5.619088e+01 3.535710e+05
9.055989e+02 5.428352e+01 3.414429e+05
9.168935e+02 5.243620e+01 3.297309e+05
9.283290e+02 5.061067e+01 3.184205e+05
9.399071e+02 4.885029e+01 3.074982e+05
9.516296e+02 4.715114e+01 2.969504e+05
9.634983e+02 4.551395e+01 2.867645e+05
9.755150e+02 4.395348e+01 2.769280e+05
9.876816e+02 4.244742e+01 2.674289e+05
1.000000e+03 4.099522e+01 2.582557e+05
