# Energy(MeV) Phi16 Phi84
6.866215e-01 6.290892e+09 7.518734e+09
7.003848e-01 6.126767e+09 7.317253e+09
7.144240e-01 5.959683e+09 7.120798e+09
7.287445e-01 5.793476e+09 6.929380e+09
7.433522e-01 5.631378e+09 6.745368e+09
7.582526e-01 5.478435e+09 6.568342e+09
7.734517e-01 5.327784e+09 6.390560e+09
7.889555e-01 5.183482e+09 6.217516e+09
8.047701e-01 5.041424e+09 6.058356e+09
8.209016e-01 4.906820e+09 5.903771e+09
8.373565e-01 4.771193e+09 5.744339e+09
8.541413e-01 4.644831e+09 5.588787e+09
8.712625e-01 4.523806e+09 5.440282e+09
8.887268e-01 4.398554e+09 5.293494e+09
9.065413e-01 4.281582e+09 5.152069e+09
9.247129e-01 4.166388e+09 5.017244e+09
9.432487e-01 4.056888e+09 4.885123e+09
9.621560e-01 3.946155e+09 4.756659e+09
9.814423e-01 3.839257e+09 4.631541e+09
1.001115e+00 3.734403e+09 4.506466e+09
1.021183e+00 3.630178e+09 4.387518e+09
1.041652e+00 3.530091e+09 4.271205e+09
1.062532e+00 3.430603e+09 4.156955e+09
1.083830e+00 3.336774e+09 4.045449e+09
1.105556e+00 3.245466e+09 3.934532e+09
1.127716e+00 3.157213e+09 3.829057e+09
1.150321e+00 3.069167e+09 3.727976e+09
1.173379e+00 2.984270e+09 3.628222e+09
1.196900e+00 2.902607e+09 3.530535e+09
1.220892e+00 2.822859e+09 3.432345e+09
1.245364e+00 2.742726e+09 3.344192e+09
1.270327e+00 2.666035e+09 3.253883e+09
1.295791e+00 2.591599e+09 3.164455e+09
1.321765e+00 2.519841e+09 3.077923e+09
1.348260e+00 2.449175e+09 2.995828e+09
1.375286e+00 2.379930e+09 2.913015e+09
1.402853e+00 2.313274e+09 2.836584e+09
1.430973e+00 2.249460e+09 2.760438e+09
1.459657e+00 2.187330e+09 2.684230e+09
1.488916e+00 2.124544e+09 2.612504e+09
1.518761e+00 2.062471e+09 2.540334e+09
1.549204e+00 2.006702e+09 2.470034e+09
1.580258e+00 1.951994e+09 2.402061e+09
1.611934e+00 1.895943e+09 2.335950e+09
1.644245e+00 1.842942e+09 2.272297e+09
1.677204e+00 1.791090e+09 2.210619e+09
1.710823e+00 1.740456e+09 2.149175e+09
1.745117e+00 1.691418e+09 2.089591e+09
1.780097e+00 1.644355e+09 2.031118e+09
1.815779e+00 1.598557e+09 1.975464e+09
1.852176e+00 1.554281e+09 1.919672e+09
1.889303e+00 1.509689e+09 1.866057e+09
1.927174e+00 1.466671e+09 1.813328e+09
1.965804e+00 1.423941e+09 1.763004e+09
2.005209e+00 1.382478e+09 1.712917e+09
2.045403e+00 1.342166e+09 1.663733e+09
2.086403e+00 1.304347e+09 1.616858e+09
2.128224e+00 1.267747e+09 1.571326e+09
2.170885e+00 1.230433e+09 1.528034e+09
2.214400e+00 1.193931e+09 1.486123e+09
2.258787e+00 1.158486e+09 1.444537e+09
2.304064e+00 1.125327e+09 1.403654e+09
2.350249e+00 1.091809e+09 1.363919e+09
2.397360e+00 1.059681e+09 1.325012e+09
2.445415e+00 1.029684e+09 1.287241e+09
2.494433e+00 9.989942e+08 1.250752e+09
2.544434e+00 9.691518e+08 1.215594e+09
2.595437e+00 9.402526e+08 1.180529e+09
2.647462e+00 9.130403e+08 1.146715e+09
2.700530e+00 8.861070e+08 1.113725e+09
2.754662e+00 8.592513e+08 1.081635e+09
2.809879e+00 8.349450e+08 1.050467e+09
2.866203e+00 8.110358e+08 1.020312e+09
2.923656e+00 7.865417e+08 9.915604e+08
2.982260e+00 7.637244e+08 9.629257e+08
3.042039e+00 7.398295e+08 9.347574e+08
3.103017e+00 7.185611e+08 9.069713e+08
3.165216e+00 6.978865e+08 8.814747e+08
3.228663e+00 6.777729e+08 8.559636e+08
3.293381e+00 6.575274e+08 8.316393e+08
3.359397e+00 6.374539e+08 8.072785e+08
3.426736e+00 6.187591e+08 7.836493e+08
3.495424e+00 6.006020e+08 7.599489e+08
3.565490e+00 5.826675e+08 7.376029e+08
3.636960e+00 5.646909e+08 7.156895e+08
3.709862e+00 5.475885e+08 6.943675e+08
3.784226e+00 5.311586e+08 6.735710e+08
3.860081e+00 5.152199e+08 6.535042e+08
3.937456e+00 4.997180e+08 6.340926e+08
4.016382e+00 4.841757e+08 6.146664e+08
4.096890e+00 4.691831e+08 5.961110e+08
4.179012e+00 4.547140e+08 5.783497e+08
4.262780e+00 4.404698e+08 5.604228e+08
4.348227e+00 4.270421e+08 5.428333e+08
4.435387e+00 4.138288e+08 5.263279e+08
4.524294e+00 4.010358e+08 5.094110e+08
4.614983e+00 3.886412e+08 4.933954e+08
4.707490e+00 3.763040e+08 4.784797e+08
4.801851e+00 3.647382e+08 4.634423e+08
4.898104e+00 3.534331e+08 4.493402e+08
4.996286e+00 3.424497e+08 4.359487e+08
5.096436e+00 3.316603e+08 4.223160e+08
5.198594e+00 3.211078e+08 4.087210e+08
5.302799e+00 3.107825e+08 3.960180e+08
5.409093e+00 3.009786e+08 3.835219e+08
5.517518e+00 2.913863e+08 3.713837e+08
5.628116e+00 2.812693e+08 3.590480e+08
5.740932e+00 2.721674e+08 3.478237e+08
5.856008e+00 2.632898e+08 3.368406e+08
5.973391e+00 2.545900e+08 3.262225e+08
6.093127e+00 2.461165e+08 3.155840e+08
6.215264e+00 2.379143e+08 3.052591e+08
6.339848e+00 2.300926e+08 2.953601e+08
6.466930e+00 2.222738e+08 2.859104e+08
6.596559e+00 2.151285e+08 2.767236e+08
6.728787e+00 2.080915e+08 2.674390e+08
6.863665e+00 2.010514e+08 2.588544e+08
7.001246e+00 1.941801e+08 2.503449e+08
7.141586e+00 1.874563e+08 2.421203e+08
7.284738e+00 1.811210e+08 2.339144e+08
7.430760e+00 1.749324e+08 2.260695e+08
7.579709e+00 1.684196e+08 2.183392e+08
7.731644e+00 1.626195e+08 2.109110e+08
7.886624e+00 1.564133e+08 2.038208e+08
