Energy(MeV)	Incoming Spectral Fluence(MeV-1 cm-2)	Residual Spectral Fluence(MeV-1 cm-2)
1.0000e-03	0.0000e+00	1.1588e+05
1.5000e-03	0.0000e+00	1.1590e+05
2.0000e-03	0.0000e+00	1.1592e+05
2.5000e-03	0.0000e+00	1.1594e+05
3.0000e-03	0.0000e+00	1.1595e+05
3.5000e-03	0.0000e+00	1.1596e+05
4.0000e-03	0.0000e+00	1.1597e+05
4.5000e-03	0.0000e+00	1.1598e+05
5.0000e-03	0.0000e+00	1.1598e+05
5.5000e-03	0.0000e+00	1.1599e+05
6.0000e-03	0.0000e+00	1.1600e+05
6.5000e-03	0.0000e+00	1.1600e+05
7.0000e-03	0.0000e+00	1.1601e+05
7.5000e-03	0.0000e+00	1.1601e+05
8.0000e-03	0.0000e+00	1.1601e+05
8.5000e-03	0.0000e+00	1.1602e+05
9.0000e-03	0.0000e+00	1.1602e+05
9.5000e-03	0.0000e+00	1.1603e+05
1.0000e-02	0.0000e+00	1.1603e+05
1.5000e-02	0.0000e+00	1.1606e+05
2.0000e-02	0.0000e+00	1.1608e+05
2.5000e-02	0.0000e+00	1.1610e+05
3.0000e-02	0.0000e+00	1.1611e+05
3.5000e-02	0.0000e+00	1.1613e+05
4.0000e-02	0.0000e+00	1.1614e+05
4.5000e-02	0.0000e+00	1.1616e+05
5.0000e-02	9.6996e+11	1.1618e+05
5.1002e-02	9.4440e+11	1.1618e+05
5.2025e-02	9.1950e+11	1.1619e+05
5.3067e-02	8.9524e+11	1.1619e+05
5.4131e-02	8.7163e+11	1.1620e+05
5.5216e-02	8.4855e+11	1.1620e+05
5.6323e-02	8.2615e+11	1.1620e+05
5.7452e-02	8.0441e+11	1.1621e+05
5.8604e-02	7.8314e+11	1.1621e+05
5.9778e-02	7.6241e+11	1.1622e+05
6.0977e-02	7.4234e+11	1.1622e+05
6.2199e-02	7.2264e+11	1.1623e+05
6.3446e-02	7.0350e+11	1.1623e+05
6.4717e-02	6.8495e+11	1.1624e+05
6.6015e-02	6.6688e+11	1.1624e+05
6.7338e-02	6.4929e+11	1.1625e+05
6.8688e-02	6.3236e+11	1.1626e+05
7.0065e-02	6.1579e+11	1.1626e+05
7.1469e-02	5.9929e+11	1.1627e+05
7.2902e-02	5.8328e+11	1.1627e+05
7.4363e-02	5.6766e+11	1.1628e+05
7.5853e-02	5.5267e+11	1.1629e+05
7.7374e-02	5.3807e+11	1.1629e+05
7.8925e-02	5.2384e+11	1.1630e+05
8.0507e-02	5.1015e+11	1.1631e+05
8.2121e-02	4.9668e+11	1.1631e+05
8.3767e-02	4.8351e+11	1.1632e+05
8.5446e-02	4.7056e+11	1.1633e+05
8.7159e-02	4.5803e+11	1.1633e+05
8.8906e-02	4.4608e+11	1.1634e+05
9.0688e-02	4.3429e+11	1.1635e+05
9.2506e-02	4.2284e+11	1.1635e+05
9.4360e-02	4.1166e+11	1.1636e+05
9.6251e-02	4.0097e+11	1.1637e+05
9.8181e-02	3.9039e+11	1.1638e+05
1.0015e-01	3.7993e+11	1.1639e+05
1.0216e-01	3.6989e+11	1.1640e+05
1.0420e-01	3.6009e+11	1.1641e+05
1.0629e-01	3.5053e+11	1.1641e+05
1.0842e-01	3.4126e+11	1.1642e+05
1.1060e-01	3.3220e+11	1.1643e+05
1.1281e-01	3.2344e+11	1.1644e+05
1.1507e-01	3.1489e+11	1.1645e+05
1.1738e-01	3.0655e+11	1.1646e+05
1.1973e-01	2.9871e+11	1.1647e+05
1.2213e-01	2.9101e+11	1.1648e+05
1.2458e-01	2.8352e+11	1.1650e+05
1.2708e-01	2.7627e+11	1.1651e+05
1.2963e-01	2.6920e+11	1.1652e+05
1.3223e-01	2.6210e+11	1.1653e+05
1.3488e-01	2.5526e+11	1.1654e+05
1.3758e-01	2.4861e+11	1.1655e+05
1.4034e-01	2.4208e+11	1.1657e+05
1.4315e-01	2.3588e+11	1.1658e+05
1.4602e-01	2.2969e+11	1.1659e+05
1.4895e-01	2.2381e+11	1.1660e+05
1.5193e-01	2.1797e+11	1.1662e+05
1.5498e-01	2.1200e+11	1.1663e+05
1.5808e-01	2.0650e+11	1.1664e+05
1.6125e-01	2.0115e+11	1.1666e+05
1.6449e-01	1.9588e+11	1.1667e+05
1.6778e-01	1.9065e+11	1.1669e+05
1.7115e-01	1.8560e+11	1.1670e+05
1.7458e-01	1.8075e+11	1.1672e+05
1.7808e-01	1.7602e+11	1.1673e+05
1.8165e-01	1.7146e+11	1.1675e+05
1.8529e-01	1.6684e+11	1.1677e+05
1.8900e-01	1.6250e+11	1.1678e+05
1.9279e-01	1.5823e+11	1.1680e+05
1.9665e-01	1.5411e+11	1.1682e+05
2.0060e-01	1.5002e+11	1.1683e+05
2.0462e-01	1.4604e+11	1.1685e+05
2.0872e-01	1.4218e+11	1.1687e+05
2.1290e-01	1.3839e+11	1.1689e+05
2.1717e-01	1.3472e+11	1.1691e+05
2.2152e-01	1.3125e+11	1.1693e+05
2.2596e-01	1.2794e+11	1.1695e+05
2.3049e-01	1.2466e+11	1.1697e+05
2.3511e-01	1.2142e+11	1.1699e+05
2.3983e-01	1.1833e+11	1.1701e+05
2.4463e-01	1.1526e+11	1.1703e+05
2.4954e-01	1.1226e+11	1.1705e+05
2.5454e-01	1.0935e+11	1.1708e+05
2.5964e-01	1.0646e+11	1.1710e+05
2.6484e-01	1.0361e+11	1.1712e+05
2.7015e-01	1.0096e+11	1.1715e+05
2.7557e-01	9.8311e+10	1.1717e+05
2.8109e-01	9.5698e+10	1.1720e+05
2.8673e-01	9.3195e+10	1.1722e+05
2.9247e-01	9.0753e+10	1.1725e+05
2.9834e-01	8.8310e+10	1.1727e+05
3.0432e-01	8.5957e+10	1.1730e+05
3.1042e-01	8.3722e+10	1.1733e+05
3.1664e-01	8.1563e+10	1.1735e+05
3.2299e-01	7.9473e+10	1.1738e+05
3.2946e-01	7.7444e+10	1.1741e+05
3.3606e-01	7.5417e+10	1.1744e+05
3.4280e-01	7.3486e+10	1.1747e+05
3.4967e-01	7.1552e+10	1.1750e+05
3.5668e-01	6.9641e+10	1.1753e+05
3.6383e-01	6.7922e+10	1.1756e+05
3.7112e-01	6.6120e+10	1.1760e+05
3.7856e-01	6.4423e+10	1.1763e+05
3.8615e-01	6.2729e+10	1.1767e+05
3.9389e-01	6.1122e+10	1.1770e+05
4.0179e-01	5.9509e+10	1.1774e+05
4.0984e-01	5.7941e+10	1.1777e+05
4.1806e-01	5.6430e+10	1.1781e+05
4.2644e-01	5.4938e+10	1.1785e+05
4.3498e-01	5.3518e+10	1.1788e+05
4.4370e-01	5.2106e+10	1.1792e+05
4.5260e-01	5.0785e+10	1.1796e+05
4.6167e-01	4.9442e+10	1.1800e+05
4.7092e-01	4.8177e+10	1.1805e+05
4.8036e-01	4.6957e+10	1.1808e+05
4.8999e-01	4.5746e+10	1.1811e+05
4.9981e-01	4.4565e+10	1.1815e+05
5.0983e-01	4.3436e+10	1.1818e+05
5.2005e-01	4.2339e+10	1.1822e+05
5.3048e-01	4.1258e+10	1.1825e+05
5.4111e-01	4.0168e+10	1.1830e+05
5.5196e-01	3.9138e+10	1.1835e+05
5.6302e-01	3.8118e+10	1.1840e+05
5.7431e-01	3.7163e+10	1.1844e+05
5.8582e-01	3.6206e+10	1.1849e+05
5.9756e-01	3.5267e+10	1.1855e+05
6.0954e-01	3.4330e+10	1.1860e+05
6.2176e-01	3.3462e+10	1.1866e+05
6.3422e-01	3.2605e+10	1.1871e+05
6.4693e-01	3.1763e+10	1.1877e+05
6.5990e-01	3.0938e+10	1.1882e+05
6.7313e-01	3.0165e+10	1.1888e+05
6.8662e-01	2.9380e+10	1.1894e+05
7.0038e-01	2.8611e+10	1.1900e+05
7.1442e-01	2.7872e+10	1.1907e+05
7.2874e-01	2.7143e+10	1.1913e+05
7.4335e-01	2.6427e+10	1.1919e+05
7.5825e-01	2.5745e+10	1.1926e+05
7.7345e-01	2.5083e+10	1.1933e+05
7.8896e-01	2.4427e+10	1.1940e+05
8.0477e-01	2.3793e+10	1.1947e+05
8.2090e-01	2.3176e+10	1.1954e+05
8.3736e-01	2.2600e+10	1.1961e+05
8.5414e-01	2.2013e+10	1.1969e+05
8.7126e-01	2.1429e+10	1.1977e+05
8.8873e-01	2.0878e+10	1.1984e+05
