# Energy(MeV) Planare_Fluence(cm^-2*MeV^-1)
2.544434e+00 1.098088e+09
2.595437e+00 1.066325e+09
2.647462e+00 1.035497e+09
2.700530e+00 1.005886e+09
2.754662e+00 9.768103e+08
2.809879e+00 9.490477e+08
2.866203e+00 9.214818e+08
2.923656e+00 8.947016e+08
2.982260e+00 8.690651e+08
3.042039e+00 8.436173e+08
3.103017e+00 8.189840e+08
3.165216e+00 7.947995e+08
3.228663e+00 7.715700e+08
3.293381e+00 7.485392e+08
3.359397e+00 7.258858e+08
3.426736e+00 7.046058e+08
3.495424e+00 6.837347e+08
3.565490e+00 6.633263e+08
3.636960e+00 6.434528e+08
3.709862e+00 6.242919e+08
3.784226e+00 6.058245e+08
3.860081e+00 5.877416e+08
3.937456e+00 5.699390e+08
4.016382e+00 5.524111e+08
4.096890e+00 5.355840e+08
4.179012e+00 5.189507e+08
4.262780e+00 5.028848e+08
4.348227e+00 4.876286e+08
4.435387e+00 4.727892e+08
4.524294e+00 4.582776e+08
4.614983e+00 4.439850e+08
4.707490e+00 4.302009e+08
4.801851e+00 4.163052e+08
4.898104e+00 4.030330e+08
4.996286e+00 3.906728e+08
5.096436e+00 3.783868e+08
5.198594e+00 3.662178e+08
5.302799e+00 3.547221e+08
5.409093e+00 3.433852e+08
5.517518e+00 3.321714e+08
5.628116e+00 3.214583e+08
5.740932e+00 3.110482e+08
5.856008e+00 3.008422e+08
5.973391e+00 2.910805e+08
6.093127e+00 2.818400e+08
6.215264e+00 2.727016e+08
6.339848e+00 2.637627e+08
6.466930e+00 2.551521e+08
6.596559e+00 2.466657e+08
6.728787e+00 2.383445e+08
6.863665e+00 2.303751e+08
7.001246e+00 2.227060e+08
7.141586e+00 2.153814e+08
7.284738e+00 2.081066e+08
7.430760e+00 2.009438e+08
7.579709e+00 1.938418e+08
7.731644e+00 1.871903e+08
7.886624e+00 1.808060e+08
8.044711e+00 1.744264e+08
8.205967e+00 1.685123e+08
8.370455e+00 1.625200e+08
8.538240e+00 1.565340e+08
8.709388e+00 1.511589e+08
8.883967e+00 1.455603e+08
9.062045e+00 1.404699e+08
9.243693e+00 1.354618e+08
9.428983e+00 1.304859e+08
9.617986e+00 1.258099e+08
9.810778e+00 1.212431e+08
1.000743e+01 1.166786e+08
1.020803e+01 1.122089e+08
1.041265e+01 1.080892e+08
1.062137e+01 1.039548e+08
1.083428e+01 9.999159e+07
1.105145e+01 9.637123e+07
1.127297e+01 9.279256e+07
1.149894e+01 8.935058e+07
1.172944e+01 8.593181e+07
1.196455e+01 8.251251e+07
1.220438e+01 7.932638e+07
1.244902e+01 7.623914e+07
1.269856e+01 7.316293e+07
1.295310e+01 7.029767e+07
1.321274e+01 6.753990e+07
1.347759e+01 6.485846e+07
1.374775e+01 6.227697e+07
1.402332e+01 5.972966e+07
1.430442e+01 5.733504e+07
1.459115e+01 5.497436e+07
1.488362e+01 5.274905e+07
1.518197e+01 5.064072e+07
1.548629e+01 4.856021e+07
1.579671e+01 4.643322e+07
1.611335e+01 4.446588e+07
1.643634e+01 4.251862e+07
1.676581e+01 4.068653e+07
1.710188e+01 3.897473e+07
1.744468e+01 3.723206e+07
1.779436e+01 3.556479e+07
1.815105e+01 3.400247e+07
1.851488e+01 3.249059e+07
1.888601e+01 3.104650e+07
1.926458e+01 2.963297e+07
1.965074e+01 2.826628e+07
2.004464e+01 2.700579e+07
2.044643e+01 2.579496e+07
2.085628e+01 2.464795e+07
2.127434e+01 2.347060e+07
2.170078e+01 2.238600e+07
2.213577e+01 2.132806e+07
2.257948e+01 2.028793e+07
2.303209e+01 1.933119e+07
2.349376e+01 1.838363e+07
2.396469e+01 1.747193e+07
2.444506e+01 1.658513e+07
2.493506e+01 1.575473e+07
2.543488e+01 1.495883e+07
2.594472e+01 1.421040e+07
2.646478e+01 1.350259e+07
2.699527e+01 1.280040e+07
2.753639e+01 1.216964e+07
2.808835e+01 1.152140e+07
2.865138e+01 1.093723e+07
2.922570e+01 1.038202e+07
2.981152e+01 9.855060e+06
3.040909e+01 9.343073e+06
3.101864e+01 8.854286e+06
3.164041e+01 8.387599e+06
3.227464e+01 7.948077e+06
3.292158e+01 7.524669e+06
3.358149e+01 7.135447e+06
3.425463e+01 6.767668e+06
3.494126e+01 6.409829e+06
3.564165e+01 6.070863e+06
3.635609e+01 5.751828e+06
3.708484e+01 5.448104e+06
3.782820e+01 5.161099e+06
3.858647e+01 4.888007e+06
3.935993e+01 4.632823e+06
4.014890e+01 4.389965e+06
4.095368e+01 4.156917e+06
4.177459e+01 3.933160e+06
4.261196e+01 3.724353e+06
4.346611e+01 3.525375e+06
4.433739e+01 3.338711e+06
4.522613e+01 3.162287e+06
4.613268e+01 2.994747e+06
4.705741e+01 2.834860e+06
4.800067e+01 2.683874e+06
4.896284e+01 2.543734e+06
4.994430e+01 2.409267e+06
5.094543e+01 2.280571e+06
5.196662e+01 2.160630e+06
5.300829e+01 2.048228e+06
5.407084e+01 1.941206e+06
5.515468e+01 1.838496e+06
5.626026e+01 1.741225e+06
5.738799e+01 1.647526e+06
5.853833e+01 1.559774e+06
5.971172e+01 1.476499e+06
