Energy(MeV)	Incoming Spectral Fluence(MeV-1 cm-2)	Residual Spectral Fluence(MeV-1 cm-2)
1.0000e-03	0.0000e+00	3.6866e+05
1.5000e-03	0.0000e+00	3.6874e+05
2.0000e-03	0.0000e+00	3.6880e+05
2.5000e-03	0.0000e+00	3.6884e+05
3.0000e-03	0.0000e+00	3.6888e+05
3.5000e-03	0.0000e+00	3.6891e+05
4.0000e-03	0.0000e+00	3.6894e+05
4.5000e-03	0.0000e+00	3.6896e+05
5.0000e-03	0.0000e+00	3.6898e+05
5.5000e-03	0.0000e+00	3.6900e+05
6.0000e-03	0.0000e+00	3.6902e+05
6.5000e-03	0.0000e+00	3.6903e+05
7.0000e-03	0.0000e+00	3.6905e+05
7.5000e-03	0.0000e+00	3.6906e+05
8.0000e-03	0.0000e+00	3.6908e+05
8.5000e-03	0.0000e+00	3.6909e+05
9.0000e-03	0.0000e+00	3.6910e+05
9.5000e-03	0.0000e+00	3.6911e+05
1.0000e-02	0.0000e+00	3.6912e+05
1.5000e-02	0.0000e+00	3.6934e+05
2.0000e-02	0.0000e+00	3.6951e+05
2.5000e-02	0.0000e+00	3.6964e+05
3.0000e-02	0.0000e+00	3.6975e+05
3.5000e-02	0.0000e+00	3.6984e+05
4.0000e-02	0.0000e+00	3.6992e+05
4.5000e-02	0.0000e+00	3.6998e+05
5.0000e-02	9.9944e+10	3.7006e+05
5.1684e-02	9.6912e+10	3.7011e+05
5.3424e-02	9.3972e+10	3.7016e+05
5.5224e-02	9.1121e+10	3.7021e+05
5.7083e-02	8.8357e+10	3.7027e+05
5.9006e-02	8.5675e+10	3.7032e+05
6.0993e-02	8.3075e+10	3.7037e+05
6.3047e-02	8.0553e+10	3.7042e+05
6.5170e-02	7.8108e+10	3.7047e+05
6.7365e-02	7.5736e+10	3.7053e+05
6.9633e-02	7.3437e+10	3.7058e+05
7.1978e-02	7.1206e+10	3.7063e+05
7.4402e-02	6.9043e+10	3.7068e+05
7.6908e-02	6.6946e+10	3.7073e+05
7.9498e-02	6.4911e+10	3.7078e+05
8.2175e-02	6.2939e+10	3.7084e+05
8.4943e-02	6.1026e+10	3.7089e+05
8.7803e-02	5.9170e+10	3.7094e+05
9.0760e-02	5.7371e+10	3.7102e+05
9.3817e-02	5.5626e+10	3.7110e+05
9.6976e-02	5.3934e+10	3.7118e+05
1.0024e-01	5.2293e+10	3.7127e+05
1.0362e-01	5.0701e+10	3.7135e+05
1.0711e-01	4.9158e+10	3.7143e+05
