Energy(MeV)	Incoming Spectral Fluence(MeV-1 cm-2)	Residual Spectral Fluence(MeV-1 cm-2)
1.0000e-03	0.0000e+00	1.5570e+06
1.5000e-03	0.0000e+00	1.5583e+06
2.0000e-03	0.0000e+00	1.5587e+06
2.5000e-03	0.0000e+00	1.5590e+06
3.0000e-03	0.0000e+00	1.5593e+06
3.5000e-03	0.0000e+00	1.5595e+06
4.0000e-03	0.0000e+00	1.5597e+06
4.5000e-03	0.0000e+00	1.5598e+06
5.0000e-03	0.0000e+00	1.5599e+06
5.5000e-03	0.0000e+00	1.5601e+06
6.0000e-03	0.0000e+00	1.5602e+06
6.5000e-03	0.0000e+00	1.5603e+06
7.0000e-03	0.0000e+00	1.5604e+06
7.5000e-03	0.0000e+00	1.5605e+06
8.0000e-03	0.0000e+00	1.5606e+06
8.5000e-03	0.0000e+00	1.5606e+06
9.0000e-03	0.0000e+00	1.5607e+06
9.5000e-03	0.0000e+00	1.5608e+06
1.0000e-02	0.0000e+00	1.5609e+06
1.5000e-02	0.0000e+00	1.5614e+06
2.0000e-02	0.0000e+00	1.5618e+06
2.5000e-02	0.0000e+00	1.5621e+06
3.0000e-02	0.0000e+00	1.5627e+06
3.5000e-02	0.0000e+00	1.5636e+06
4.0000e-02	0.0000e+00	1.5643e+06
4.5000e-02	0.0000e+00	1.5650e+06
5.0000e-02	9.9944e+10	1.5656e+06
5.1684e-02	9.6912e+10	1.5658e+06
5.3424e-02	9.3972e+10	1.5660e+06
5.5224e-02	9.1121e+10	1.5663e+06
5.7083e-02	8.8357e+10	1.5666e+06
5.9006e-02	8.5675e+10	1.5669e+06
6.0993e-02	8.3075e+10	1.5672e+06
6.3047e-02	8.0553e+10	1.5675e+06
6.5170e-02	7.8108e+10	1.5679e+06
6.7365e-02	7.5736e+10	1.5682e+06
6.9633e-02	7.3437e+10	1.5685e+06
7.1978e-02	7.1206e+10	1.5688e+06
7.4402e-02	6.9043e+10	1.5691e+06
7.6908e-02	6.6946e+10	1.5694e+06
7.9498e-02	6.4911e+10	1.5698e+06
8.2175e-02	6.2939e+10	1.5702e+06
8.4943e-02	6.1026e+10	1.5706e+06
8.7803e-02	5.9170e+10	1.5711e+06
9.0760e-02	5.7371e+10	1.5715e+06
9.3817e-02	5.5626e+10	1.5719e+06
9.6976e-02	5.3934e+10	1.5724e+06
1.0024e-01	5.2293e+10	1.5728e+06
1.0362e-01	5.0701e+10	1.5733e+06
1.0711e-01	4.9158e+10	1.5737e+06
1.1071e-01	4.7661e+10	1.5742e+06
1.1444e-01	4.6210e+10	1.5747e+06
1.1830e-01	4.4802e+10	1.5752e+06
1.2228e-01	4.3437e+10	1.5757e+06
1.2640e-01	4.2113e+10	1.5762e+06
1.3066e-01	4.0829e+10	1.5767e+06
1.3506e-01	3.9584e+10	1.5774e+06
1.3960e-01	3.8377e+10	1.5781e+06
1.4430e-01	3.7206e+10	1.5788e+06
1.4916e-01	3.6070e+10	1.5794e+06
1.5419e-01	3.4969e+10	1.5801e+06
1.5938e-01	3.3901e+10	1.5809e+06
1.6475e-01	3.2865e+10	1.5817e+06
1.7030e-01	3.1860e+10	1.5825e+06
1.7603e-01	3.0886e+10	1.5833e+06
1.8196e-01	2.9942e+10	1.5842e+06
1.8809e-01	2.9025e+10	1.5851e+06
1.9442e-01	2.8137e+10	1.5860e+06
2.0097e-01	2.7275e+10	1.5870e+06
