# Energy(MeV) Phi16 Phi84
3.734121e+00 1.303283e+11 1.637931e+11
3.791435e+00 1.269209e+11 1.594962e+11
3.849630e+00 1.236104e+11 1.553036e+11
3.908717e+00 1.203796e+11 1.512129e+11
3.968711e+00 1.172267e+11 1.472347e+11
4.029627e+00 1.141528e+11 1.433551e+11
4.091477e+00 1.111553e+11 1.395696e+11
4.154276e+00 1.082304e+11 1.358761e+11
4.218040e+00 1.053763e+11 1.322671e+11
4.282782e+00 1.025916e+11 1.287356e+11
4.348518e+00 9.987459e+10 1.252909e+11
4.415263e+00 9.722378e+10 1.219311e+11
4.483032e+00 9.463767e+10 1.186541e+11
4.551842e+00 9.211477e+10 1.154582e+11
4.621707e+00 8.965366e+10 1.123605e+11
4.692645e+00 8.725293e+10 1.093653e+11
4.764672e+00 8.488422e+10 1.064434e+11
4.837804e+00 8.257158e+10 1.035931e+11
4.912059e+00 8.033937e+10 1.007916e+11
4.987454e+00 7.816401e+10 9.806492e+10
5.064006e+00 7.604265e+10 9.539518e+10
5.141732e+00 7.397406e+10 9.278522e+10
5.220652e+00 7.194525e+10 9.026416e+10
5.300783e+00 6.996382e+10 8.782058e+10
5.382144e+00 6.803531e+10 8.543749e+10
5.464754e+00 6.615272e+10 8.311348e+10
5.548632e+00 6.431419e+10 8.082907e+10
5.633797e+00 6.252228e+10 7.858519e+10
5.720270e+00 6.077592e+10 7.639591e+10
5.808069e+00 5.908681e+10 7.425994e+10
5.897217e+00 5.744820e+10 7.217834e+10
5.987732e+00 5.584109e+10 7.017281e+10
6.079637e+00 5.427294e+10 6.823245e+10
6.172953e+00 5.274489e+10 6.634071e+10
6.267701e+00 5.126076e+10 6.447419e+10
6.363903e+00 4.982149e+10 6.265548e+10
6.461581e+00 4.841765e+10 6.089581e+10
6.560759e+00 4.703632e+10 5.918171e+10
6.661460e+00 4.569080e+10 5.751152e+10
6.763706e+00 4.438025e+10 5.587027e+10
6.867521e+00 4.310440e+10 5.426800e+10
6.972929e+00 4.186351e+10 5.270589e+10
7.079956e+00 4.065892e+10 5.118462e+10
7.188625e+00 3.949185e+10 4.970322e+10
7.298963e+00 3.835520e+10 4.827097e+10
7.410994e+00 3.724826e+10 4.687374e+10
7.524744e+00 3.617032e+10 4.551923e+10
7.640240e+00 3.512068e+10 4.420169e+10
7.757509e+00 3.409866e+10 4.291868e+10
7.876578e+00 3.310361e+10 4.166938e+10
7.997475e+00 3.213549e+10 4.045298e+10
8.120227e+00 3.119364e+10 3.926870e+10
8.244863e+00 3.026406e+10 3.811577e+10
8.371413e+00 2.935423e+10 3.699343e+10
8.499905e+00 2.846913e+10 3.590068e+10
8.630369e+00 2.760813e+10 3.483697e+10
8.762835e+00 2.678758e+10 3.379847e+10
8.897335e+00 2.599969e+10 3.278849e+10
9.033899e+00 2.521660e+10 3.179991e+10
9.172559e+00 2.445460e+10 3.084656e+10
9.313347e+00 2.371808e+10 2.992103e+10
9.456297e+00 2.300157e+10 2.902055e+10
9.601440e+00 2.230459e+10 2.814450e+10
9.748811e+00 2.162664e+10 2.728569e+10
9.898445e+00 2.096726e+10 2.644162e+10
1.005037e+01 2.032600e+10 2.562894e+10
1.020464e+01 1.970240e+10 2.484573e+10
1.036127e+01 1.909646e+10 2.408390e+10
1.052030e+01 1.850317e+10 2.334308e+10
1.068177e+01 1.792649e+10 2.262277e+10
1.084573e+01 1.736599e+10 2.192244e+10
1.101220e+01 1.682131e+10 2.124158e+10
1.118122e+01 1.629203e+10 2.057968e+10
1.135284e+01 1.577774e+10 1.993630e+10
1.152709e+01 1.527805e+10 1.931002e+10
1.170402e+01 1.479049e+10 1.870001e+10
1.188367e+01 1.431520e+10 1.810258e+10
1.206607e+01 1.385362e+10 1.752119e+10
1.225127e+01 1.340558e+10 1.695655e+10
1.243931e+01 1.297490e+10 1.640822e+10
1.263024e+01 1.255525e+10 1.587648e+10
1.282410e+01 1.215010e+10 1.536509e+10
1.302094e+01 1.175672e+10 1.486746e+10
1.322079e+01 1.137475e+10 1.438724e+10
