Energy(MeV)	Incoming Spectral Fluence(MeV-1 cm-2)	Residual Spectral Fluence(MeV-1 cm-2)
1.0000e-03	0.0000e+00	3.1269e+03
1.5000e-03	0.0000e+00	3.1276e+03
2.0000e-03	0.0000e+00	3.1281e+03
2.5000e-03	0.0000e+00	3.1285e+03
3.0000e-03	0.0000e+00	3.1288e+03
3.5000e-03	0.0000e+00	3.1290e+03
4.0000e-03	0.0000e+00	3.1293e+03
4.5000e-03	0.0000e+00	3.1295e+03
5.0000e-03	0.0000e+00	3.1296e+03
5.5000e-03	0.0000e+00	3.1298e+03
6.0000e-03	0.0000e+00	3.1299e+03
6.5000e-03	0.0000e+00	3.1301e+03
7.0000e-03	0.0000e+00	3.1302e+03
7.5000e-03	0.0000e+00	3.1303e+03
8.0000e-03	0.0000e+00	3.1304e+03
8.5000e-03	0.0000e+00	3.1305e+03
9.0000e-03	0.0000e+00	3.1306e+03
9.5000e-03	0.0000e+00	3.1307e+03
1.0000e-02	0.0000e+00	3.1308e+03
1.5000e-02	0.0000e+00	3.1315e+03
2.0000e-02	0.0000e+00	3.1320e+03
2.5000e-02	0.0000e+00	3.1323e+03
3.0000e-02	0.0000e+00	3.1326e+03
3.5000e-02	0.0000e+00	3.1330e+03
4.0000e-02	0.0000e+00	3.1342e+03
4.5000e-02	0.0000e+00	3.1351e+03
5.0000e-02	1.3622e+11	3.1360e+03
5.1002e-02	1.3304e+11	3.1362e+03
5.2025e-02	1.2990e+11	3.1363e+03
5.3067e-02	1.2690e+11	3.1365e+03
5.4131e-02	1.2398e+11	3.1367e+03
5.5216e-02	1.2115e+11	3.1368e+03
5.6323e-02	1.1852e+11	3.1370e+03
5.7452e-02	1.1594e+11	3.1372e+03
5.8604e-02	1.1321e+11	3.1373e+03
5.9778e-02	1.1068e+11	3.1375e+03
6.0977e-02	1.0820e+11	3.1377e+03
6.2199e-02	1.0585e+11	3.1378e+03
6.3446e-02	1.0354e+11	3.1380e+03
6.4717e-02	1.0119e+11	3.1382e+03
6.6015e-02	9.8903e+10	3.1383e+03
6.7338e-02	9.6671e+10	3.1385e+03
6.8688e-02	9.4508e+10	3.1387e+03
