# Energy(MeV) Phi16_Planar Phi84_Planar
1.387460e+00 1.626947e+09 1.930020e+09
1.410590e+00 1.589701e+09 1.886571e+09
1.434106e+00 1.553408e+09 1.844291e+09
1.458013e+00 1.518559e+09 1.803285e+09
1.482320e+00 1.483155e+09 1.762613e+09
1.507031e+00 1.450370e+09 1.723123e+09
1.532155e+00 1.417331e+09 1.685437e+09
1.557697e+00 1.384767e+09 1.648859e+09
1.583665e+00 1.352960e+09 1.612409e+09
1.610066e+00 1.321801e+09 1.576331e+09
1.636907e+00 1.291425e+09 1.540246e+09
1.664195e+00 1.261750e+09 1.504806e+09
1.691939e+00 1.233002e+09 1.470514e+09
1.720145e+00 1.204771e+09 1.437553e+09
1.748821e+00 1.177347e+09 1.405239e+09
1.777975e+00 1.150298e+09 1.373724e+09
1.807616e+00 1.123261e+09 1.342744e+09
1.837750e+00 1.097111e+09 1.311977e+09
1.868387e+00 1.071606e+09 1.282513e+09
1.899534e+00 1.046615e+09 1.253535e+09
1.931201e+00 1.022211e+09 1.224761e+09
1.963396e+00 9.983758e+08 1.196713e+09
1.996127e+00 9.751673e+08 1.169340e+09
2.029404e+00 9.522146e+08 1.142656e+09
2.063236e+00 9.309682e+08 1.116039e+09
2.097632e+00 9.091753e+08 1.091288e+09
2.132601e+00 8.878416e+08 1.066994e+09
2.168153e+00 8.667072e+08 1.042354e+09
2.204298e+00 8.459705e+08 1.018527e+09
2.241045e+00 8.262743e+08 9.953812e+08
2.278405e+00 8.063572e+08 9.728627e+08
2.316388e+00 7.875030e+08 9.504665e+08
2.355004e+00 7.686491e+08 9.290705e+08
2.394264e+00 7.504679e+08 9.078362e+08
2.434178e+00 7.329053e+08 8.862852e+08
2.474758e+00 7.158550e+08 8.655889e+08
2.516014e+00 6.988733e+08 8.450725e+08
2.557958e+00 6.821839e+08 8.252884e+08
2.600601e+00 6.655508e+08 8.061751e+08
2.643956e+00 6.496317e+08 7.874451e+08
2.688032e+00 6.340951e+08 7.690703e+08
2.732844e+00 6.188979e+08 7.507641e+08
2.778403e+00 6.042519e+08 7.326787e+08
2.824721e+00 5.898031e+08 7.155201e+08
2.871811e+00 5.757713e+08 6.986544e+08
2.919687e+00 5.619770e+08 6.819484e+08
2.968360e+00 5.484895e+08 6.656655e+08
