# Energy(MeV) Phi16_Spherical Phi84_Spherical
2.766075e+01 3.193966e+07 4.060302e+07
2.812188e+01 3.048943e+07 3.885317e+07
2.859069e+01 2.900594e+07 3.712969e+07
2.906732e+01 2.767777e+07 3.552079e+07
2.955189e+01 2.637500e+07 3.393616e+07
3.004455e+01 2.509384e+07 3.245679e+07
3.054541e+01 2.389327e+07 3.098083e+07
3.105463e+01 2.271781e+07 2.957416e+07
3.157234e+01 2.161619e+07 2.823681e+07
3.209867e+01 2.051650e+07 2.692988e+07
3.263378e+01 1.949755e+07 2.571065e+07
3.317781e+01 1.854577e+07 2.446002e+07
3.373092e+01 1.759397e+07 2.334641e+07
3.429324e+01 1.668391e+07 2.221800e+07
3.486493e+01 1.580326e+07 2.115786e+07
3.544616e+01 1.498303e+07 2.015479e+07
3.603708e+01 1.419543e+07 1.920252e+07
3.663784e+01 1.345595e+07 1.824985e+07
3.724862e+01 1.275923e+07 1.734489e+07
3.786959e+01 1.209873e+07 1.648663e+07
3.850090e+01 1.146852e+07 1.567256e+07
3.914275e+01 1.087231e+07 1.488074e+07
3.979529e+01 1.030925e+07 1.411509e+07
4.045871e+01 9.767723e+06 1.340090e+07
4.113318e+01 9.258492e+06 1.269561e+07
4.181891e+01 8.782743e+06 1.202634e+07
4.251606e+01 8.326400e+06 1.141316e+07
4.322484e+01 7.882040e+06 1.083305e+07
4.394543e+01 7.471285e+06 1.027115e+07
4.467804e+01 7.083405e+06 9.730435e+06
4.542286e+01 6.716097e+06 9.214955e+06
4.618009e+01 6.362010e+06 8.723315e+06
4.694995e+01 6.025990e+06 8.257279e+06
4.773264e+01 5.707559e+06 7.806164e+06
4.852839e+01 5.407694e+06 7.383494e+06
4.933739e+01 5.121494e+06 6.986193e+06
5.015989e+01 4.856232e+06 6.607798e+06
5.099609e+01 4.601030e+06 6.242880e+06
5.184624e+01 4.358865e+06 5.895355e+06
5.271056e+01 4.128188e+06 5.569738e+06
5.358928e+01 3.909852e+06 5.262704e+06
5.448266e+01 3.703283e+06 4.967043e+06
5.539093e+01 3.510664e+06 4.691731e+06
5.631434e+01 3.323336e+06 4.433700e+06
5.725315e+01 3.147378e+06 4.193551e+06
5.820760e+01 2.983849e+06 3.964840e+06
5.917797e+01 2.829891e+06 3.746800e+06
6.016451e+01 2.683968e+06 3.543517e+06
6.116750e+01 2.543122e+06 3.350981e+06
6.218721e+01 2.406630e+06 3.168585e+06
6.322392e+01 2.281289e+06 2.998867e+06
6.427792e+01 2.162634e+06 2.835906e+06
6.534948e+01 2.049002e+06 2.680241e+06
6.643891e+01 1.941341e+06 2.533746e+06
6.754650e+01 1.839337e+06 2.394770e+06
6.867256e+01 1.742700e+06 2.263461e+06
6.981738e+01 1.650319e+06 2.138834e+06
7.098129e+01 1.563274e+06 2.022183e+06
7.216461e+01 1.480804e+06 1.910422e+06
7.336765e+01 1.401399e+06 1.804659e+06
7.459075e+01 1.326046e+06 1.706145e+06
7.583423e+01 1.257663e+06 1.612746e+06
7.709845e+01 1.190848e+06 1.524674e+06
7.838375e+01 1.127636e+06 1.440794e+06
7.969047e+01 1.067256e+06 1.362598e+06
8.101897e+01 1.012588e+06 1.288450e+06
8.236962e+01 9.591721e+05 1.217897e+06
8.374279e+01 9.085957e+05 1.153053e+06
8.513885e+01 8.598172e+05 1.089515e+06
8.655818e+01 8.144127e+05 1.029761e+06
8.800117e+01 7.709471e+05 9.746633e+05
8.946822e+01 7.300259e+05 9.214482e+05
9.095973e+01 6.905603e+05 8.705123e+05
9.247610e+01 6.537436e+05 8.231576e+05
9.401775e+01 6.187615e+05 7.785644e+05
9.558510e+01 5.861945e+05 7.362773e+05
9.717858e+01 5.547834e+05 6.958506e+05
9.879863e+01 5.251628e+05 6.579596e+05
1.004457e+02 4.978881e+05 6.215323e+05
1.021202e+02 4.716171e+05 5.872143e+05
1.038226e+02 4.465065e+05 5.551447e+05
1.055534e+02 4.223616e+05 5.253467e+05
1.073131e+02 3.999532e+05 4.970851e+05
1.091021e+02 3.789246e+05 4.701972e+05
1.109209e+02 3.590503e+05 4.445585e+05
1.127700e+02 3.396988e+05 4.204048e+05
1.146500e+02 3.216839e+05 3.976385e+05
1.165613e+02 3.041197e+05 3.759333e+05
1.185045e+02 2.874324e+05 3.556958e+05
1.204800e+02 2.722336e+05 3.367436e+05
1.224885e+02 2.575160e+05 3.182287e+05
1.245305e+02 2.437853e+05 3.009516e+05
1.266066e+02 2.309365e+05 2.845087e+05
