# Energy(MeV) Fluence_Spherical_Median(cm^-2*MeV^-1)
2.005258e+01 8.678083e+06
2.028517e+01 8.489916e+06
2.052045e+01 8.309549e+06
2.075847e+01 8.131720e+06
2.099924e+01 7.957696e+06
2.124281e+01 7.787397e+06
2.148921e+01 7.621260e+06
2.173846e+01 7.457655e+06
2.199060e+01 7.298057e+06
2.224567e+01 7.139842e+06
2.250369e+01 6.983963e+06
2.276471e+01 6.836686e+06
2.302875e+01 6.692772e+06
2.329586e+01 6.549862e+06
2.356607e+01 6.406809e+06
2.383941e+01 6.266795e+06
2.411592e+01 6.134205e+06
2.439564e+01 6.002241e+06
2.467860e+01 5.871715e+06
2.496485e+01 5.746493e+06
2.525441e+01 5.623065e+06
2.554733e+01 5.502825e+06
2.584365e+01 5.385484e+06
2.614341e+01 5.270724e+06
2.644665e+01 5.155781e+06
2.675340e+01 5.045493e+06
2.706371e+01 4.936037e+06
2.737762e+01 4.828228e+06
2.769517e+01 4.723919e+06
2.801640e+01 4.621766e+06
2.834136e+01 4.523471e+06
2.867009e+01 4.427752e+06
2.900263e+01 4.334325e+06
2.933903e+01 4.243242e+06
2.967933e+01 4.152711e+06
3.002358e+01 4.062483e+06
3.037182e+01 3.973798e+06
3.072410e+01 3.887921e+06
3.108046e+01 3.805054e+06
3.144096e+01 3.723881e+06
3.180564e+01 3.643520e+06
3.217455e+01 3.564893e+06
3.254774e+01 3.487872e+06
3.292526e+01 3.413653e+06
3.330716e+01 3.340751e+06
3.369348e+01 3.268248e+06
3.408429e+01 3.198444e+06
3.447963e+01 3.130131e+06
3.487956e+01 3.062520e+06
3.528412e+01 2.995845e+06
3.569338e+01 2.930575e+06
3.610738e+01 2.866396e+06
3.652619e+01 2.804907e+06
3.694985e+01 2.744909e+06
3.737843e+01 2.686194e+06
3.781198e+01 2.627972e+06
3.825055e+01 2.570876e+06
3.869422e+01 2.515021e+06
3.914303e+01 2.460379e+06
3.959704e+01 2.407046e+06
4.005633e+01 2.355288e+06
4.052094e+01 2.304644e+06
4.099093e+01 2.255500e+06
4.146638e+01 2.207644e+06
4.194735e+01 2.160289e+06
4.243389e+01 2.113818e+06
4.292608e+01 2.067643e+06
4.342397e+01 2.022180e+06
4.392764e+01 1.977716e+06
4.443715e+01 1.934231e+06
