# Energy(MeV) Planare_Fluence(cm^-2*MeV^-1)
1.020464e+01 1.868605e+06
1.036127e+01 1.811427e+06
1.052030e+01 1.756283e+06
1.068177e+01 1.703145e+06
1.084573e+01 1.651503e+06
1.101220e+01 1.600528e+06
1.118122e+01 1.552301e+06
1.135284e+01 1.505301e+06
1.152709e+01 1.460468e+06
1.170402e+01 1.416015e+06
1.188367e+01 1.372930e+06
1.206607e+01 1.331055e+06
1.225127e+01 1.290166e+06
1.243931e+01 1.251214e+06
1.263024e+01 1.213009e+06
1.282410e+01 1.176101e+06
1.302094e+01 1.140011e+06
1.322079e+01 1.105310e+06
1.342372e+01 1.071994e+06
1.362976e+01 1.039609e+06
1.383896e+01 1.008058e+06
1.405137e+01 9.765843e+05
1.426704e+01 9.466554e+05
1.448602e+01 9.182691e+05
1.470837e+01 8.901787e+05
1.493413e+01 8.629703e+05
1.516335e+01 8.367887e+05
1.539609e+01 8.115717e+05
1.563240e+01 7.865171e+05
1.587234e+01 7.628248e+05
1.611596e+01 7.399461e+05
1.636332e+01 7.170868e+05
1.661448e+01 6.947068e+05
1.686950e+01 6.737457e+05
1.712842e+01 6.533138e+05
1.739133e+01 6.336557e+05
1.765826e+01 6.141997e+05
1.792930e+01 5.953809e+05
1.820449e+01 5.768896e+05
1.848391e+01 5.590569e+05
1.876762e+01 5.418180e+05
1.905568e+01 5.251212e+05
1.934816e+01 5.088443e+05
1.964514e+01 4.931550e+05
1.994667e+01 4.780565e+05
2.025283e+01 4.633999e+05
2.056368e+01 4.491975e+05
2.087931e+01 4.352661e+05
2.119979e+01 4.219935e+05
2.152518e+01 4.090158e+05
2.185557e+01 3.962441e+05
2.219102e+01 3.839457e+05
2.253163e+01 3.720126e+05
2.287747e+01 3.606039e+05
2.322861e+01 3.493575e+05
2.358514e+01 3.385542e+05
2.394715e+01 3.277667e+05
2.431471e+01 3.176291e+05
2.468791e+01 3.078305e+05
2.506685e+01 2.981466e+05
2.545159e+01 2.888263e+05
2.584225e+01 2.796573e+05
2.623890e+01 2.709550e+05
2.664163e+01 2.624238e+05
2.705055e+01 2.540676e+05
2.746575e+01 2.460772e+05
2.788732e+01 2.383545e+05
2.831535e+01 2.308573e+05
2.874996e+01 2.235898e+05
2.919124e+01 2.165861e+05
2.963930e+01 2.097679e+05
3.009423e+01 2.031456e+05
3.055614e+01 1.966698e+05
3.102514e+01 1.903985e+05
3.150134e+01 1.843228e+05
3.198485e+01 1.784479e+05
3.247578e+01 1.727912e+05
3.297425e+01 1.672038e+05
3.348037e+01 1.618975e+05
3.399425e+01 1.567519e+05
3.451603e+01 1.517742e+05
3.504581e+01 1.469069e+05
3.558372e+01 1.421929e+05
3.612989e+01 1.376633e+05
3.668444e+01 1.332524e+05
3.724751e+01 1.289851e+05
3.781922e+01 1.248096e+05
3.839970e+01 1.207803e+05
3.898909e+01 1.168550e+05
3.958753e+01 1.129883e+05
4.019515e+01 1.092983e+05
4.081210e+01 1.057140e+05
4.143852e+01 1.022247e+05
4.207456e+01 9.888615e+04
4.272035e+01 9.564541e+04
4.337606e+01 9.250724e+04
4.404184e+01 8.948789e+04
4.471783e+01 8.653736e+04
4.540420e+01 8.371321e+04
4.610110e+01 8.095853e+04
4.680870e+01 7.830311e+04
4.752716e+01 7.571562e+04
4.825665e+01 7.324269e+04
4.899734e+01 7.087667e+04
4.974939e+01 6.855013e+04
5.051299e+01 6.622724e+04
5.128830e+01 6.401389e+04
5.207552e+01 6.187097e+04
5.287482e+01 5.982511e+04
5.368639e+01 5.783672e+04
5.451042e+01 5.589893e+04
5.534709e+01 5.399079e+04
5.619661e+01 5.220084e+04
5.705916e+01 5.041504e+04
5.793495e+01 4.870762e+04
5.882419e+01 4.706436e+04
5.972707e+01 4.547966e+04
6.064382e+01 4.390532e+04
6.157463e+01 4.242750e+04
6.251973e+01 4.100611e+04
6.347934e+01 3.960121e+04
6.445368e+01 3.827127e+04
6.544297e+01 3.696619e+04
6.644744e+01 3.570321e+04
6.746734e+01 3.448026e+04
6.850288e+01 3.330663e+04
6.955433e+01 3.215594e+04
7.062191e+01 3.105782e+04
7.170587e+01 2.997705e+04
7.280648e+01 2.892764e+04
7.392398e+01 2.792703e+04
7.505862e+01 2.695632e+04
7.621069e+01 2.600195e+04
7.738044e+01 2.509776e+04
7.856814e+01 2.423677e+04
7.977407e+01 2.337986e+04
8.099851e+01 2.255525e+04
8.224175e+01 2.173920e+04
8.350407e+01 2.096682e+04
8.478576e+01 2.021711e+04
8.608713e+01 1.948799e+04
8.740847e+01 1.878682e+04
8.875009e+01 1.811749e+04
9.011230e+01 1.746417e+04
9.149543e+01 1.683781e+04
9.289978e+01 1.623482e+04
9.432568e+01 1.564160e+04
9.577348e+01 1.506377e+04
9.724349e+01 1.452126e+04
9.873607e+01 1.399785e+04
1.002516e+02 1.348616e+04
1.017903e+02 1.299478e+04
1.033527e+02 1.251238e+04
1.049390e+02 1.205477e+04
1.065497e+02 1.161511e+04
1.081851e+02 1.118138e+04
1.098457e+02 1.077053e+04
1.115317e+02 1.036955e+04
1.132435e+02 9.981468e+03
1.149817e+02 9.613541e+03
1.167465e+02 9.242982e+03
