# Energy(MeV) Sferica_Fluence(cm^-2*MeV^-1)
1.005037e+01 9.244934e+10
1.020464e+01 8.958509e+10
1.036127e+01 8.680622e+10
1.052030e+01 8.411927e+10
1.068177e+01 8.150835e+10
1.084573e+01 7.897846e+10
1.101220e+01 7.651056e+10
1.118122e+01 7.409221e+10
1.135284e+01 7.173848e+10
1.152709e+01 6.946686e+10
1.170402e+01 6.727098e+10
1.188367e+01 6.513593e+10
1.206607e+01 6.305498e+10
1.225127e+01 6.103591e+10
1.243931e+01 5.907514e+10
1.263024e+01 5.716363e+10
1.282410e+01 5.531207e+10
1.302094e+01 5.351270e+10
1.322079e+01 5.175328e+10
1.342372e+01 5.005469e+10
1.362976e+01 4.841052e+10
1.383896e+01 4.680396e+10
1.405137e+01 4.525423e+10
1.426704e+01 4.374543e+10
1.448602e+01 4.229356e+10
1.470837e+01 4.087192e+10
1.493413e+01 3.950232e+10
1.516335e+01 3.817585e+10
1.539609e+01 3.688497e+10
1.563240e+01 3.563555e+10
1.587234e+01 3.441659e+10
1.611596e+01 3.323494e+10
1.636332e+01 3.209362e+10
1.661448e+01 3.098601e+10
1.686950e+01 2.990746e+10
1.712842e+01 2.886293e+10
1.739133e+01 2.785746e+10
1.765826e+01 2.688590e+10
1.792930e+01 2.594468e+10
1.820449e+01 2.503289e+10
1.848391e+01 2.414863e+10
1.876762e+01 2.328876e+10
1.905568e+01 2.245787e+10
1.934816e+01 2.165343e+10
1.964514e+01 2.086990e+10
1.994667e+01 2.010949e+10
2.025283e+01 1.938192e+10
2.056368e+01 1.867609e+10
2.087931e+01 1.798712e+10
2.119979e+01 1.732347e+10
2.152518e+01 1.668380e+10
2.185557e+01 1.606518e+10
2.219102e+01 1.546703e+10
2.253163e+01 1.489003e+10
2.287747e+01 1.432951e+10
2.322861e+01 1.378942e+10
2.358514e+01 1.326728e+10
2.394715e+01 1.276124e+10
2.431471e+01 1.226917e+10
2.468791e+01 1.179424e+10
2.506685e+01 1.133743e+10
2.545159e+01 1.089592e+10
2.584225e+01 1.046860e+10
2.623890e+01 1.005724e+10
2.664163e+01 9.661037e+09
2.705055e+01 9.278776e+09
2.746575e+01 8.914088e+09
2.788732e+01 8.562626e+09
2.831535e+01 8.222060e+09
2.874996e+01 7.893567e+09
2.919124e+01 7.576771e+09
2.963930e+01 7.271281e+09
3.009423e+01 6.974640e+09
3.055614e+01 6.688088e+09
3.102514e+01 6.412391e+09
3.150134e+01 6.149297e+09
3.198485e+01 5.894971e+09
3.247578e+01 5.650088e+09
3.297425e+01 5.415044e+09
3.348037e+01 5.190240e+09
3.399425e+01 4.972340e+09
3.451603e+01 4.761091e+09
3.504581e+01 4.558697e+09
3.558372e+01 4.363671e+09
3.612989e+01 4.176202e+09
3.668444e+01 3.995757e+09
3.724751e+01 3.821801e+09
3.781922e+01 3.654761e+09
3.839970e+01 3.494269e+09
3.898909e+01 3.339621e+09
3.958753e+01 3.190538e+09
4.019515e+01 3.047432e+09
4.081210e+01 2.910061e+09
4.143852e+01 2.778779e+09
4.207456e+01 2.653114e+09
4.272035e+01 2.533242e+09
4.337606e+01 2.416932e+09
4.404184e+01 2.306206e+09
4.471783e+01 2.200198e+09
4.540420e+01 2.098448e+09
4.610110e+01 2.000200e+09
4.680870e+01 1.906255e+09
4.752716e+01 1.817033e+09
4.825665e+01 1.731291e+09
4.899734e+01 1.649123e+09
4.974939e+01 1.570203e+09
5.051299e+01 1.494663e+09
5.128830e+01 1.422498e+09
5.207552e+01 1.353184e+09
5.287482e+01 1.286763e+09
5.368639e+01 1.223565e+09
5.451042e+01 1.163250e+09
5.534709e+01 1.105593e+09
5.619661e+01 1.050607e+09
5.705916e+01 9.979756e+08
5.793495e+01 9.476420e+08
5.882419e+01 8.999703e+08
5.972707e+01 8.544073e+08
6.064382e+01 8.106429e+08
6.157463e+01 7.686076e+08
6.251973e+01 7.286456e+08
6.347934e+01 6.908315e+08
6.445368e+01 6.544987e+08
6.544297e+01 6.198731e+08
6.644744e+01 5.869593e+08
6.746734e+01 5.556965e+08
6.850288e+01 5.258611e+08
6.955433e+01 4.974929e+08
7.062191e+01 4.706590e+08
7.170587e+01 4.449826e+08
7.280648e+01 4.204877e+08
7.392398e+01 3.972221e+08
7.505862e+01 3.752515e+08
7.621069e+01 3.542567e+08
7.738044e+01 3.343813e+08
7.856814e+01 3.155873e+08
7.977407e+01 2.975342e+08
8.099851e+01 2.803398e+08
8.224175e+01 2.640766e+08
8.350407e+01 2.487936e+08
8.478576e+01 2.343067e+08
8.608713e+01 2.205752e+08
8.740847e+01 2.076298e+08
8.875009e+01 1.953029e+08
9.011230e+01 1.835952e+08
9.149543e+01 1.725757e+08
9.289978e+01 1.621509e+08
9.432568e+01 1.523310e+08
9.577348e+01 1.430165e+08
9.724349e+01 1.342470e+08
9.873607e+01 1.259150e+08
1.002516e+02 1.180754e+08
1.017903e+02 1.106409e+08
1.033527e+02 1.036532e+08
1.049390e+02 9.706650e+07
1.065497e+02 9.084028e+07
1.081851e+02 8.493942e+07
1.098457e+02 7.940112e+07
1.115317e+02 7.419513e+07
1.132435e+02 6.927020e+07
1.149817e+02 6.465891e+07
1.167465e+02 6.028609e+07
1.185385e+02 5.621777e+07
1.203579e+02 5.240171e+07
1.222053e+02 4.873440e+07
1.240810e+02 4.531339e+07
1.259855e+02 4.216452e+07
1.279192e+02 3.911853e+07
1.298826e+02 3.630879e+07
1.318762e+02 3.369248e+07
1.339003e+02 3.120944e+07
1.359555e+02 2.890079e+07
1.380423e+02 2.673306e+07
1.401611e+02 2.473045e+07
1.423124e+02 2.293540e+07
1.444968e+02 2.122117e+07
1.467146e+02 1.964730e+07
1.489665e+02 1.819935e+07
1.512530e+02 1.682873e+07
1.535746e+02 1.554552e+07
1.559317e+02 1.437861e+07
1.583251e+02 1.328606e+07
1.607552e+02 1.228575e+07
1.632226e+02 1.132104e+07
1.657279e+02 1.046020e+07
1.682717e+02 9.660170e+06
1.708544e+02 8.916631e+06
1.734769e+02 8.227126e+06
1.761395e+02 7.599850e+06
1.788431e+02 7.020318e+06
1.815881e+02 6.487949e+06
1.843753e+02 5.984550e+06
1.872053e+02 5.522292e+06
1.900786e+02 5.089855e+06
1.929961e+02 4.700535e+06
1.959584e+02 4.339773e+06
1.989662e+02 4.006307e+06
2.020201e+02 3.698082e+06
2.051208e+02 3.414192e+06
2.082692e+02 3.151003e+06
2.114659e+02 2.904833e+06
2.147117e+02 2.681507e+06
2.180073e+02 2.471918e+06
2.213534e+02 2.281770e+06
2.247509e+02 2.105210e+06
2.282006e+02 1.942031e+06
2.317032e+02 1.789197e+06
2.352596e+02 1.648184e+06
2.388706e+02 1.519108e+06
2.425370e+02 1.399910e+06
2.462597e+02 1.289050e+06
2.500395e+02 1.187930e+06
2.538773e+02 1.093637e+06
2.577740e+02 1.009377e+06
2.617306e+02 9.289199e+05
2.657478e+02 8.553047e+05
2.698268e+02 7.875263e+05
2.739683e+02 7.257597e+05
2.781734e+02 6.682024e+05
2.824430e+02 6.153300e+05
2.867782e+02 5.676005e+05
2.911799e+02 5.220764e+05
2.956492e+02 4.808007e+05
3.001871e+02 4.431141e+05
3.047946e+02 4.077640e+05
3.094729e+02 3.752712e+05
3.142230e+02 3.454680e+05
3.190459e+02 3.175065e+05
3.239429e+02 2.921397e+05
3.289151e+02 2.694902e+05
3.339636e+02 2.479625e+05
3.390895e+02 2.280530e+05
3.442942e+02 2.096049e+05
3.495787e+02 1.927817e+05
3.549443e+02 1.772926e+05
3.603923e+02 1.629680e+05
3.659239e+02 1.501391e+05
3.715405e+02 1.380276e+05
3.772432e+02 1.269035e+05
3.830334e+02 1.167392e+05
3.889126e+02 1.071968e+05
3.948819e+02 9.838305e+04
4.009429e+02 9.036716e+04
4.070970e+02 8.301764e+04
4.133454e+02 7.626666e+04
4.196898e+02 6.998111e+04
4.261316e+02 6.417088e+04
4.326722e+02 5.883756e+04
4.393133e+02 5.400468e+04
4.460562e+02 4.955307e+04
4.529027e+02 4.542012e+04
4.598542e+02 4.163351e+04
4.669125e+02 3.814727e+04
4.740790e+02 3.500398e+04
4.813556e+02 3.209192e+04
4.887439e+02 2.946371e+04
4.962456e+02 2.703689e+04
5.038624e+02 2.480166e+04
5.115961e+02 2.274057e+04
5.194485e+02 2.086427e+04
5.274215e+02 1.911091e+04
5.355168e+02 1.750765e+04
5.437364e+02 1.606084e+04
5.520821e+02 1.472736e+04
5.605559e+02 1.349192e+04
5.691598e+02 1.235590e+04
5.778958e+02 1.131306e+04
5.867659e+02 1.037001e+04
5.957720e+02 9.497578e+03
6.049165e+02 8.699850e+03
6.142013e+02 7.963007e+03
6.236286e+02 7.289894e+03
6.332005e+02 6.668330e+03
6.429195e+02 6.094751e+03
6.527876e+02 5.562278e+03
6.628071e+02 5.077727e+03
6.729804e+02 4.641548e+03
6.833099e+02 4.248430e+03
6.937980e+02 3.886490e+03
7.044470e+02 3.551397e+03
7.152595e+02 3.244492e+03
7.262379e+02 2.963379e+03
7.373848e+02 2.706792e+03
7.487028e+02 2.470233e+03
7.601946e+02 2.255768e+03
7.718627e+02 2.061114e+03
7.837099e+02 1.880857e+03
7.957390e+02 1.719029e+03
8.079527e+02 1.570925e+03
8.203539e+02 1.434551e+03
8.329454e+02 1.308792e+03
8.457301e+02 1.193846e+03
8.587111e+02 1.088123e+03
8.718914e+02 9.921006e+02
8.852739e+02 9.028657e+02
8.988619e+02 8.213007e+02
9.126584e+02 7.477431e+02
9.266667e+02 6.815466e+02
9.408900e+02 6.209115e+02
9.553316e+02 5.654114e+02
9.699948e+02 5.147792e+02
9.848832e+02 4.692782e+02
1.000000e+03 4.273660e+02
