K [MeV] ;  Flux [cm^{-2} sr^{-1} s^{-1} MeV^{-1}]; stat err 
148.359242	9.4140949e-05	1.07139411e-06
208.492498	5.73480868e-05	5.51014513e-07
286.1817	4.18877891e-05	4.14229081e-07
379.146154	3.4820056e-05	3.43248594e-07
489.634978	3.31129014e-05	3.05007536e-07
617.822968	3.23371786e-05	2.8441575e-07
760.745065	3.24911166e-05	2.72019881e-07
921.825755	3.19650276e-05	2.52714825e-07
1101.53811	3.02149802e-05	2.37767032e-07
1298.94612	2.83780572e-05	2.19063113e-07
1518.69324	2.65050211e-05	2.02467821e-07
1760.66007	2.36530762e-05	1.83765041e-07
2029.11821	2.10927535e-05	1.64539497e-07
2324.61411	1.85722668e-05	1.49498012e-07
2646.42525	1.65464255e-05	1.34926207e-07
2999.57281	1.43952036e-05	1.20772974e-07
3383.9766	1.21493926e-05	1.06827672e-07
3804.16865	1.04667764e-05	9.46840425e-08
4265.29487	8.84364902e-06	8.3456732e-08
