K [MeV] ;  Flux [cm^{-2} sr^{-1} s^{-1} MeV^{-1}]; stat err 
148.359242	3.41320534e-05	6.90091234e-07
208.492498	3.09996518e-05	4.30997018e-07
286.1817	3.11142687e-05	3.77807404e-07
379.146154	3.29108519e-05	3.51411865e-07
489.634978	3.470687e-05	3.28048231e-07
617.822968	3.6612526e-05	3.17877974e-07
760.745065	3.77912082e-05	3.08084755e-07
921.825755	3.64807524e-05	2.83454575e-07
1101.53811	3.49147101e-05	2.68284291e-07
1298.94612	3.19743379e-05	2.440132e-07
1518.69324	2.97074198e-05	2.24875053e-07
1760.66007	2.69143991e-05	2.05595517e-07
2029.11821	2.36115303e-05	1.82538529e-07
2324.61411	2.07561885e-05	1.65674049e-07
2646.42525	1.85402372e-05	1.49682422e-07
2999.57281	1.55948907e-05	1.31708404e-07
3383.9766	1.34993345e-05	1.17955575e-07
3804.16865	1.1231307e-05	1.02715655e-07
4265.29487	9.47695372e-06	9.04538437e-08
