K [MeV] ;  Flux [cm^{-2} sr^{-1} s^{-1} MeV^{-1}]; stat err 
148.359242	2.48083874e-05	6.10345493e-07
208.492498	2.82258416e-05	4.27102884e-07
286.1817	3.10065491e-05	3.92054259e-07
379.146154	3.2832097e-05	3.65161852e-07
489.634978	3.48415893e-05	3.42105245e-07
617.822968	3.64023411e-05	3.29942261e-07
760.745065	3.71062566e-05	3.17802208e-07
921.825755	3.61012343e-05	2.93554845e-07
1101.53811	3.47660165e-05	2.78709729e-07
1298.94612	3.21773386e-05	2.54840586e-07
1518.69324	2.97723704e-05	2.34363884e-07
1760.66007	2.66140649e-05	2.12836644e-07
2029.11821	2.40817005e-05	1.91911039e-07
2324.61411	2.0947403e-05	1.73262344e-07
2646.42525	1.84003317e-05	1.55231203e-07
2999.57281	1.56091757e-05	1.37170284e-07
3383.9766	1.36550103e-05	1.23495415e-07
3804.16865	1.15320671e-05	1.0834589e-07
4265.29487	9.77087352e-06	9.56074155e-08
