K [MeV] ;  Flux [cm^{-2} sr^{-1} s^{-1} MeV^{-1}]; stat err 
148.359242	2.72139115e-05	7.12506125e-07
208.492498	2.8772873e-05	4.80507505e-07
286.1817	3.07845992e-05	4.35153248e-07
379.146154	3.23823128e-05	4.0381946e-07
489.634978	3.43985413e-05	3.78464741e-07
617.822968	3.58042682e-05	3.64354436e-07
760.745065	3.66168056e-05	3.51539359e-07
921.825755	3.69853023e-05	3.30858696e-07
1101.53811	3.51270443e-05	3.11945799e-07
1298.94612	3.27281228e-05	2.86159682e-07
1518.69324	2.97685151e-05	2.60905634e-07
1760.66007	2.69581562e-05	2.38464758e-07
2029.11821	2.41129099e-05	2.13765374e-07
2324.61411	2.12247819e-05	1.94126723e-07
2646.42525	1.86608247e-05	1.73990441e-07
2999.57281	1.59068255e-05	1.54107985e-07
3383.9766	1.34021006e-05	1.36152204e-07
3804.16865	1.14456905e-05	1.20111248e-07
4265.29487	9.73097025e-06	1.06164014e-07
