K [MeV] ;  Flux [cm^{-2} sr^{-1} s^{-1} MeV^{-1}]; stat err 
148.359242	2.9174153e-05	6.49600021e-07
208.492498	2.93342113e-05	4.27167338e-07
286.1817	2.99349608e-05	3.77806642e-07
379.146154	3.18204722e-05	3.52482484e-07
489.634978	3.48354707e-05	3.3535449e-07
617.822968	3.69767402e-05	3.25982811e-07
760.745065	3.67610018e-05	3.10078293e-07
921.825755	3.64330233e-05	2.89079778e-07
1101.53811	3.4600766e-05	2.72562365e-07
1298.94612	3.20624921e-05	2.49376052e-07
1518.69324	2.94982149e-05	2.2869732e-07
1760.66007	2.65873167e-05	2.08556385e-07
2029.11821	2.4092816e-05	1.88196529e-07
2324.61411	2.11307724e-05	1.70617642e-07
2646.42525	1.8573723e-05	1.52917854e-07
2999.57281	1.59145623e-05	1.35807916e-07
3383.9766	1.35200586e-05	1.20494351e-07
3804.16865	1.15281783e-05	1.0622495e-07
4265.29487	9.75607605e-06	9.36837963e-08
