K [MeV] ;  Flux [cm^{-2} sr^{-1} s^{-1} MeV^{-1}]; stat err 
148.359242	0.000311367759	2.09141309e-06
208.492498	0.000295467665	1.35670387e-06
286.1817	0.000219151269	1.03840587e-06
379.146154	0.000146291824	7.78578767e-07
489.634978	9.81435562e-05	5.83760574e-07
617.822968	6.83962235e-05	4.59850066e-07
760.745065	5.32549556e-05	3.87148489e-07
921.825755	4.33453402e-05	3.27118232e-07
1101.53811	3.65720029e-05	2.90735862e-07
1298.94612	3.18653885e-05	2.57958314e-07
1518.69324	2.72616576e-05	2.28141241e-07
1760.66007	2.40335332e-05	2.05773454e-07
2029.11821	2.12632553e-05	1.83487495e-07
2324.61411	1.83556641e-05	1.65045618e-07
2646.42525	1.61706197e-05	1.48099307e-07
2999.57281	1.3677096e-05	1.30687365e-07
3383.9766	1.18348319e-05	1.17029358e-07
3804.16865	9.96868313e-06	1.02548344e-07
4265.29487	8.55898091e-06	9.11021305e-08
