K [MeV] ;  Flux [cm^{-2} sr^{-1} s^{-1} MeV^{-1}]; stat err 
148.359242	0.000138927096	1.39939017e-06
208.492498	6.09318361e-05	6.12144789e-07
286.1817	3.79462017e-05	4.25765011e-07
379.146154	3.11440021e-05	3.5111235e-07
489.634978	2.92699025e-05	3.10436695e-07
617.822968	2.98853905e-05	2.96085202e-07
760.745065	2.97859558e-05	2.82068618e-07
921.825755	2.98761752e-05	2.64581798e-07
1101.53811	2.84213186e-05	2.49676315e-07
1298.94612	2.65452271e-05	2.29320117e-07
1518.69324	2.3923518e-05	2.08120476e-07
1760.66007	2.18317649e-05	1.90949021e-07
2029.11821	1.98169016e-05	1.72433185e-07
2324.61411	1.79330722e-05	1.58773519e-07
2646.42525	1.53900763e-05	1.40593114e-07
2999.57281	1.33664653e-05	1.25696179e-07
3383.9766	1.14070451e-05	1.11764014e-07
3804.16865	9.94110436e-06	9.95987702e-08
4265.29487	8.34444499e-06	8.74719456e-08
