K [MeV] ;  Flux [cm^{-2} sr^{-1} s^{-1} MeV^{-1}]; stat err 
148.359242	4.15223539e-05	7.80859889e-07
208.492498	3.20287742e-05	4.51824003e-07
286.1817	2.93707193e-05	3.80372296e-07
379.146154	2.90145056e-05	3.43314295e-07
489.634978	3.07025736e-05	3.21770767e-07
617.822968	3.18896227e-05	3.0961018e-07
760.745065	3.25736815e-05	2.98656996e-07
921.825755	3.08748676e-05	2.72372262e-07
1101.53811	2.972307e-05	2.58597695e-07
1298.94612	2.76944517e-05	2.37255484e-07
1518.69324	2.56289533e-05	2.18214126e-07
1760.66007	2.31392811e-05	1.99161821e-07
2029.11821	2.05209091e-05	1.77787765e-07
2324.61411	1.81756594e-05	1.61971301e-07
2646.42525	1.5807967e-05	1.44399154e-07
2999.57281	1.37421157e-05	1.29170626e-07
3383.9766	1.19043416e-05	1.15725955e-07
3804.16865	1.00960038e-05	1.01745022e-07
4265.29487	8.52231047e-06	8.96167882e-08
