K [MeV] ;  Flux [cm^{-2} sr^{-1} s^{-1} MeV^{-1}]; stat err 
148.359242	2.67109479e-05	6.27823961e-07
208.492498	2.89304004e-05	4.28693527e-07
286.1817	3.16742291e-05	3.92863856e-07
379.146154	3.42965695e-05	3.70008097e-07
489.634978	3.57988601e-05	3.43800657e-07
617.822968	3.81309336e-05	3.34820524e-07
760.745065	3.86561292e-05	3.21632259e-07
921.825755	3.74564751e-05	2.96488676e-07
1101.53811	3.5444165e-05	2.79027754e-07
1298.94612	3.348061e-05	2.57727802e-07
1518.69324	3.02035493e-05	2.34018695e-07
1760.66007	2.73228833e-05	2.1377606e-07
2029.11821	2.39715902e-05	1.89791894e-07
2324.61411	2.14588825e-05	1.73813677e-07
2646.42525	1.86314779e-05	1.54810466e-07
2999.57281	1.61320511e-05	1.38195808e-07
3383.9766	1.35337377e-05	1.21832683e-07
3804.16865	1.16721702e-05	1.08007814e-07
4265.29487	9.80094597e-06	9.48745974e-08
