# Energy(MeV) Phi16 Phi84
6.866215e-01 2.337313e+10 3.021344e+10
7.003848e-01 2.274871e+10 2.941999e+10
7.144240e-01 2.215616e+10 2.863389e+10
7.287445e-01 2.156070e+10 2.790286e+10
7.433522e-01 2.098552e+10 2.718260e+10
7.582526e-01 2.042413e+10 2.648776e+10
7.734517e-01 1.985115e+10 2.581362e+10
7.889555e-01 1.931916e+10 2.513763e+10
8.047701e-01 1.879567e+10 2.447297e+10
8.209016e-01 1.825906e+10 2.383238e+10
8.373565e-01 1.775888e+10 2.322311e+10
8.541413e-01 1.730203e+10 2.260555e+10
8.712625e-01 1.682587e+10 2.200409e+10
8.887268e-01 1.636521e+10 2.143546e+10
9.065413e-01 1.592160e+10 2.085756e+10
9.247129e-01 1.549701e+10 2.030302e+10
9.432487e-01 1.507312e+10 1.977190e+10
9.621560e-01 1.465444e+10 1.923419e+10
9.814423e-01 1.425164e+10 1.872852e+10
1.001115e+00 1.385248e+10 1.822448e+10
1.021183e+00 1.346862e+10 1.773353e+10
1.041652e+00 1.310184e+10 1.727075e+10
1.062532e+00 1.274168e+10 1.680234e+10
1.083830e+00 1.237210e+10 1.635760e+10
1.105556e+00 1.202528e+10 1.590121e+10
1.127716e+00 1.169476e+10 1.548093e+10
1.150321e+00 1.136982e+10 1.505553e+10
1.173379e+00 1.104967e+10 1.465255e+10
1.196900e+00 1.073849e+10 1.426183e+10
1.220892e+00 1.043472e+10 1.387525e+10
1.245364e+00 1.014292e+10 1.351032e+10
1.270327e+00 9.848618e+09 1.315699e+10
1.295791e+00 9.551418e+09 1.280007e+10
1.321765e+00 9.276921e+09 1.245271e+10
1.348260e+00 8.990467e+09 1.212405e+10
1.375286e+00 8.720389e+09 1.179117e+10
1.402853e+00 8.454233e+09 1.147715e+10
1.430973e+00 8.207690e+09 1.117094e+10
1.459657e+00 7.960057e+09 1.084614e+10
1.488916e+00 7.732595e+09 1.056815e+10
1.518761e+00 7.512231e+09 1.028993e+10
1.549204e+00 7.290189e+09 1.000090e+10
1.580258e+00 7.076674e+09 9.736813e+09
1.611934e+00 6.860904e+09 9.469198e+09
1.644245e+00 6.661105e+09 9.210772e+09
1.677204e+00 6.467928e+09 8.951337e+09
1.710823e+00 6.286233e+09 8.707890e+09
1.745117e+00 6.107882e+09 8.471592e+09
1.780097e+00 5.927922e+09 8.236040e+09
1.815779e+00 5.753396e+09 8.008036e+09
1.852176e+00 5.585599e+09 7.788222e+09
1.889303e+00 5.420672e+09 7.565001e+09
1.927174e+00 5.262872e+09 7.357339e+09
1.965804e+00 5.106009e+09 7.154927e+09
2.005209e+00 4.959983e+09 6.958470e+09
2.045403e+00 4.816385e+09 6.768859e+09
2.086403e+00 4.677048e+09 6.581012e+09
2.128224e+00 4.534120e+09 6.398746e+09
2.170885e+00 4.381389e+09 6.220074e+09
2.214400e+00 4.242065e+09 6.043303e+09
2.258787e+00 4.108290e+09 5.872094e+09
2.304064e+00 3.965721e+09 5.703186e+09
2.350249e+00 3.842300e+09 5.538393e+09
2.397360e+00 3.727263e+09 5.379994e+09
