Energy(MeV)	Incoming Spectral Fluence(MeV-1 cm-2)	Residual Spectral Fluence(MeV-1 cm-2)
1.0000e-03	0.0000e+00	7.6672e+05
1.5000e-03	0.0000e+00	7.6734e+05
2.0000e-03	0.0000e+00	7.6757e+05
2.5000e-03	0.0000e+00	7.6772e+05
3.0000e-03	0.0000e+00	7.6784e+05
3.5000e-03	0.0000e+00	7.6794e+05
4.0000e-03	0.0000e+00	7.6803e+05
4.5000e-03	0.0000e+00	7.6811e+05
5.0000e-03	0.0000e+00	7.6818e+05
5.5000e-03	0.0000e+00	7.6824e+05
6.0000e-03	0.0000e+00	7.6830e+05
6.5000e-03	0.0000e+00	7.6836e+05
7.0000e-03	0.0000e+00	7.6841e+05
7.5000e-03	0.0000e+00	7.6845e+05
8.0000e-03	0.0000e+00	7.6849e+05
8.5000e-03	0.0000e+00	7.6853e+05
9.0000e-03	0.0000e+00	7.6857e+05
9.5000e-03	0.0000e+00	7.6861e+05
1.0000e-02	0.0000e+00	7.6864e+05
1.5000e-02	0.0000e+00	7.6891e+05
2.0000e-02	0.0000e+00	7.6910e+05
2.5000e-02	0.0000e+00	7.6925e+05
3.0000e-02	0.0000e+00	7.6956e+05
3.5000e-02	0.0000e+00	7.7001e+05
4.0000e-02	5.7807e+11	7.7039e+05
4.0820e-02	5.6326e+11	7.7045e+05
4.1657e-02	5.4883e+11	7.7051e+05
4.2511e-02	5.3476e+11	7.7056e+05
4.3382e-02	5.2106e+11	7.7062e+05
4.4272e-02	5.0771e+11	7.7068e+05
4.5179e-02	4.9470e+11	7.7074e+05
4.6106e-02	4.8202e+11	7.7080e+05
4.7051e-02	4.6967e+11	7.7086e+05
4.8016e-02	4.5763e+11	7.7091e+05
4.9000e-02	4.4590e+11	7.7097e+05
5.0004e-02	4.3448e+11	7.7103e+05
5.1030e-02	4.2334e+11	7.7109e+05
5.2076e-02	4.1249e+11	7.7115e+05
5.3143e-02	4.0192e+11	7.7121e+05
5.4233e-02	3.9161e+11	7.7129e+05
5.5345e-02	3.8158e+11	7.7139e+05
5.6479e-02	3.7179e+11	7.7148e+05
5.7637e-02	3.6226e+11	7.7158e+05
5.8819e-02	3.5297e+11	7.7168e+05
6.0025e-02	3.4392e+11	7.7178e+05
6.1255e-02	3.3511e+11	7.7188e+05
6.2511e-02	3.2651e+11	7.7197e+05
6.3793e-02	3.1814e+11	7.7207e+05
6.5100e-02	3.0998e+11	7.7217e+05
6.6435e-02	3.0203e+11	7.7227e+05
6.7797e-02	2.9429e+11	7.7237e+05
6.9187e-02	2.8674e+11	7.7246e+05
7.0605e-02	2.7938e+11	7.7256e+05
7.2053e-02	2.7222e+11	7.7266e+05
7.3530e-02	2.6524e+11	7.7276e+05
7.5038e-02	2.5843e+11	7.7286e+05
7.6576e-02	2.5180e+11	7.7295e+05
7.8146e-02	2.4534e+11	7.7305e+05
7.9748e-02	2.3904e+11	7.7316e+05
8.1383e-02	2.3291e+11	7.7329e+05
8.3051e-02	2.2693e+11	7.7343e+05
8.4754e-02	2.2111e+11	7.7356e+05
8.6491e-02	2.1543e+11	7.7370e+05
8.8265e-02	2.0990e+11	7.7383e+05
9.0074e-02	2.0451e+11	7.7397e+05
9.1921e-02	1.9926e+11	7.7410e+05
9.3805e-02	1.9414e+11	7.7424e+05
9.5728e-02	1.8916e+11	7.7438e+05
