# Energy(MeV) Sferica_Fluence(cm^-2*MeV^-1)
1.528864e+01 1.800029e+08
1.550175e+01 1.745072e+08
1.571784e+01 1.692703e+08
1.593694e+01 1.643009e+08
1.615909e+01 1.591766e+08
1.638434e+01 1.539794e+08
1.661273e+01 1.491837e+08
1.684430e+01 1.446339e+08
1.707910e+01 1.399846e+08
1.731717e+01 1.356383e+08
1.755856e+01 1.310296e+08
1.780332e+01 1.267997e+08
1.805149e+01 1.228234e+08
1.830312e+01 1.189703e+08
1.855825e+01 1.151113e+08
1.881694e+01 1.115375e+08
1.907924e+01 1.081227e+08
1.934520e+01 1.046224e+08
1.961486e+01 1.011075e+08
1.988828e+01 9.787298e+07
2.016551e+01 9.451656e+07
2.044661e+01 9.145865e+07
2.073162e+01 8.845884e+07
2.102061e+01 8.549797e+07
2.131362e+01 8.271337e+07
2.161073e+01 7.995572e+07
2.191197e+01 7.726797e+07
2.221741e+01 7.461747e+07
2.252711e+01 7.205438e+07
2.284112e+01 6.955847e+07
2.315951e+01 6.719391e+07
2.348235e+01 6.492848e+07
2.380968e+01 6.272534e+07
2.414157e+01 6.051267e+07
2.447809e+01 5.835817e+07
2.481930e+01 5.633269e+07
2.516527e+01 5.440059e+07
2.551606e+01 5.245769e+07
2.587174e+01 5.071696e+07
2.623238e+01 4.908642e+07
2.659804e+01 4.737966e+07
2.696881e+01 4.563772e+07
2.734474e+01 4.406311e+07
2.772591e+01 4.252110e+07
2.811239e+01 4.097376e+07
2.850426e+01 3.947403e+07
2.890160e+01 3.802530e+07
2.930447e+01 3.668493e+07
2.971296e+01 3.532094e+07
3.012714e+01 3.411840e+07
3.054710e+01 3.296961e+07
3.097291e+01 3.183370e+07
3.140465e+01 3.074176e+07
3.184242e+01 2.964561e+07
3.228628e+01 2.859812e+07
3.273634e+01 2.757343e+07
3.319266e+01 2.662260e+07
3.365535e+01 2.566034e+07
3.412449e+01 2.475392e+07
3.460016e+01 2.385288e+07
3.508247e+01 2.299747e+07
3.557150e+01 2.214367e+07
3.606735e+01 2.133732e+07
3.657011e+01 2.056700e+07
3.707988e+01 1.986342e+07
3.759675e+01 1.914453e+07
3.812083e+01 1.845242e+07
3.865221e+01 1.777183e+07
3.919100e+01 1.711817e+07
3.973730e+01 1.651800e+07
4.029122e+01 1.593508e+07
4.085286e+01 1.537029e+07
4.142232e+01 1.481088e+07
4.199973e+01 1.427124e+07
4.258518e+01 1.375510e+07
4.317880e+01 1.327896e+07
4.378069e+01 1.278550e+07
4.439097e+01 1.232376e+07
4.500975e+01 1.183711e+07
4.563716e+01 1.140273e+07
4.627332e+01 1.098104e+07
4.691835e+01 1.059540e+07
4.757236e+01 1.019418e+07
4.823549e+01 9.811378e+06
4.890787e+01 9.449317e+06
4.958962e+01 9.100211e+06
5.028087e+01 8.741538e+06
5.098176e+01 8.431905e+06
5.169242e+01 8.111656e+06
5.241298e+01 7.813348e+06
5.314359e+01 7.542151e+06
5.388438e+01 7.258605e+06
5.463550e+01 6.997211e+06
5.539709e+01 6.747004e+06
5.616930e+01 6.496934e+06
5.695227e+01 6.255478e+06
5.774615e+01 6.020000e+06
5.855110e+01 5.785541e+06
5.936727e+01 5.572820e+06
6.019482e+01 5.364425e+06
6.103390e+01 5.162491e+06
6.188468e+01 4.977111e+06
6.274732e+01 4.800867e+06
6.362198e+01 4.622471e+06
6.450884e+01 4.451013e+06
6.540806e+01 4.291027e+06
6.631981e+01 4.133755e+06
6.724427e+01 3.980440e+06
6.818162e+01 3.831527e+06
6.913204e+01 3.691474e+06
7.009570e+01 3.555860e+06
7.107280e+01 3.426695e+06
7.206351e+01 3.289062e+06
7.306804e+01 3.166462e+06
7.408657e+01 3.051003e+06
7.511929e+01 2.937831e+06
7.616642e+01 2.832192e+06
7.722814e+01 2.729598e+06
7.830465e+01 2.626567e+06
7.939618e+01 2.525938e+06
8.050292e+01 2.435215e+06
8.162509e+01 2.342077e+06
8.276289e+01 2.256583e+06
8.391656e+01 2.170179e+06
8.508632e+01 2.090023e+06
8.627237e+01 2.013661e+06
8.747496e+01 1.940193e+06
8.869432e+01 1.869203e+06
8.993067e+01 1.801844e+06
9.118425e+01 1.733310e+06
9.245531e+01 1.668031e+06
9.374409e+01 1.601649e+06
9.505083e+01 1.542279e+06
9.637579e+01 1.484516e+06
9.771921e+01 1.431215e+06
9.908137e+01 1.379592e+06
1.004625e+02 1.327824e+06
1.018629e+02 1.276536e+06
