# Energy(MeV) Phi16_Spherical Phi84_Spherical
1.342331e+00 1.256637e-19 1.256637e+21
1.364709e+00 1.256637e-19 1.256637e+21
1.387460e+00 1.256637e-19 1.256637e+21
1.410590e+00 1.256637e-19 1.256637e+21
1.434106e+00 1.256637e-19 1.256637e+21
1.458013e+00 1.256637e-19 1.256637e+21
1.482320e+00 1.256637e-19 1.256637e+21
1.507031e+00 1.256637e-19 1.256637e+21
1.532155e+00 1.256637e-19 1.256637e+21
1.557697e+00 1.256637e-19 1.256637e+21
1.583665e+00 1.256637e-19 1.256637e+21
1.610066e+00 1.256637e-19 1.256637e+21
1.636907e+00 1.256637e-19 1.256637e+21
1.664195e+00 1.256637e-19 1.256637e+21
1.691939e+00 1.256637e-19 1.256637e+21
1.720145e+00 1.256637e-19 1.256637e+21
1.748821e+00 1.256637e-19 1.256637e+21
1.777975e+00 1.256637e-19 1.256637e+21
1.807616e+00 1.256637e-19 1.256637e+21
1.837750e+00 1.256637e-19 1.256637e+21
1.868387e+00 1.256637e-19 1.256637e+21
1.899534e+00 1.256637e-19 1.256637e+21
1.931201e+00 1.256637e-19 1.256637e+21
1.963396e+00 1.256637e-19 1.256637e+21
1.996127e+00 1.256637e-19 1.256637e+21
2.029404e+00 1.256637e-19 1.256637e+21
2.063236e+00 1.256637e-19 1.256637e+21
2.097632e+00 1.256637e-19 1.256637e+21
2.132601e+00 1.256637e-19 1.256637e+21
2.168153e+00 1.256637e-19 1.256637e+21
2.204298e+00 1.256637e-19 1.256637e+21
2.241045e+00 1.256637e-19 1.256637e+21
2.278405e+00 1.256637e-19 1.256637e+21
2.316388e+00 1.256637e-19 1.256637e+21
2.355004e+00 1.256637e-19 1.256637e+21
2.394264e+00 1.256637e-19 1.256637e+21
2.434178e+00 1.256637e-19 1.256637e+21
2.474758e+00 1.256637e-19 1.256637e+21
2.516014e+00 1.256637e-19 1.256637e+21
2.557958e+00 1.256637e-19 1.256637e+21
2.600601e+00 1.256637e-19 1.256637e+21
2.643956e+00 1.256637e-19 1.256637e+21
2.688032e+00 1.256637e-19 1.256637e+21
2.732844e+00 1.256637e-19 1.256637e+21
2.778403e+00 1.256637e-19 1.256637e+21
2.824721e+00 1.256637e-19 1.256637e+21
2.871811e+00 1.256637e-19 1.256637e+21
2.919687e+00 1.256637e-19 1.256637e+21
2.968360e+00 1.256637e-19 1.256637e+21
3.017845e+00 1.256637e-19 1.256637e+21
3.068155e+00 1.256637e-19 1.256637e+21
3.119304e+00 1.256637e-19 1.256637e+21
3.171305e+00 1.256637e-19 1.256637e+21
3.224173e+00 1.256637e-19 1.256637e+21
3.277923e+00 1.256637e-19 1.256637e+21
3.332568e+00 1.256637e-19 1.256637e+21
3.388125e+00 1.256637e-19 1.256637e+21
3.444608e+00 1.256637e-19 1.256637e+21
3.502032e+00 1.256637e-19 1.256637e+21
3.560414e+00 1.256637e-19 1.256637e+21
3.619769e+00 1.256637e-19 1.256637e+21
3.680113e+00 1.256637e-19 1.256637e+21
3.741463e+00 1.256637e-19 1.256637e+21
3.803837e+00 1.256637e-19 1.256637e+21
3.867250e+00 1.256637e-19 1.256637e+21
3.931720e+00 1.256637e-19 1.256637e+21
3.997265e+00 1.256637e-19 1.256637e+21
4.063902e+00 1.256637e-19 1.256637e+21
4.131651e+00 1.256637e-19 1.256637e+21
4.200529e+00 1.256637e-19 1.256637e+21
4.270555e+00 1.256637e-19 1.256637e+21
4.341748e+00 1.256637e-19 1.256637e+21
4.414129e+00 1.256637e+21 1.256637e+21
4.487716e+00 1.256637e+21 1.256637e+21
4.562530e+00 1.256637e+21 1.256637e+21
4.638591e+00 1.256637e+21 1.256637e+21
4.715920e+00 1.256637e+21 1.256637e+21
4.794538e+00 1.256637e+21 1.256637e+21
4.874467e+00 1.256637e+21 1.256637e+21
4.955728e+00 1.256637e+21 1.256637e+21
5.038344e+00 1.256637e+21 1.256637e+21
5.122337e+00 1.256637e+21 1.256637e+21
5.207731e+00 1.256637e+21 1.256637e+21
5.294548e+00 1.256637e+21 1.256637e+21
5.382812e+00 1.256637e+21 1.256637e+21
5.472548e+00 1.256637e+21 1.256637e+21
5.563780e+00 1.256637e+21 1.256637e+21
5.656532e+00 1.256637e+21 1.256637e+21
5.750831e+00 1.256637e+21 1.256637e+21
5.846702e+00 1.256637e+21 1.256637e+21
5.944171e+00 1.256637e+21 1.256637e+21
6.043265e+00 1.256637e+21 1.256637e+21
6.144012e+00 1.256637e+21 1.256637e+21
6.246437e+00 1.256637e+21 1.256637e+21
6.350570e+00 1.256637e+21 1.256637e+21
6.456439e+00 1.256637e+21 1.256637e+21
6.564073e+00 1.256637e+21 1.256637e+21
6.673502e+00 1.256637e+21 1.256637e+21
6.784754e+00 1.256637e+21 1.256637e+21
6.897862e+00 1.256637e+21 1.256637e+21
7.012854e+00 1.256637e+21 1.256637e+21
7.129764e+00 1.256637e+21 1.256637e+21
7.248623e+00 1.256637e+21 1.256637e+21
7.369464e+00 1.256637e+21 1.256637e+21
7.492318e+00 1.256637e+21 1.256637e+21
7.617221e+00 1.256637e+21 1.256637e+21
7.744207e+00 1.256637e+21 1.256637e+21
7.873309e+00 1.256637e+21 1.256637e+21
8.004563e+00 1.256637e+21 1.256637e+21
8.138006e+00 1.256637e+21 1.256637e+21
8.273673e+00 1.256637e+21 1.256637e+21
8.411601e+00 1.256637e+21 1.256637e+21
8.551830e+00 1.256637e+21 1.256637e+21
8.694395e+00 1.256637e+21 1.256637e+21
8.839338e+00 1.256637e+21 1.256637e+21
8.986697e+00 1.256637e+21 1.256637e+21
9.136512e+00 1.256637e+21 1.256637e+21
9.288825e+00 1.256637e+21 1.256637e+21
9.443677e+00 1.256637e+21 1.256637e+21
9.601111e+00 1.256637e+21 1.256637e+21
9.761169e+00 1.256637e+21 1.256637e+21
9.923896e+00 1.256637e+21 1.256637e+21
1.008933e+01 1.256637e+21 1.256637e+21
1.025753e+01 1.256637e+21 1.256637e+21
1.042853e+01 1.256637e+21 1.256637e+21
1.060239e+01 1.256637e+21 1.256637e+21
1.077914e+01 1.256637e+21 1.256637e+21
1.095883e+01 1.256637e+21 1.256637e+21
1.114153e+01 1.256637e+21 1.256637e+21
1.132726e+01 1.256637e+21 1.256637e+21
1.151610e+01 1.256637e+21 1.256637e+21
1.170808e+01 1.256637e+21 1.256637e+21
1.190326e+01 1.256637e+21 1.256637e+21
1.210170e+01 1.256637e+21 1.256637e+21
1.230345e+01 1.256637e+21 1.256637e+21
1.250855e+01 1.256637e+21 1.256637e+21
1.271708e+01 1.256637e+21 1.256637e+21
1.292909e+01 1.256637e+21 1.256637e+21
1.314462e+01 1.256637e+21 1.256637e+21
1.336375e+01 1.256637e+21 1.256637e+21
1.358654e+01 1.256637e+21 1.256637e+21
1.381304e+01 1.256637e+21 1.256637e+21
1.404331e+01 1.256637e+21 1.256637e+21
1.427743e+01 1.256637e+21 1.256637e+21
1.451544e+01 1.256637e+21 1.256637e+21
1.475743e+01 1.256637e+21 1.256637e+21
1.500344e+01 1.256637e+21 1.256637e+21
1.525356e+01 1.256637e+21 1.256637e+21
1.550785e+01 1.256637e+21 1.256637e+21
1.576638e+01 1.256637e+21 1.256637e+21
1.602922e+01 1.256637e+21 1.256637e+21
1.629644e+01 1.256637e+21 1.256637e+21
1.656811e+01 1.256637e+21 1.256637e+21
1.684432e+01 1.256637e+21 1.256637e+21
1.712513e+01 1.256637e+21 1.256637e+21
1.741061e+01 1.256637e+21 1.256637e+21
1.770086e+01 1.256637e+21 1.256637e+21
1.799595e+01 1.256637e+21 1.256637e+21
1.829596e+01 1.256637e+21 1.256637e+21
1.860097e+01 1.256637e+21 1.256637e+21
1.891106e+01 1.256637e+21 1.256637e+21
1.922632e+01 1.256637e+21 1.256637e+21
1.954684e+01 1.256637e+21 1.256637e+21
1.987270e+01 1.256637e+21 1.256637e+21
2.020400e+01 1.256637e+21 1.256637e+21
2.054081e+01 1.256637e+21 1.256637e+21
2.088324e+01 1.256637e+21 1.256637e+21
2.123138e+01 1.256637e+21 1.256637e+21
2.158533e+01 1.256637e+21 1.256637e+21
2.194517e+01 1.256637e+21 1.256637e+21
2.231102e+01 1.256637e+21 1.256637e+21
2.268296e+01 1.256637e+21 1.256637e+21
2.306110e+01 1.256637e+21 1.256637e+21
2.344555e+01 1.256637e+21 1.256637e+21
2.383641e+01 1.256637e+21 1.256637e+21
2.423378e+01 1.256637e+21 1.256637e+21
2.463777e+01 1.256637e+21 1.256637e+21
2.504851e+01 1.256637e+21 1.256637e+21
2.546608e+01 1.256637e+21 1.256637e+21
2.589062e+01 1.256637e+21 1.256637e+21
2.632224e+01 1.256637e+21 1.256637e+21
2.676105e+01 1.256637e+21 1.256637e+21
2.720718e+01 1.256637e+21 1.256637e+21
2.766075e+01 1.256637e+21 1.256637e+21
2.812188e+01 1.256637e+21 1.256637e+21
2.859069e+01 1.256637e+21 1.256637e+21
2.906732e+01 1.256637e+21 1.256637e+21
2.955189e+01 1.256637e+21 1.256637e+21
3.004455e+01 1.256637e+21 1.256637e+21
3.054541e+01 1.256637e+21 1.256637e+21
3.105463e+01 1.256637e+21 1.256637e+21
3.157234e+01 1.256637e+21 1.256637e+21
3.209867e+01 1.256637e+21 1.256637e+21
3.263378e+01 1.256637e+21 1.256637e+21
3.317781e+01 1.256637e+21 1.256637e+21
3.373092e+01 1.256637e+21 1.256637e+21
3.429324e+01 1.256637e+21 1.256637e+21
3.486493e+01 1.256637e+21 1.256637e+21
3.544616e+01 1.256637e+21 1.256637e+21
3.603708e+01 1.256637e+21 1.256637e+21
3.663784e+01 1.256637e+21 1.256637e+21
3.724862e+01 1.256637e+21 1.256637e+21
3.786959e+01 1.256637e+21 1.256637e+21
3.850090e+01 1.256637e+21 1.256637e+21
3.914275e+01 1.256637e+21 1.256637e+21
3.979529e+01 1.256637e+21 1.256637e+21
4.045871e+01 1.256637e+21 1.256637e+21
4.113318e+01 1.256637e+21 1.256637e+21
4.181891e+01 1.256637e+21 1.256637e+21
4.251606e+01 1.256637e+21 1.256637e+21
4.322484e+01 1.256637e+21 1.256637e+21
4.394543e+01 1.256637e+21 1.256637e+21
4.467804e+01 1.256637e+21 1.256637e+21
4.542286e+01 1.256637e+21 1.256637e+21
4.618009e+01 1.256637e+21 1.256637e+21
4.694995e+01 1.256637e+21 1.256637e+21
4.773264e+01 1.256637e+21 1.256637e+21
4.852839e+01 1.256637e+21 1.256637e+21
4.933739e+01 1.256637e+21 1.256637e+21
5.015989e+01 1.256637e+21 1.256637e+21
5.099609e+01 1.256637e+21 1.256637e+21
5.184624e+01 1.256637e+21 1.256637e+21
5.271056e+01 1.256637e+21 1.256637e+21
5.358928e+01 1.256637e+21 1.256637e+21
5.448266e+01 1.256637e+21 1.256637e+21
5.539093e+01 1.256637e+21 1.256637e+21
5.631434e+01 1.256637e+21 1.256637e+21
5.725315e+01 1.256637e+21 1.256637e+21
5.820760e+01 1.256637e+21 1.256637e+21
5.917797e+01 1.256637e+21 1.256637e+21
6.016451e+01 1.256637e+21 1.256637e+21
6.116750e+01 1.256637e+21 1.256637e+21
6.218721e+01 1.256637e+21 1.256637e+21
6.322392e+01 1.256637e+21 1.256637e+21
6.427792e+01 1.256637e+21 1.256637e+21
6.534948e+01 1.256637e+21 1.256637e+21
6.643891e+01 1.256637e+21 1.256637e+21
6.754650e+01 1.256637e+21 1.256637e+21
6.867256e+01 1.256637e+21 1.256637e+21
6.981738e+01 1.256637e+21 1.256637e+21
7.098129e+01 1.256637e+21 1.256637e+21
7.216461e+01 1.256637e+21 1.256637e+21
7.336765e+01 1.256637e+21 1.256637e+21
7.459075e+01 1.256637e+21 1.256637e+21
7.583423e+01 1.256637e+21 1.256637e+21
7.709845e+01 1.256637e+21 1.256637e+21
7.838375e+01 1.256637e+21 1.256637e+21
7.969047e+01 1.256637e+21 1.256637e+21
8.101897e+01 1.256637e+21 1.256637e+21
8.236962e+01 1.256637e+21 1.256637e+21
8.374279e+01 1.256637e+21 1.256637e+21
8.513885e+01 1.256637e+21 1.256637e+21
8.655818e+01 1.256637e+21 1.256637e+21
8.800117e+01 1.256637e+21 1.256637e+21
8.946822e+01 1.256637e+21 1.256637e+21
9.095973e+01 1.256637e+21 1.256637e+21
9.247610e+01 1.256637e+21 1.256637e+21
9.401775e+01 1.256637e+21 1.256637e+21
9.558510e+01 1.256637e+21 1.256637e+21
9.717858e+01 1.256637e+21 1.256637e+21
9.879863e+01 1.256637e+21 1.256637e+21
1.004457e+02 1.256637e+21 1.256637e+21
1.021202e+02 1.256637e+21 1.256637e+21
1.038226e+02 1.256637e+21 1.256637e+21
1.055534e+02 1.256637e+21 1.256637e+21
1.073131e+02 1.256637e+21 1.256637e+21
1.091021e+02 1.256637e+21 1.256637e+21
1.109209e+02 1.256637e+21 1.256637e+21
1.127700e+02 1.256637e+21 1.256637e+21
1.146500e+02 1.256637e+21 1.256637e+21
1.165613e+02 1.256637e+21 1.256637e+21
1.185045e+02 1.256637e+21 1.256637e+21
1.204800e+02 1.256637e+21 1.256637e+21
1.224885e+02 1.256637e+21 1.256637e+21
1.245305e+02 1.256637e+21 1.256637e+21
1.266066e+02 1.256637e+21 1.256637e+21
1.287172e+02 1.256637e+21 1.256637e+21
1.308630e+02 1.256637e+21 1.256637e+21
1.330446e+02 1.256637e+21 1.256637e+21
1.352626e+02 1.256637e+21 1.256637e+21
1.375175e+02 1.256637e+21 1.256637e+21
1.398100e+02 1.256637e+21 1.256637e+21
1.421408e+02 1.256637e+21 1.256637e+21
1.445104e+02 1.256637e+21 1.256637e+21
1.469195e+02 1.256637e+21 1.256637e+21
1.493687e+02 1.256637e+21 1.256637e+21
1.518588e+02 1.256637e+21 1.256637e+21
1.543904e+02 1.256637e+21 1.256637e+21
1.569642e+02 1.256637e+21 1.256637e+21
1.595810e+02 1.256637e+21 1.256637e+21
1.622413e+02 1.256637e+21 1.256637e+21
1.649460e+02 1.256637e+21 1.256637e+21
1.676958e+02 1.256637e+21 1.256637e+21
1.704914e+02 1.256637e+21 1.256637e+21
1.733336e+02 1.256637e+21 1.256637e+21
1.762232e+02 1.256637e+21 1.256637e+21
1.791610e+02 1.256637e+21 1.256637e+21
1.821478e+02 1.256637e+21 1.256637e+21
1.851843e+02 1.256637e+21 1.256637e+21
1.882715e+02 1.256637e+21 1.256637e+21
1.914101e+02 1.256637e+21 1.256637e+21
1.946011e+02 1.256637e+21 1.256637e+21
1.978453e+02 1.256637e+21 1.256637e+21
2.011435e+02 1.256637e+21 1.256637e+21
2.044967e+02 1.256637e+21 1.256637e+21
2.079058e+02 1.256637e+21 1.256637e+21
2.113718e+02 1.256637e+21 1.256637e+21
2.148955e+02 1.256637e+21 1.256637e+21
2.184780e+02 1.256637e+21 1.256637e+21
2.221202e+02 1.256637e+21 1.256637e+21
2.258231e+02 1.256637e+21 1.256637e+21
2.295878e+02 1.256637e+21 1.256637e+21
2.334152e+02 1.256637e+21 1.256637e+21
2.373064e+02 1.256637e+21 1.256637e+21
2.412625e+02 1.256637e+21 1.256637e+21
2.452846e+02 1.256637e+21 1.256637e+21
2.493736e+02 1.256637e+21 1.256637e+21
2.535309e+02 1.256637e+21 1.256637e+21
2.577575e+02 1.256637e+21 1.256637e+21
2.620545e+02 1.256637e+21 1.256637e+21
2.664231e+02 1.256637e+21 1.256637e+21
2.708646e+02 1.256637e+21 1.256637e+21
2.753802e+02 1.256637e+21 1.256637e+21
2.799710e+02 1.256637e+21 1.256637e+21
2.846383e+02 1.256637e+21 1.256637e+21
2.893835e+02 1.256637e+21 1.256637e+21
2.942077e+02 1.256637e+21 1.256637e+21
2.991124e+02 1.256637e+21 1.256637e+21
3.040988e+02 1.256637e+21 1.256637e+21
3.091684e+02 1.256637e+21 1.256637e+21
3.143225e+02 1.256637e+21 1.256637e+21
3.195625e+02 1.256637e+21 1.256637e+21
3.248899e+02 1.256637e+21 1.256637e+21
3.303060e+02 1.256637e+21 1.256637e+21
3.358125e+02 1.256637e+21 1.256637e+21
3.414108e+02 1.256637e+21 1.256637e+21
3.471024e+02 1.256637e+21 1.256637e+21
3.528888e+02 1.256637e+21 1.256637e+21
3.587718e+02 1.256637e+21 1.256637e+21
3.647528e+02 1.256637e+21 1.256637e+21
3.708335e+02 1.256637e+21 1.256637e+21
3.770156e+02 1.256637e+21 1.256637e+21
3.833007e+02 1.256637e+21 1.256637e+21
3.896907e+02 1.256637e+21 1.256637e+21
3.961871e+02 1.256637e+21 1.256637e+21
4.027919e+02 1.256637e+21 1.256637e+21
4.095068e+02 1.256637e+21 1.256637e+21
4.163336e+02 1.256637e+21 1.256637e+21
4.232742e+02 1.256637e+21 1.256637e+21
4.303305e+02 1.256637e+21 1.256637e+21
4.375044e+02 1.256637e+21 1.256637e+21
4.447980e+02 1.256637e+21 1.256637e+21
4.522131e+02 1.256637e+21 1.256637e+21
4.597519e+02 1.256637e+21 1.256637e+21
4.674163e+02 1.256637e+21 1.256637e+21
4.752085e+02 1.256637e+21 1.256637e+21
4.831306e+02 1.256637e+21 1.256637e+21
4.911848e+02 1.256637e+21 1.256637e+21
4.993733e+02 1.256637e+21 1.256637e+21
5.076982e+02 1.256637e+21 1.256637e+21
5.161619e+02 1.256637e+21 1.256637e+21
5.247668e+02 1.256637e+21 1.256637e+21
5.335151e+02 1.256637e+21 1.256637e+21
5.424092e+02 1.256637e+21 1.256637e+21
5.514516e+02 1.256637e+21 1.256637e+21
5.606447e+02 1.256637e+21 1.256637e+21
5.699911e+02 1.256637e+21 1.256637e+21
5.794933e+02 1.256637e+21 1.256637e+21
5.891539e+02 1.256637e+21 1.256637e+21
5.989756e+02 1.256637e+21 1.256637e+21
6.089610e+02 1.256637e+21 1.256637e+21
6.191129e+02 1.256637e+21 1.256637e+21
6.294340e+02 1.256637e+21 1.256637e+21
6.399271e+02 1.256637e+21 1.256637e+21
6.505952e+02 1.256637e+21 1.256637e+21
6.614412e+02 1.256637e+21 1.256637e+21
6.724679e+02 1.256637e+21 1.256637e+21
6.836785e+02 1.256637e+21 1.256637e+21
6.950760e+02 1.256637e+21 1.256637e+21
7.066635e+02 1.256637e+21 1.256637e+21
7.184441e+02 1.256637e+21 1.256637e+21
7.304211e+02 1.256637e+21 1.256637e+21
