EPOCH                              FLUX_HE_3.4-4.7            FLUX_HE_4.7-6.1            FLUX_HE_6.1-7.3            FLUX_HE_7.3-9.7           FLUX_HE_9.7-13.6          FLUX_HE_13.6-18.0          FLUX_HE_18.0-29.4          FLUX_HE_29.4-41.2             FLUX_C_6.4-8.6            FLUX_C_8.6-11.2           FLUX_C_11.2-13.4           FLUX_C_13.4-17.9           FLUX_C_17.9-25.1           FLUX_C_25.1-33.2           FLUX_C_33.2-54.3           FLUX_C_54.3-76.3            FLUX_O_7.3-10.0           FLUX_O_10.0-13.1           FLUX_O_13.1-15.6           FLUX_O_15.6-21.0           FLUX_O_21.0-29.4           FLUX_O_29.4-38.9           FLUX_O_38.9-63.8           FLUX_O_63.8-89.8          FLUX_FE_10.7-15.8          FLUX_FE_15.8-21.5          FLUX_FE_21.5-26.3          FLUX_FE_26.3-36.3          FLUX_FE_36.3-52.2          FLUX_FE_52.2-70.2         FLUX_FE_70.2-117.5        FLUX_FE_117.5-167.7             CNT_HE_3.4-4.7             CNT_HE_4.7-6.1             CNT_HE_6.1-7.3             CNT_HE_7.3-9.7            CNT_HE_9.7-13.6           CNT_HE_13.6-18.0           CNT_HE_18.0-29.4           CNT_HE_29.4-41.2              CNT_C_6.4-8.6             CNT_C_8.6-11.2            CNT_C_11.2-13.4            CNT_C_13.4-17.9            CNT_C_17.9-25.1            CNT_C_25.1-33.2            CNT_C_33.2-54.3            CNT_C_54.3-76.3             CNT_O_7.3-10.0            CNT_O_10.0-13.1            CNT_O_13.1-15.6            CNT_O_15.6-21.0            CNT_O_21.0-29.4            CNT_O_29.4-38.9            CNT_O_38.9-63.8            CNT_O_63.8-89.8           CNT_FE_10.7-15.8           CNT_FE_15.8-21.5           CNT_FE_21.5-26.3           CNT_FE_26.3-36.3           CNT_FE_36.3-52.2           CNT_FE_52.2-70.2          CNT_FE_70.2-117.5         CNT_FE_117.5-167.7
dd-mm-yyyy hh:mm:ss.ms  1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon) 1/(cm2_Sr_sec_MeV/nucleon)                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour                Counts/hour
17-07-2000 11:00:00.000                    1.21440                   0.741940                   0.570510                   0.296910                  0.0625970                    0.00000                    0.00000                    0.00000                 0.00227940                 0.00105920                0.000620690                0.000280640                6.82020E-05                1.88330E-05                1.56580E-06                    0.00000                 0.00395490                 0.00167330                0.000760960                0.000273610                5.59290E-05                1.19300E-05                8.96500E-07                5.59930E-07                7.50610E-05                1.32260E-05                9.02140E-06                1.71210E-06                5.83210E-07                    0.00000                    0.00000                    0.00000                    430.000                    279.000                    171.000                    211.000                    62.0000                    0.00000                    0.00000                    0.00000                    605.000                    334.000                    158.000                    148.000                    54.0000                    16.0000                    3.00000                    0.00000                    1289.00                    623.000                    228.000                    170.000                    52.0000                    12.0000                    2.00000                    1.00000                    3.00000                    1.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
17-07-2000 12:00:00.000                    1.09370                   0.746990                   0.545910                   0.273620                  0.0597640                 0.00283570                    0.00000                    0.00000                 0.00218430                0.000884570                0.000641360                0.000222060                7.37480E-05                1.52040E-05                4.78080E-06                6.63070E-07                 0.00334720                 0.00146740                0.000743710                0.000276880                6.43440E-05                1.59040E-05                8.92710E-07                    0.00000                6.37910E-05                1.43620E-05                1.84000E-06                8.32140E-07                5.57570E-07                    0.00000                    0.00000                    0.00000                    377.000                    279.000                    161.000                    198.000                    62.0000                    3.00000                    0.00000                    0.00000                    586.000                    282.000                    164.000                    119.000                    59.0000                    13.0000                    9.00000                    1.00000                    1101.00                    551.000                    225.000                    173.000                    60.0000                    16.0000                    2.00000                    0.00000                    1.00000                    3.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
17-07-2000 13:00:00.000                   0.989150                   0.586880                   0.485980                   0.279230                  0.0652450                    0.00000                    0.00000                    0.00000                 0.00175840                0.000901820                0.000482960                0.000221480                6.38220E-05                1.48520E-05                1.60810E-06                    0.00000                 0.00325810                 0.00145860                0.000690400                0.000296510                4.88870E-05                1.09400E-05                2.64670E-06                    0.00000                5.69800E-05                1.56970E-05                1.72860E-06                1.76570E-06                    0.00000                    0.00000                    0.00000                    0.00000                    357.000                    228.000                    150.000                    203.000                    67.0000                    0.00000                    0.00000                    0.00000                    474.000                    288.000                    124.000                    118.000                    51.0000                    13.0000                    3.00000                    0.00000                    1078.00                    551.000                    209.000                    187.000                    46.0000                    11.0000                    6.00000                    0.00000                    4.00000                    2.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
17-07-2000 14:00:00.000                    1.04590                   0.588390                   0.486520                   0.223070                  0.0583110                    0.00000                    0.00000                    0.00000                 0.00185800                0.000916260                0.000522540                0.000200200                5.47510E-05                1.50030E-05                1.62610E-06                    0.00000                 0.00310460                 0.00124280                0.000628870                0.000217020                4.37310E-05                1.17490E-05                4.28710E-07                    0.00000                4.92690E-05                1.14710E-05                5.27570E-06                8.65710E-07                    0.00000                    0.00000                    0.00000                    0.00000                    401.000                    235.000                    156.000                    176.000                    64.0000                    0.00000                    0.00000                    0.00000                    501.000                    294.000                    134.000                    107.000                    44.0000                    13.0000                    3.00000                    0.00000                    1027.00                    469.000                    191.000                    137.000                    41.0000                    12.0000                    1.00000                    0.00000                    4.00000                    1.00000                    0.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000
17-07-2000 15:00:00.000                    1.02890                   0.557910                   0.414300                   0.191280                  0.0436930                 0.00104640                    0.00000                    0.00000                 0.00174110                0.000852700                0.000466550                0.000210990                6.56590E-05                1.49290E-05                1.53770E-06                6.38640E-07                 0.00284650                 0.00119000                0.000562330                0.000194400                4.46960E-05                1.07420E-05                1.32600E-06                    0.00000                4.89250E-05                1.01510E-05                5.23930E-06                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    388.000                    224.000                    133.000                    159.000                    48.0000                    1.00000                    0.00000                    0.00000                    471.000                    274.000                    121.000                    114.000                    53.0000                    13.0000                    3.00000                    1.00000                    948.000                    452.000                    171.000                    123.000                    42.0000                    11.0000                    3.00000                    0.00000                    4.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
17-07-2000 16:00:00.000                   0.867760                   0.565190                   0.472790                   0.184820                  0.0588350                0.000961430                    0.00000                    0.00000                 0.00164370                0.000759990                0.000488290                0.000156690                5.73000E-05                1.83560E-05                1.04470E-06                    0.00000                 0.00268350                 0.00112790                0.000527990                0.000186260                4.23640E-05                8.81000E-06                1.74470E-06                    0.00000                3.64240E-05                9.97360E-06                5.32430E-06                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    324.000                    230.000                    152.000                    148.000                    69.0000                    1.00000                    0.00000                    0.00000                    446.000                    246.000                    127.000                    85.0000                    46.0000                    16.0000                    2.00000                    0.00000                    893.000                    430.000                    162.000                    118.000                    40.0000                    9.00000                    4.00000                    0.00000                    1.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
17-07-2000 17:00:00.000                   0.947570                   0.553850                   0.384170                   0.199060                  0.0468770                0.000716680                    0.00000                    0.00000                 0.00153600                0.000779490                0.000511820                0.000188010                4.40970E-05                1.08060E-05                9.93870E-07                    0.00000                 0.00241560                 0.00107110                0.000520900                0.000175580                4.93070E-05                6.40000E-06                    0.00000                5.37470E-07                4.54640E-05                6.63530E-06                4.98070E-06                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    416.000                    258.000                    145.000                    185.000                    62.0000                    2.00000                    0.00000                    0.00000                    448.000                    271.000                    143.000                    109.000                    38.0000                    10.0000                    2.00000                    0.00000                    865.000                    438.000                    171.000                    120.000                    50.0000                    7.00000                    0.00000                    1.00000                    4.00000                    2.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
17-07-2000 18:00:00.000                   0.901160                   0.526760                   0.412280                   0.225520                  0.0521470                    0.00000                    0.00000                    0.00000                 0.00137600                0.000722610                0.000357260                0.000169710                4.58900E-05                1.37100E-05                1.00820E-06                6.45500E-07                 0.00256450                 0.00103730                0.000484120                0.000199050                3.04610E-05                4.88000E-06                4.28210E-07                    0.00000                3.32500E-05                1.27800E-05                    0.00000                1.74360E-06                    0.00000                    0.00000                    0.00000                    0.00000                    354.000                    216.000                    136.000                    176.000                    60.0000                    0.00000                    0.00000                    0.00000                    374.000                    234.000                    93.0000                    92.0000                    37.0000                    12.0000                    2.00000                    1.00000                    857.000                    395.000                    148.000                    127.000                    29.0000                    5.00000                    1.00000                    0.00000                    2.00000                    1.00000                    0.00000                    0.00000                    1.00000                    0.00000                    0.00000                    0.00000
17-07-2000 19:00:00.000                   0.865810                   0.468760                   0.339310                   0.211510                  0.0454470                    0.00000                    0.00000                    0.00000                 0.00136030                0.000695300                0.000360300                0.000174050                3.94710E-05                1.57450E-05                2.53090E-06                    0.00000                 0.00237810                0.000999010                0.000385350                0.000152870                3.97370E-05                5.88360E-06                4.51210E-07                    0.00000                4.39870E-05                8.61860E-06                5.19360E-06                8.60000E-07                    0.00000                    0.00000                    0.00000                    0.00000                    341.000                    197.000                    115.000                    183.000                    54.0000                    0.00000                    0.00000                    0.00000                    372.000                    227.000                    94.0000                    95.0000                    32.0000                    14.0000                    5.00000                    0.00000                    798.000                    383.000                    119.000                    98.0000                    38.0000                    6.00000                    1.00000                    0.00000                    3.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
17-07-2000 20:00:00.000                   0.887210                   0.482260                   0.397640                   0.176890                  0.0343370                    0.00000                    0.00000                    0.00000                 0.00141250                0.000649540                0.000369770                0.000148280                3.34290E-05                3.49430E-06                1.55890E-06                    0.00000                 0.00239770                0.000984150                0.000460210                0.000171140                3.65390E-05                7.90790E-06                1.35110E-06                    0.00000                2.00780E-05                1.12370E-05                1.77500E-06                8.04290E-07                    0.00000                    0.00000                2.38210E-07                    0.00000                    351.000                    204.000                    135.000                    159.000                    41.0000                    0.00000                    0.00000                    0.00000                    388.000                    212.000                    97.0000                    81.0000                    27.0000                    3.00000                    3.00000                    0.00000                    810.000                    379.000                    142.000                    110.000                    35.0000                    8.00000                    3.00000                    0.00000                    1.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
17-07-2000 21:00:00.000                   0.803440                   0.471180                   0.317900                   0.125210                  0.0377090                    0.00000                    0.00000                    0.00000                 0.00128760                0.000711890                0.000359250                0.000143480                3.45120E-05                1.47970E-05                9.94570E-07                    0.00000                 0.00204480                0.000856670                0.000389260                0.000148440                3.34640E-05                8.64570E-06                4.52070E-07                    0.00000                4.04090E-05                4.26140E-06                3.38430E-06                1.71640E-06                    0.00000                    0.00000                    0.00000                    0.00000                    346.000                    217.000                    117.000                    132.000                    51.0000                    0.00000                    0.00000                    0.00000                    354.000                    233.000                    94.0000                    78.0000                    28.0000                    13.0000                    2.00000                    0.00000                    690.000                    331.000                    120.000                    95.0000                    32.0000                    9.00000                    1.00000                    0.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
17-07-2000 22:00:00.000                   0.869610                   0.430010                   0.351510                   0.168020                  0.0400560                    0.00000                    0.00000                    0.00000                 0.00134880                0.000571410                0.000314400                0.000134460                4.77800E-05                4.38860E-06                    0.00000                6.72070E-07                 0.00203390                0.000798680                0.000330080                0.000130240                3.67490E-05                4.82640E-06                8.48070E-07                    0.00000                4.13660E-05                5.51430E-06                    0.00000                1.71640E-06                    0.00000                    0.00000                    0.00000                    0.00000                    348.000                    184.000                    120.000                    148.000                    54.0000                    0.00000                    0.00000                    0.00000                    373.000                    188.000                    83.0000                    74.0000                    39.0000                    4.00000                    0.00000                    1.00000                    689.000                    310.000                    102.000                    84.0000                    35.0000                    5.00000                    2.00000                    0.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
17-07-2000 23:00:00.000                   0.631000                   0.331040                   0.270020                   0.131000                  0.0281560                    0.00000                    0.00000                    0.00000                 0.00110060                0.000563710                0.000245440                9.38160E-05                3.01040E-05                6.82860E-06                1.99920E-06                    0.00000                 0.00181660                0.000692370                0.000303710                0.000123660                2.37190E-05                4.65430E-06                1.29700E-06                    0.00000                2.45350E-05                9.68710E-06                1.65210E-06                7.92140E-07                    0.00000                    0.00000                    0.00000                    0.00000                    287.000                    158.000                    104.000                    142.000                    37.0000                    0.00000                    0.00000                    0.00000                    308.000                    187.000                    65.0000                    52.0000                    25.0000                    6.00000                    4.00000                    0.00000                    622.000                    271.000                    96.0000                    81.0000                    23.0000                    5.00000                    3.00000                    0.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
18-07-2000 00:00:00.000                   0.633710                   0.387120                   0.305870                   0.123760                  0.0346590                    0.00000                    0.00000                    0.00000                0.000988460                0.000461510                0.000266590                0.000110490                1.91590E-05                4.40430E-06                9.78070E-07                    0.00000                 0.00169990                0.000703090                0.000327200                0.000110140                1.72200E-05                3.80430E-06                    0.00000                5.69360E-07                2.32100E-05                8.13360E-06                    0.00000                8.00710E-07                    0.00000                    0.00000                    0.00000                    0.00000                    298.000                    192.000                    124.000                    135.000                    55.0000                    0.00000                    0.00000                    0.00000                    275.000                    153.000                    71.0000                    61.0000                    16.0000                    4.00000                    2.00000                    0.00000                    582.000                    275.000                    103.000                    72.0000                    17.0000                    4.00000                    0.00000                    1.00000                    0.00000                    1.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
18-07-2000 01:00:00.000                   0.697280                   0.401180                   0.286300                   0.136950                  0.0308460                0.000734290                    0.00000                    0.00000                 0.00111850                0.000547190                0.000279990                0.000116510                2.74900E-05                5.59070E-06                9.74140E-07                6.61360E-07                 0.00163810                0.000684920                0.000319840                0.000102180                2.35530E-05                5.72140E-06                1.68510E-06                5.30140E-07                1.52940E-05                4.08210E-06                3.41210E-06                7.92140E-07                    0.00000                    0.00000                    0.00000                    0.00000                    304.000                    185.000                    106.000                    140.000                    44.0000                    1.00000                    0.00000                    0.00000                    314.000                    182.000                    75.0000                    65.0000                    23.0000                    5.00000                    2.00000                    1.00000                    564.000                    270.000                    101.000                    67.0000                    23.0000                    6.00000                    4.00000                    1.00000                    4.00000                    2.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
18-07-2000 02:00:00.000                   0.641630                   0.362870                   0.254920                   0.113080                  0.0250630                    0.00000                    0.00000                    0.00000                 0.00106400                0.000491480                0.000227140                0.000109210                2.38260E-05                4.42930E-06                5.16570E-07                    0.00000                 0.00165710                0.000656910                0.000286510                0.000125770                1.94470E-05                3.77000E-06                8.53930E-07                    0.00000                3.01490E-05                5.56790E-06                1.64710E-06                    0.00000                    0.00000                    0.00000                    0.00000                2.82790E-07                    290.000                    175.000                    97.0000                    120.000                    37.0000                    0.00000                    0.00000                    0.00000                    300.000                    165.000                    61.0000                    61.0000                    20.0000                    4.00000                    1.00000                    0.00000                    572.000                    258.000                    91.0000                    83.0000                    19.0000                    4.00000                    2.00000                    0.00000                    0.00000                    3.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
18-07-2000 03:00:00.000                   0.619730                   0.309560                   0.240980                   0.113850                  0.0226510                    0.00000                    0.00000                    0.00000                0.000963840                0.000471560                0.000181060                0.000101780                1.57390E-05                5.63000E-06                1.54660E-06                    0.00000                 0.00153940                0.000544160                0.000293590                0.000101580                2.04020E-05                3.76290E-06                1.29180E-06                    0.00000                2.27530E-05                5.31430E-06                1.74570E-06                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    308.000                    166.000                    102.000                    142.000                    35.0000                    0.00000                    0.00000                    0.00000                    271.000                    158.000                    49.0000                    57.0000                    13.0000                    5.00000                    3.00000                    0.00000                    532.000                    215.000                    93.0000                    67.0000                    20.0000                    4.00000                    3.00000                    0.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
18-07-2000 04:00:00.000                   0.610610                   0.369550                   0.175680                   0.137560                  0.0197640                    0.00000                    0.00000                    0.00000                 0.00101090                0.000495440                0.000255570                0.000103180                2.28710E-05                5.42290E-06                    0.00000                    0.00000                 0.00142450                0.000555150                0.000232440                0.000108060                1.01610E-05                1.82210E-06                8.51360E-07                    0.00000                2.10760E-05                4.14360E-06                6.66640E-06                7.87860E-07                    0.00000                    0.00000                    0.00000                    0.00000                    304.000                    199.000                    80.0000                    157.000                    34.0000                    0.00000                    0.00000                    0.00000                    285.000                    166.000                    69.0000                    58.0000                    19.0000                    5.00000                    0.00000                    0.00000                    493.000                    219.000                    74.0000                    71.0000                    10.0000                    2.00000                    2.00000                    0.00000                    2.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
18-07-2000 05:00:00.000                   0.550330                   0.289510                   0.196400                   0.110560                  0.0240070                    0.00000                    0.00000                    0.00000                0.000873120                0.000389060                0.000157280                7.25370E-05                1.55290E-05                5.48000E-06                4.84290E-07                    0.00000                 0.00138550                0.000548290                0.000234820                8.79900E-05                2.71560E-05                5.73210E-06                8.24860E-07                    0.00000                1.20620E-05                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    271.000                    151.000                    82.0000                    138.000                    37.0000                    0.00000                    0.00000                    0.00000                    247.000                    131.000                    43.0000                    41.0000                    13.0000                    5.00000                    1.00000                    0.00000                    482.000                    218.000                    75.0000                    58.0000                    27.0000                    6.00000                    2.00000                    0.00000                    0.00000                    0.00000                    0.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000
18-07-2000 06:00:00.000                   0.546040                   0.294640                   0.252780                   0.118590                  0.0184360                    0.00000                    0.00000                    0.00000                0.000894860                0.000424020                0.000188450                6.70720E-05                2.37840E-05                3.33210E-06                    0.00000                    0.00000                 0.00121550                0.000565380                0.000218290                7.22240E-05                1.42150E-05                5.66860E-06                1.25890E-06                5.57570E-07                1.79640E-05                6.92570E-06                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    273.000                    159.000                    108.000                    149.000                    35.0000                    0.00000                    0.00000                    0.00000                    254.000                    143.000                    51.0000                    38.0000                    20.0000                    3.00000                    0.00000                    0.00000                    423.000                    225.000                    70.0000                    48.0000                    14.0000                    6.00000                    3.00000                    1.00000                    2.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
18-07-2000 07:00:00.000                   0.475930                   0.318910                   0.175630                  0.0949540                  0.0165760                    0.00000                    0.00000                    0.00000                0.000713140                0.000360850                0.000165540                7.82040E-05                1.90600E-05                4.38860E-06                9.64210E-07                    0.00000                 0.00122650                0.000494500                0.000193770                8.91660E-05                1.83440E-05                2.82790E-06                1.30690E-06                    0.00000                6.09570E-06                2.71640E-06                1.63000E-06                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    266.000                    194.000                    83.0000                    139.000                    34.0000                    0.00000                    0.00000                    0.00000                    203.000                    122.000                    45.0000                    44.0000                    16.0000                    4.00000                    2.00000                    0.00000                    428.000                    197.000                    62.0000                    59.0000                    18.0000                    3.00000                    3.00000                    0.00000                    2.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
18-07-2000 08:00:00.000                   0.471120                   0.326690                   0.179430                  0.0989350                  0.0264600                    0.00000                    0.00000                    0.00000                0.000786620                0.000339040                0.000174700                6.00880E-05                1.91050E-05                2.25790E-06                5.10860E-07                    0.00000                 0.00122760                0.000454770                0.000201750                7.50440E-05                1.89430E-05                3.67640E-06                1.69040E-06                    0.00000                2.40840E-05                5.50640E-06                1.63000E-06                    0.00000                    0.00000                    0.00000                    0.00000                2.97140E-07                    245.000                    181.000                    76.0000                    138.000                    40.0000                    0.00000                    0.00000                    0.00000                    224.000                    115.000                    47.0000                    34.0000                    16.0000                    2.00000                    1.00000                    0.00000                    428.000                    181.000                    65.0000                    50.0000                    19.0000                    4.00000                    4.00000                    0.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
18-07-2000 09:00:00.000                   0.499650                   0.310800                   0.260380                   0.127600                  0.0220100                    0.00000                    0.00000                    0.00000                0.000809750                0.000383770                0.000175420                8.43260E-05                2.52950E-05                5.14400E-06                9.54000E-07                    0.00000                 0.00118930                0.000390850                0.000218490                7.33570E-05                1.70490E-05                3.48270E-06                7.89330E-07                    0.00000                1.52800E-05                3.83870E-06                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    258.000                    169.000                    114.000                    157.000                    39.0000                    0.00000                    0.00000                    0.00000                    246.000                    139.000                    51.0000                    51.0000                    23.0000                    5.00000                    2.00000                    0.00000                    444.000                    167.000                    75.0000                    52.0000                    18.0000                    4.00000                    2.00000                    0.00000                    1.00000                    0.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
18-07-2000 10:00:00.000                   0.491440                   0.246160                   0.222990                   0.100570                  0.0197670                0.000692710                    0.00000                    0.00000                0.000790160                0.000361990                0.000169890                6.68160E-05                2.38650E-05                5.38290E-06                5.10860E-07                    0.00000                 0.00114670                0.000484610                0.000273790                7.99940E-05                1.28970E-05                1.87140E-06                4.10000E-07                    0.00000                9.00710E-06                2.63430E-06                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    268.000                    140.000                    100.000                    133.000                    37.0000                    1.00000                    0.00000                    0.00000                    225.000                    122.000                    46.0000                    38.0000                    20.0000                    5.00000                    1.00000                    0.00000                    400.000                    193.000                    88.0000                    53.0000                    13.0000                    2.00000                    1.00000                    0.00000                    3.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
18-07-2000 11:00:00.000                   0.453180                   0.231680                   0.214940                   0.107720                  0.0257730                    0.00000                    0.00000                    0.00000                0.000884760                0.000375020                0.000219400                8.64890E-05                2.01710E-05                2.25430E-06                    0.00000                    0.00000                 0.00118410                0.000445510                0.000206210                8.84470E-05                1.80060E-05                3.72570E-06                4.10000E-07                    0.00000                1.79840E-05                1.31710E-06                    0.00000                    0.00000                    0.00000                    0.00000                2.31930E-07                    0.00000                    236.000                    128.000                    97.0000                    141.000                    40.0000                    0.00000                    0.00000                    0.00000                    252.000                    127.000                    60.0000                    49.0000                    17.0000                    2.00000                    0.00000                    0.00000                    414.000                    178.000                    66.0000                    59.0000                    18.0000                    4.00000                    1.00000                    0.00000                    2.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
18-07-2000 12:00:00.000                   0.497810                   0.268000                   0.219390                   0.116810                  0.0210410                    0.00000                    0.00000                    0.00000                0.000804560                0.000292610                0.000237730                9.22840E-05                1.65830E-05                1.12640E-06                5.10290E-07                    0.00000                 0.00121430                0.000462410                0.000193190                5.97300E-05                1.10460E-05                3.67140E-06                4.09210E-07                5.54930E-07                1.05320E-05                1.31570E-06                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    247.000                    144.000                    94.0000                    152.000                    36.0000                    0.00000                    0.00000                    0.00000                    229.000                    99.0000                    65.0000                    52.0000                    14.0000                    1.00000                    1.00000                    0.00000                    425.000                    184.000                    62.0000                    40.0000                    11.0000                    4.00000                    1.00000                    1.00000                    1.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000                    0.00000
